사투리,표준어
어~ 스포츠 레저,어~ 스포츠 레저
나는 뭐~ 평소에 운동 좋아하잖아.,나는 뭐~ 평소에 운동 좋아하잖아.
다양하게 스포츠 그~ 좋아하는데,다양하게 스포츠 그~ 좋아하는데
어~ 형 뭐~,어~ 형 뭐~
혹시 저번에 뭐~ 유도할 때 형아 같이했었잖아 유도 근데,혹시 저번에 뭐~ 유도할 때 형 같이했었잖아 유도 근데
유도를 뭐~ 따로 할 수 있는 기회가 생기면은 뭐~ 또,유도를 뭐~ 따로 할 수 있는 기회가 생기면은 뭐~ 또
해보고 싶다거나 아니면은 뭐~ 유도가 아니어도,해보고 싶다거나 아니면은 뭐~ 유도가 아니어도
뭐~ 형이 저번에 얘기했던 배구 뭐~,뭐~ 형이 저번에 얘기했던 배구 뭐~
배드민턴 얘기했었나?,배드민턴 얘기했었나?
배구는 기억나는데 뭐~ 이렇게,배구는 기억나는데 뭐~ 이렇게
한 번씩 하고 싶다는 운동들 어~ 또 야구,한 번씩 하고 싶다는 운동들 어~ 또 야구
뭐~ 이런 거 얘기는 하는데 안 하는 거 같드라고,뭐~ 이런 거 얘기는 하는데 안 하는 거 같드라고
뭐~ 해 할 계획이 있는지 뭐~ 이런 게 궁금하네.,뭐~ 해 할 계획이 있는지 뭐~ 이런 게 궁금하네.
일단 나는 유도는 어떤 때도 마지못해 가지고 했던 거였고,일단 나는 유도는 어떤 때도 마지못해 가지고 했던 거였고
유도는 진짜 절대 안 하고 싶다 유도는,유도는 진짜 절대 안 하고 싶다 유도는
들지고 던져지고  그거 자체가 싫고,들지고 던져지고  그거 자체가 싫고
그 연습 자체도 힘들고 지루하고 재미도 없고 나는 유도가 나는,그 연습 자체도 힘들고 지루하고 재미도 없고 나는 유도가 나는
싫더라고 땀도 많이 나고 옷도 옷도 그거,싫더라고 땀도 많이 나고 옷도 옷도 그거
매일 빨수도 없잖아 유도 도복은,매일 빨수도 없잖아 유도 도복은
나는 그게 너무 싫어 나는 찝찝해 그냥 옷 입는 자체부터 기분이 다운되고 시작돼.,나는 그게 너무 싫어 나는 찝찝해 그냥 옷 입는 자체부터 기분이 다운되고 시작돼.
그러고 난 다음에 낙법 연습 떨어지는 걸 가정해서 연습한다 나는 이거 자체가 싫어 그낭 난,그러고 난 다음에 낙법 연습 떨어지는 걸 가정해서 연습한다 나는 이거 자체가 싫어 그낭 난
떨어지는 게 싫어 난 떨어지고 싶지 않아.,떨어지는 게 싫어 난 떨어지고 싶지 않아.
싶지도 않고 그냥,싶지도 않고 그냥
아 발이 발이 그~ 막 떨어지고 막,아 발이 발이 그~ 막 떨어지고 막
다치는 거 부상을 염려해야 하고 뭐~ 뭐~ 어떤 스포츠도 부상을 염려해야지만은,다치는 거 부상을 염려해야 하고 뭐~ 뭐~ 어떤 스포츠도 부상을 염려해야지만은
아무튼 그게 나는 싫어 격투기는 나는 이제 안 할래 나는 격투기는 안 할래 굳이 한다면은,아무튼 그게 나는 싫어 격투기는 나는 이제 안 할래 나는 격투기는 안 할래 굳이 한다면은
구기 종목 하고 싶다고 했었지 니 말대로 배구나 배드민턴,구기 종목 하고 싶다고 했었지 네 말대로 배구나 배드민턴
또 뭐~ 탁구 이런 거 해보고 싶은데,또 뭐~ 탁구 이런 거 해보고 싶은데
그런 거 뭐~ 일단은 내가,그런 거 뭐~ 일단은 내가
그~ 전역하고 난 다음에 전역하고 난 다음에 일 년 지나고,그~ 전역하고 난 다음에 전역하고 난 다음에 일 년 지나고
일 년 지나고 바로 코로나 나왔잖아 그래가지고 뭐 할려고 해도 딱히 뭐~,일 년 지나고 바로 코로나 나왔잖아 그래가지고 뭐 할려고 해도 딱히 뭐~
할만한 환경이 아니지 않나 싶다 지금은 러닝 같은 것도,할만한 환경이 아니지 않나 싶다 지금은 러닝 같은 것도
음~ 아이 난 마스크 끼고 밖에 달리는 거 싫은데 아무튼,음~ 아이 난 마스크 끼고 밖에 달리는 거 싫은데 아무튼
