사투리,표준어
여행 어디 어디 가 보셨어요 해외여행?,여행 어디 어디 가 보셨어요 해외여행?
해외여행이요?,해외여행이요?
어디 가 봤지?,어디 가 봤지?
일단 일단 일본은 진짜 많이 갔고,일단 일단 일본은 진짜 많이 갔고
나는 뭐~ 갔던 데 또 가는 것도 좋아하거든요?,나는 뭐~ 갔던 데 또 가는 것도 좋아하거든요?
매번 갈 때마다 다른 사람일 때도 있고,매번 갈 때마다 다른 사람일 때도 있고
아니먼 혼자 가는 것도 좋으니까 나는,아니면 혼자 가는 것도 좋으니까 나는
그냥 뭐~ 바람 쐬러 가는 느낌?,그냥 뭐~ 바람 쐬러 가는 느낌?
어~ 그래서 후꾸오까 오사카랑 뭐~ 일본 다른 데 오끼나와도 갔었고,어~ 그래서 후꾸오까 오사카랑 뭐~ 일본 다른 데 오끼나와도 갔었고
뻥 안 치고 그~ 동래 있다 아이가 동래,뻥 안 치고 그~ 동래 있지 않니 동래
동래보다 나는 일본을 더 많이 갔을 거야.,동래보다 나는 일본을 더 많이 갔을 거야.
그래서 어~ 일본이랑 동남아도 많이 갔고,그래서 어~ 일본이랑 동남아도 많이 갔고
동남아는 어디 어디 가 봤어?,동남아는 어디 어디 가 봤어?
태국 말레이지아,태국 말레이지아
말레이시아 어디가 제일 좋았어?,말레이시아 어디가 제일 좋았어?
태국이랑 말레이시아가 좋아.,태국이랑 말레이시아가 좋아.
필리핀도 좋아 근데 근데 그기 거런 데는 이제,필리핀도 좋아 근데 근데 거기 그런 데는 이제
장소 스탑마다 약간 분위기가 다 달라가지고,장소 스탑마다 약간 분위기가 다 달라가지고
필리핀은 마닐라랑 쎄부랑 보라카이,필리핀은 마닐라랑 쎄부랑 보라카이
내가 대학교 일 학년 때 일 학기 하고 마닐라를 갔었어 한 학기 동안 학교에서 보내 주는 걸로,내가 대학교 일 학년 때 일 학기 하고 마닐라를 갔었어 한 학기 동안 학교에서 보내 주는 걸로
그래가지고 마닐라에 있으면서 보라카이랑 뭐~ 마닐라는 거의 뭐~ 사 생활을 했었으니까,그래가지고 마닐라에 있으면서 보라카이랑 뭐~ 마닐라는 거의 뭐~ 사 생활을 했었으니까
