사투리,표준어
요즘 다이어트에 대해서 관심이 많기 때문에,요즘 다이어트에 대해서 관심이 많기 때문에
그냥 일 년 삼백육십오 일이 다 다이어트죠 생활 자체가 다이어트입니다.,그냥 일 년 삼백육십오 일이 다 다이어트죠 생활 자체가 다이어트입니다.
아마 대한민국 여성분들의 구십 프로 이상,아마 대한민국 여성분들의 구십 프로 이상
거의 구십오 프로 이상이 이 다이어트에 대해서 생각해보지 않았을까요?,거의 구십오 프로 이상이 이 다이어트에 대해서 생각해보지 않았을까요?
요즘은 신생아 키우는 엄마들도,요즘은 신생아 키우는 엄마들도
소아 비만에 두려워해서 유아기 때부터,소아 비만에 두려워해서 유아기 때부터
다이어트에 관심이 많아서 어띃게 하면 살을 안 찌우고,다이어트에 관심이 많아서 어떻게 하면 살을 안 찌우고
건강하게 아이를 키울까를 생각한다고 합니다.,건강하게 아이를 키울까를 생각한다고 합니다.
더군다나 지금 성인이 된 분은 더욱더,더군다나 지금 성인이 된 분은 더욱더
다이어트에 쪼끄만 음식을 먹을 때마다 다이어트를 생각하지 않고 음식을 먹는 쪽이 있다면,다이어트에 쪼끄만 음식을 먹을 때마다 다이어트를 생각하지 않고 음식을 먹는 쪽이 있다면
다이어트를 과하게 생각을 해서 음식을 먹는 두 부류,다이어트를 과하게 생각을 해서 음식을 먹는 두 부류
딱 두 부류빢에 없는 거 같습니다.,딱 두 부류밖에 없는 거 같습니다.
아~ 난 다이어트 신경 안 써요 될 대로 되라 하면서 먹는 사람,아~ 난 다이어트 신경 안 써요 될 대로 되라 하면서 먹는 사람
그리고 다이어트를 했다가 요요가 심해져서 또 포기하는 사람,그리고 다이어트를 했다가 요요가 심해져서 또 포기하는 사람
그리고 평생을 다이어트 생각해서 먹는 사람,그리고 평생을 다이어트 생각해서 먹는 사람
이릏게 부류가 나뉘는 거 같애요.,이렇게 부류가 나뉘는 거 같애요.
그래서 다이어트라는 것은 정말 평생 동안 원래 다이어트라는,그래서 다이어트라는 것은 정말 평생 동안 원래 다이어트라는
단어 자체 의미도 건강이라고 이렇게 저는 알고 있거든요.,단어 자체 의미도 건강이라고 이렇게 저는 알고 있거든요.
그래서 건강하게 먹는 삶이 너무나 중요하게 생각하는데요 그중에서,그래서 건강하게 먹는 삶이 너무나 중요하게 생각하는데요 그중에서
지금 앞에 계신 화자 이 님께서는 다이어트 하면은 뭐가 제일 먼저 생각나세요?,지금 앞에 계신 화자 이 님께서는 다이어트 하면은 뭐가 제일 먼저 생각나세요?
저는 다이어트 하면은,저는 다이어트 하면은
이소라 다이어트 팔 운동이 제일 생각이 납니다.,이소라 다이어트 팔 운동이 제일 생각이 납니다.
왜냐하면은 제가 예전에 다이어트를 한 적이 있는데요.,왜냐하면은 제가 예전에 다이어트를 한 적이 있는데요.
저도 화자 일 님이 말씀하신 거처럼,저도 화자 일 님이 말씀하신 거처럼
다이어트를 거의 평생 하는 것처럼 그렇게 또 살아왔고 그리고 또,다이어트를 거의 평생 하는 것처럼 그렇게 또 살아왔고 그리고 또
제가 다이어트를 해다가 요요가 온 사람이기도 하기 때문에,제가 다이어트를 하다가 요요가 온 사람이기도 하기 때문에
그 다이어트할 때 운동을 이소라 다이어트 팔 운동을 했었거든요.,그 다이어트할 때 운동을 이소라 다이어트 팔 운동을 했었거든요.
그런데 그게 다른 운동보다 훨씬 강도가 심하고,그런데 그게 다른 운동보다 훨씬 강도가 심하고
