사투리,표준어
내가 제일 좋아하는 드라마가 있는데,내가 제일 좋아하는 드라마가 있는데
너의 목소리가 들려라는 드라만데,너의 목소리가 들려라는 드라만데
이게 박혜련 작가 드라마거든.,이게 박혜련 작가 드라마거든.
줄거리를 조금 얘기 해 주께.,줄거리를 조금 얘기 해 줄게.
이게 어떤 여자 변호사가 있어.,이게 어떤 여자 변호사가 있어.
그리고 다른 사람에 마음,그리고 다른 사람에 마음
마음 소리가 들리는 남자가 있어.,마음 소리가 들리는 남자가 있어.
근데 이 남자애가 어릴 때 아빠가 살인을 당하거든?,근데 이 남자애가 어릴 때 아빠가 살인을 당하거든?
근데 그 살인마를 이 여자 변호사가 목격을 한 거지.,근데 그 살인마를 이 여자 변호사가 목격을 한 거지.
그랬는데,그랬는데
살인마가 절대 얘기하지 말라고 니가 이거를 뭐~ 증인하 증인으로 서고 그러면은,살인마가 절대 얘기하지 말라고 네가 이거를 뭐~ 증인하 증인으로 서고 그러면은
난 니도 죽이고 다 너에 가족도 죽일 거라고 협박을 했는데,난 너도 죽이고 다 너에 가족도 죽일 거라고 협박을 했는데
여자애가 그래도,여자애가 그래도
그 남자애가 신경 쓰이니깐 증인으로 나서서,그 남자애가 신경 쓰이니깐 증인으로 나서서
그 범인이 결국은 감옥으로 가거든?,그 범인이 결국은 감옥으로 가거든?
그랬는데 이제 이 범인이,그랬는데 이제 이 범인이
형을 다 마치고 감옥을 나오면서,형을 다 마치고 감옥을 나오면서
범인이 그~ 남자랑 이 변호사를 노리는 거야.,범인이 그~ 남자랑 이 변호사를 노리는 거야.
그러면서 이야기가 진행이 돼.,그러면서 이야기가 진행이 돼.
근데 이게 처음에는 진짜 막 달달하고,근데 이게 처음에는 진짜 막 달달하고
지금 이 주인공이 이종석인데 이종석 잘 생겼잖아.,지금 이 주인공이 이종석인데 이종석 잘 생겼잖아.
하고 이종석이 너무 막 멋있고 그랬는데 갈수록,하고 이종석이 너무 막 멋있고 그랬는데 갈수록
스릴러가 섞이니까는 이게 진짜 너무 재밌는 거야.,스릴러가 섞이니까는 이게 진짜 너무 재밌는 거야.
그리고 이보영도 연기를 잘 하고,그리고 이보영도 연기를 잘 하고
그래서 내가 되게 좋아하고,그래서 내가 되게 좋아하고
이 드라마가 좀,이 드라마가 좀
여름 분위기를 좀 많이 섞어 가지고 여름이 되면은,여름 분위기를 좀 많이 섞어 가지고 여름이 되면은
자꾸 이 드라마가 생각이 나.,자꾸 이 드라마가 생각이 나.
이 오에스티도,이 오에스티도
되게 많이 들었거든 그래가지고,되게 많이 들었거든 그래가지고
오에스티를 들으면은,오에스티를 들으면은
또 여름이 생각나고 하여튼 그런,또 여름이 생각나고 하여튼 그런
그런 드라만데,그런 드라만데
지금 이 작가 박혜란 작가가 스타트업이란 드라마를 또 하고 있어.,지금 이 작가 박혜란 작가가 스타트업이란 드라마를 또 하고 있어.
근데 이거가 그~ 넷플릭스에서 하잖아.,근데 이거가 그~ 넷플릭스에서 하잖아.
넷플릭스에서 하길래 봤는데 이것도 진짜 너무 재밌더라.,넷플릭스에서 하길래 봤는데 이것도 진짜 너무 재밌더라.
이거는 또 그 남주혁이 나오는데,이거는 또 그 남주혁이 나오는데
너무,너무
진짜 이게,진짜 이게
우리나라 청년들에 대한 얘기를,우리나라 청년들에 대한 얘기를
되게 너무 진지하지도 않고 루즈하지도 않게 잘 하는 거 같애 가지고,되게 너무 진지하지도 않고 루즈하지도 않게 잘 하는 거 같애 가지고
진짜 재밌게 봤어 니는 또 다른 거 뭐~ 드라마 보는 거 있나?,진짜 재밌게 봤어 너는 또 다른 거 뭐~ 드라마 보는 거 있어?
나는 요새,나는 요새
요새 드라마를 거의 안 봤거든?,요새 드라마를 거의 안 봤거든?
근데 아~ 최근 최근이라고 하기엔 좀 그런데,근데 아~ 최근 최근이라고 하기엔 좀 그런데
한 몇 년,한 몇 년
한 삼 년 전인가?,한 삼 년 전인가?
그 때 그거 있잖아 박보영 나오는 거,그 때 그거 있잖아 박보영 나오는 거
너의 귀신인가?,너의 귀신인가?
오 나의 귀신님 맞지 맞지?,오 나의 귀신님 맞지 맞지?
그거 봤었는데 진짜 재밌더라.,그거 봤었는데 진짜 재밌더라.
그게 이게 왜 왜 재밌냐면은 일단 물론,그게 이게 왜 왜 재밌냐면은 일단 물론
어~ 박보영이 귀여운 것도 있지?,어~ 박보영이 귀여운 것도 있지?
아니 박보영이 귀여운 게 제일 큰 데,아니 박보영이 귀여운 게 제일 큰 데
아무튼 간에,아무튼 간에
그~ 박보영 연기력 보는 게 진짜 재밌더라.,그~ 박보영 연기력 보는 게 진짜 재밌더라.
내용도 내용은 그냥 일단 그~ 로맨틱 코미디?,내용도 내용은 그냥 일단 그~ 로맨틱 코미디?
그런 거라서 뭐~ 내용 내용은 뭐~ 자시고,그런 거라서 뭐~ 내용 내용은 뭐~ 자시고
진짜 그냥 배우들 보는 맛으로 보는 드라마,진짜 그냥 배우들 보는 맛으로 보는 드라마
그런 느낌으로 봤어서 하여튼 진짜 재밌더라.,그런 느낌으로 봤어서 하여튼 진짜 재밌더라.
조정석도 연기를 진짜 잘 하고,조정석도 연기를 진짜 잘 하고
기깔나게 잘 살리더라고 조정석이,기깔나게 잘 살리더라고 조정석이
그래가지고,그래가지고
이 때 시청률이 얼마가 나왔지 오 나의 귀신님이?,이 때 시청률이 얼마가 나왔지 오 나의 귀신님이?
이게 와 칠 점 삼 프로 티브이엔 이 그거잖아 종편이잖아.,이게 와 칠 점 삼 프로 티브이엔 이 그거잖아 종편이잖아.
종편인데 칠 점 삼 프로면 아~ 되게 성공한 드라마 아닌가?,종편인데 칠 점 삼 프로면 아~ 되게 성공한 드라마 아닌가?
근데 나는 또 이~ 오 나의 귀신님을 실제로 보지는 않고,근데 나는 또 이~ 오 나의 귀신님을 실제로 보지는 않고
아이 그니까 실제,아니 그러니까 실제
오 나의 귀신님을 그~,오 나의 귀신님을 그~
실시간으로 보지는 않고 그~ 브이오디로 봐 가지고,실시간으로 보지는 않고 그~ 브이오디로 봐 가지고
이게 또 몰아 보니까 진짜 재밌더라.,이게 또 몰아 보니까 진짜 재밌더라.
그 다음에,그 다음에
그리고 나 이제 최근에 본 드라마가 거의 없거든?,그리고 나 이제 최근에 본 드라마가 거의 없거든?
내는 드라마 진짜 어릴 때,나는 드라마 진짜 어릴 때
어릴 때 이제 엄마가 보는 드라마,어릴 때 이제 엄마가 보는 드라마
막 선덕여왕,막 선덕여왕
뭐~ 시크릿 가든 이런 거,뭐~ 시크릿 가든 이런 거
어릴 때는 진짜 엄마랑 그냥 같이 봤지?,어릴 때는 진짜 엄마랑 그냥 같이 봤지?
그래 가지고,그래 가지고
기억에 남는 게 진짜 아직도 선덕여왕이 기억에 남는데,기억에 남는 게 진짜 아직도 선덕여왕이 기억에 남는데
이게 왜 기억에 남냐면은,이게 왜 기억에 남냐면은
때 작년인가?,때 작년인가?
그 초등학교 때 친구를 진짜 오랜만에 만났단 말이야.,그 초등학교 때 친구를 진짜 오랜만에 만났단 말이야.
근데,근데
걔가 이제 말하면서 선덕여왕을 말하니까,걔가 이제 말하면서 선덕여왕을 말하니까
와 그~ 딱히 그 그 때 기억이 정확하게 나대?,와 그~ 딱히 그 그 때 기억이 정확하게 나대?
그래 가지고,그래 가지고
그 기억과 함께 이제 선덕여왕 내용도 기억에 남는데,그 기억과 함께 이제 선덕여왕 내용도 기억에 남는데
지금 시청률 그 당시에 선덕여왕 시청률 보니까는 사십삼 점 육 프로네.,지금 시청률 그 당시에 선덕여왕 시청률 보니까는 사십삼 점 육 프로네.
짜,짜
온갖 사람이 다 본 드라마네?,온갖 사람이 다 본 드라마네?
그래 가지고 그 때 막 김남길,그래 가지고 그 때 막 김남길
비담 비담으로 나와 가지고 막,비담 비담으로 나와 가지고 막
그 여자 주인공 지켜 주고 호위무사처럼,그 여자 주인공 지켜 주고 호위무사처럼
나오고 그래 가지고 진짜 좋아했었는데,나오고 그래 가지고 진짜 좋아했었는데
근데 또 지금 생각하니까,근데 또 지금 생각하니까
