사투리,표준어
그래가지고 그런거가 또 다른 애들이었으면 쉽게 지나칠 수도 있었을 텐데 저는 약간 신경이 쓰였거든요.,그래가지고 그런거가 또 다른 애들이었으면 쉽게 지나칠 수도 있었을 텐데 저는 약간 신경이 쓰였거든요.
그런게 약간 반에서 약간 나댄다고 해야되나,그런게 약간 반에서 약간 나댄다고 해야되나
보면은 약간 소극적이어지고,보면은 약간 소극적이어지고
피하게 되는게 점점점점 이렇게 학년이 지나면서,피하게 되는게 점점점점 이렇게 학년이 지나면서
남을 의식하게 되는 거예요.,남을 의식하게 되는 거예요.
없겠어요.,없겠어요.
네 그게 사람들이 들어보니까 뭐 그렇게,네 그게 사람들이 들어보니까 뭐 그렇게
왕따를 당하거나 그런 애들 이렇게,왕따를 당하거나 그런 애들 이렇게
어~ 그런일을 겪은 사람들은,어~ 그런일을 겪은 사람들은
이런 좀 소극적 이어 지거나 그리고 소심해지는 그런 경우가 있더라구요.,이런 좀 소극적 이어 지거나 그리고 소심해지는 그런 경우가 있더라구요.
그래서 타인을 좀 신경 쓰다 보고 또 친구들이랑 이렇게 좀 친할때,그래서 타인을 좀 신경 쓰다 보고 또 친구들이랑 이렇게 좀 친할때
이렇게 또 속 얘기 못하고 좀 맞춰줄려고 하고,이렇게 또 속 얘기 못하고 좀 맞춰줄려고 하고
그거는 진짜 상처잖아요 왕따 아닌 왕따지만  상처를 받은 거거든,그거는 진짜 상처잖아요 왕따 아닌 왕따지만  상처를 받은 거거든
예 근데 그 그 어린 나이에든 자기가 이제 가담하고 그러잖아요.,예 근데 그 그 어린 나이에든 자기가 이제 가담하고 그러잖아요.
친구들이 어울리려면은 내가 이 분위기에 맞춰야 된다 그런게 있어서 저도 그런 상황이,친구들이 어울리려면은 내가 이 분위기에 맞춰야 된다 그런게 있어서 저도 그런 상황이
다른애가 다른애를 싫어 한다는거 여러명이 그러면 나는 쟤한테 아무런 감정이 없었는데 저도,다른애가 다른애를 싫어 한다는거 여러명이 그러면 나는 쟤한테 아무런 감정이 없었는데 저도
