사투리,표준어
우리가 처음 만난 것도 이제 스타벅스에서 일하면서 만나게 된 건데,우리가 처음 만난 것도 이제 스타벅스에서 일하면서 만나게 된 건데
어~ 지금도 스타벅스가 그래도 다른 카페에 비해서는 서비스가 어느 정도,어~ 지금도 스타벅스가 그래도 다른 카페에 비해서는 서비스가 어느 정도
있는 거는 맞는데 우리가 일하였을 때는 사실 진짜 너무 극심한 서비스 서비스 서비스 이런,있는 거는 맞는데 우리가 일하였을 때는 사실 진짜 너무 극심한 서비스 서비스 서비스 이런
그게 너무 심했다 보니깐 지가 뭐~ 걸어가다가 쏟은 음료도 우리가 새로 줘야 되고,그게 너무 심했다 보니깐 자기가 뭐~ 걸어가다가 쏟은 음료도 우리가 새로 줘야 되고
손님이 뭐~ 뭐~ 물건을 깬다거나 뿌순다거나 해도 그냥 뭐~ 괜찮다 이렇게 하고 다 넘어가는,손님이 뭐~ 뭐~ 물건을 깬다거나 부순다거나 해도 그냥 뭐~ 괜찮다 이렇게 하고 다 넘어가는
이런 너무 심각한 서비스 이~  어제 먹은 커피가 맛이 이상하다고 와서,이런 너무 심각한 서비스 이~  어제 먹은 커피가 맛이 이상하다고 와서
징징거려도 이제 이것도 똑같이 뭐~ 환불해주든 새 음료를 만들어주든,징징거려도 이제 이것도 똑같이 뭐~ 환불해주든 새 음료를 만들어주든
거의 정신나간 서비스를 했는 게 스타벅스인데 지금은 이 정도는 아니지만은 우리 때는 정말,거의 정신나간 서비스를 했는 게 스타벅스인데 지금은 이 정도는 아니지만은 우리 때는 정말
심하게 우리가 많이 고생을 했었다 맞제?,심하게 우리가 많이 고생을 했었다 맞지?
응~ 내가 퇴사할 결심을 하게 된 것도 스타벅스,응~ 내가 퇴사할 결심을 하게 된 것도 스타벅스
나는 커피를 만들고 싶고 배우고 싶어서 간 건데 여기는 그냥 완전 서비스 공장?,나는 커피를 만들고 싶고 배우고 싶어서 간 건데 여기는 그냥 완전 서비스 공장?
그냥 고객들 무조건 갑 고객갑질 다 받아줘야 되는,그냥 고객들 무조건 갑 고객갑질 다 받아줘야 되는
커피도 그냥 진짜 공장 찍어내듯이 몇 분 안에 무조건 만들어내라 이런 게,커피도 그냥 진짜 공장 찍어내듯이 몇 분 안에 무조건 만들어내라 이런 게
너무 내가 생각했던 거랑 달라서 퇴사했지.,너무 내가 생각했던 거랑 달라서 퇴사했지.
나는 근데 다른 지점에 있다가  니가 있는 데로 이제 갔는데,나는 근데 다른 지점에 있다가  너가 있는 데로 이제 갔는데
처음에 여직원만 열 네 명이 있어 가지고 사실 딱 스케줄 보자마자,처음에 여직원만 열 네 명이 있어 가지고 사실 딱 스케줄 보자마자
와 이거는 완전 기 빨려 죽겠구나 그 생각을 했었지 그래서,와 이거는 완전 기 빨려 죽겠구나 그 생각을 했었지 그래서
그전에는 그래도 이 정도는 아니었는데 원래 남자 직원이 내가 있을 때는 많이 없긴 했지만은 매장당 뭐~,그전에는 그래도 이 정도는 아니었는데 원래 남자 직원이 내가 있을 때는 많이 없긴 했지만은 매장당 뭐~
여자 비율이 팔십이면 남자 한 이십 프로 많아서 삼십 프로 뭐~ 열 명 중에 뭐~ 한 세 명 있을까 말까 이 정돈데,여자 비율이 팔십이면 남자 한 이십 프로 많아서 삼십 프로 뭐~ 열 명 중에 뭐~ 한 세 명 있을까 말까 이 정돈데
거기는 열네 명 열다섯 명 중에 남자 한 명 쫌 답이 없겠다 싶었지 나는.,거기는 열네 명 열다섯 명 중에 남자 한 명 조금 답이 없겠다 싶었지 나는.
그렇지 거기는 성비가 너무 쫌 여자들이 너무 많고,그렇지 거기는 성비가 너무 조금 여자들이 너무 많고
그래도 요즘에는 한번씩 커피 사먹으러,그래도 요즘에는 한번씩 커피 사먹으러
가서 보면은 남자직원이 우리 때보다는 많은 것 같더라고.,가서 보면은 남자직원이 우리 때보다는 많은 것 같더라고.
우리 일 할 때는 성비라는 게 없었지 그냥 나도 거의,우리 일 할 때는 성비라는 게 없었지 그냥 나도 거의
여자처럼 취급당하고 이제 그렇게 했는데 거의 머슴처럼 살았는데,여자처럼 취급당하고 이제 그렇게 했는데 거의 머슴처럼 살았는데
요즘에는 근데 스타벅스 가보면은 뭐~ 세 네 명 남자씩 있는 게 있고 빠에도 보면은,요즘에는 근데 스타벅스 가보면은 뭐~ 세 네 명 남자씩 있는 게 있고 빠에도 보면은
네 명 있으면 남자 세 명이 있는 데도 있더라고 동네에 그래갖고 와 이 정도면 진짜,네 명 있으면 남자 세 명이 있는 데도 있더라고 동네에 그래갖고 와 이 정도면 진짜
남자가 많구나 그리고 애들도 쫌 어리고 나이 많은 사람도 있지만은,남자가 많구나 그리고 애들도 조금 어리고 나이 많은 사람도 있지만은
남자들이 많아지긴 많아진 거 같애.,남자들이 많아지긴 많아진 거 같애.
아무래도 요새 요새 취직이 힘드니까,아무래도 요새 요새 취직이 힘드니까
여기 뭐~ 계약직으로 시작해서 이제 올라갈려고 그러는 남자들도 꽤 있을 것 같애.,여기 뭐~ 계약직으로 시작해서 이제 올라갈려고 그러는 남자들도 꽤 있을 것 같애.
그래 뭐~ 안 그래도 요즘에는 취업난이 워낙 심하니까 아르바이트도 요즘에는 면접을 엄청 많이 보더라고,그래 뭐~ 안 그래도 요즘에는 취업난이 워낙 심하니까 아르바이트도 요즘에는 면접을 엄청 많이 보더라고
그래서 뭐~ 몇십대 일 이런 것도 있고 진짜 뭐~ 카페 알바 이런 거는 엄청 구하기 힘들고 한데,그래서 뭐~ 몇십대 일 이런 것도 있고 진짜 뭐~ 카페 알바 이런 거는 엄청 구하기 힘들고 한데
