사투리,표준어
영화 영화관련된 얘기를 좀 해 볼까요 네,영화 영화관련된 얘기를 좀 해 볼까요 네
보헤미안 랩소디 아 내 이 영화를 정말 좋아하거든.,보헤미안 랩소디 아 내 이 영화를 정말 좋아하거든.
근데 이게 이유가 뭐냐면 뭐 음악을 하는 사람이시만서도,근데 이게 이유가 뭐냐면 뭐 음악을 하는 사람이시만서도
난 키에 대한 그 전반적 지식이 그 영화를 보기 전까지 그니까,난 키에 대한 그 전반적 지식이 그 영화를 보기 전까지 그러니까
예전부터 뭐 어거스트러쉬라던가,예전부터 뭐 어거스트러쉬라던가
뭐 비긴어게인 뭐 그런식으로 음악 영화들을,뭐 비긴어게인 뭐 그런식으로 음악 영화들을
좋아하긴 했었는데,좋아하긴 했었는데
예전에 대전에 있을 때 그 영화를 보게 됐거든.,예전에 대전에 있을 때 그 영화를 보게 됐거든.
근데 대전에 좀 신식건물이다 보니까?,근데 대전에 좀 신식건물이다 보니까?
그 돌비나 이런 어떤 음향?,그 돌비나 이런 어떤 음향?
입체 음향적인 설비가 좀.,입체 음향적인 설비가 좀.
잘 되어있는 영화관 이었어.,잘 되어있는 영화관 이었어.
그래서 그 영화를 보게 되었는데,그래서 그 영화를 보게 되었는데
그 영화를 뭐 너도 혹시 그 영화 봤어?,그 영화를 뭐 너도 혹시 그 영화 봤어?
보헤리안 랩소디안 봤지 그 퀸에 대한 영화.,보헤리안 랩소디안 봤지 그 퀸에 대한 영화.
에이즈 더 라이븐가?,에이즈 더 라이븐가?
그니까 에이즈 걸린 사람 이라고 표현하긴 그렇지만 그런,그러니까 에이즈 걸린 사람 이라고 표현하긴 그렇지만 그런
관련된 질병을 가지고 있는 사람들을 위한 어떤,관련된 질병을 가지고 있는 사람들을 위한 어떤
그 뭐라했야될까 모금 공연이라고 해야되나 하여튼,그 뭐라했야될까 모금 공연이라고 해야되나 하여튼
그러한 취지로 공연한 내용이 있었는데,그러한 취지로 공연한 내용이 있었는데
그 하여튼 그런 그거를 병원에서 표현을 했었는데?,그 하여튼 그런 그거를 병원에서 표현을 했었는데?
근데 그 장면을 너무 리얼하게 잘 녹여 낸거야 그니까,근데 그 장면을 너무 리얼하게 잘 녹여 낸거야 그러니까
뭘 뭐 어떤것도 있냐면 특히 소리적인 것들.,뭘 뭐 어떤것도 있냐면 특히 소리적인 것들.
진짜 거기서 공연을 하는 것처럼 내가 그 공연을,진짜 거기서 공연을 하는 것처럼 내가 그 공연을
보고있는 것 처럼 내가 관객 입장에서 보는것 처럼 너무 잘 표현 되어 있었고.,보고있는 것 처럼 내가 관객 입장에서 보는것 처럼 너무 잘 표현 되어 있었고.
실제로 그 내가 녹음하는 녹음이 아니라 그 영화를 만드는,실제로 그 내가 녹음하는 녹음이 아니라 그 영화를 만드는
과정을 봤었거든 다큐를 근데,과정을 봤었거든 다큐를 근데
거기서 떼창하는 것들이 있어.,거기서 떼창하는 것들이 있어.
근데 그걸 어떻게 만들었냐면은 그거를 이제,근데 그걸 어떻게 만들었냐면은 그거를 이제
공모를 한거야 그니까,공모를 한거야 그러니까
그 천명 그니까  그 이상의 사람들의 녹음파일을 받아서?,그 천명 그러니까  그 이상의 사람들의 녹음파일을 받아서?
그 천개가 넘는 녹음 파일을 프로그램을 통해서 한개로 만들어낸거지 압축시킨거 아 그러니까,그 천개가 넘는 녹음 파일을 프로그램을 통해서 한개로 만들어낸거지 압축시킨거 아 그러니까
천명이 다같이 따라 부르는듯한 느낌이 만들어 진거야.,천명이 다같이 따라 부르는듯한 느낌이 만들어 진거야.
어 나 그거 보면서 아 충격먹었지 아~,어 나 그거 보면서 아 충격먹었지 아~
천명이 넘는 녹음을,천명이 넘는 녹음을
받아서 그거를 하나로 만들 생각을 하는거야.,받아서 그거를 하나로 만들 생각을 하는거야.
그리고 거기다가 그 실제 머큐리 목소리는 아니지만 그~,그리고 거기다가 그 실제 머큐리 목소리는 아니지만 그~
잘 따라부르는 사람이 있거든?,잘 따라부르는 사람이 있거든?
시 그래서 그 사람이 인제,시 그래서 그 사람이 이제
거기에 나와있는 영 그 영화에서 등장한 음악들 다 불렀어.,거기에 나와있는 영 그 영화에서 등장한 음악들 다 불렀어.
그런데 그것들을 이렇게 두개를 이렇게 딱 합쳐서,그런데 그것들을 이렇게 두개를 이렇게 딱 합쳐서
그 마지막 장면을 표현해냈던 건데.,그 마지막 장면을 표현해냈던 건데.
아 나는 그걸 느끼면서 아 정말 소름돋고,아 나는 그걸 느끼면서 아 정말 소름돋고
내가 음악을 하고 싶어하는 사람으로서도,내가 음악을 하고 싶어하는 사람으로서도
아 이런식으로 내 음악이,아 이런식으로 내 음악이
몇천명이 따라부르는 음악이 됐으면 좋겠다 어 이런 생각을 했었지.,몇천명이 따라부르는 음악이 됐으면 좋겠다 어 이런 생각을 했었지.
너는 혹시 뭐 인상적인 영화라던게 이런것들이 있어?,너는 혹시 뭐 인상적인 영화라던게 이런것들이 있어?
내 인생 영화는,내 인생 영화는
인터스텔라 아나?,인터스텔라 아나?
알고 있지 인터스텔라 알고 있지.,알고 있지 인터스텔라 알고 있지.
인터스텔라나 그 인셉션.,인터스텔라나 그 인셉션.
크리스토퍼 놀란 감독이 만든 그런 약간 공상과학 영화 좋아하거든.,크리스토퍼 놀란 감독이 만든 그런 약간 공상과학 영화 좋아하거든.
인터스텔라는 특히 이제 영상미 크 그,인터스텔라는 특히 이제 영상미 크 그
우주 우주를 딱 나타내는 그런 뭐 블랙홀 같은거.,우주 우주를 딱 나타내는 그런 뭐 블랙홀 같은거.
블랙홀 죽였지.,블랙홀 죽였지.
그런 영화 진짜 눈도 즐겁고 내용도 너무 신선했고,그런 영화 진짜 눈도 즐겁고 내용도 너무 신선했고
좀 일상에서 느끼지 못하는?,좀 일상에서 느끼지 못하는?
뭐 일상 영화도 좋지만은,뭐 일상 영화도 좋지만은
진짜 일상에서는 범접할 수 없는 그런,진짜 일상에서는 범접할 수 없는 그런
상상력을 자극하는 그런 영화를 되게 좋아하지.,상상력을 자극하는 그런 영화를 되게 좋아하지.
약간 뭐랄까 아직 과학적으로나 어떤 펙트적으로,약간 뭐랄까 아직 과학적으로나 어떤 펙트적으로
그 드러나지 않았지만서도?,그 드러나지 않았지만서도?
어떤 그래도 이론과 어떤 추론들을 근거로 한,어떤 그래도 이론과 어떤 추론들을 근거로 한
펙트를 따라갈려는 그런것들을 근거로 한,펙트를 따라갈려는 그런것들을 근거로 한
내용들을 쓰면서 약간 씀으로서,내용들을 쓰면서 약간 씀으로서
사람들의 어떤 상상력을 자극하는,사람들의 어떤 상상력을 자극하는
어 진짜 이렇지 않을까 실제로일 수도 있겠다 이런것들을 어,어 진짜 이렇지 않을까 실제로일 수도 있겠다 이런것들을 어
진짜 씨지나 이런것들을 통해서 표현을 해냈으니까.,진짜 씨지나 이런것들을 통해서 표현을 해냈으니까.
오히려 보일 수 없는 것들을 보게끔 만들었으니까,오히려 보일 수 없는 것들을 보게끔 만들었으니까
또 그것도 재미 어 나도 되게 좋아한 영화긴 해.,또 그것도 재미 어 나도 되게 좋아한 영화긴 해.
마션도 그랬고 마션에 감자 캐먹는 장면 어  감자 만드는거.,마션도 그랬고 마션에 감자 캐먹는 장면 어  감자 만드는거.
마션 나도 봤지 그 화성에서 사는거 아니가 그거.,마션 나도 봤지 그 화성에서 사는거 아니야 그거.
그치 그 마션 거기 뭐지 원래 우주선이 도착을 했는데 얘가 고장이 나서?,그렇지 그 마션 거기 뭐지 원래 우주선이 도착을 했는데 얘가 고장이 나서?
부득이하게 거기 비료깔고 감자씨 심어서 이제 식량이 없으니까.,부득이하게 거기 비료깔고 감자씨 심어서 이제 식량이 없으니까.
그리고 키워가지고 그것도 아껴 먹어가면서 생존하는 얘기고 되게 인상적이었지 재밌었어.,그리고 키워가지고 그것도 아껴 먹어가면서 생존하는 얘기고 되게 인상적이었지 재밌었어.
그리고 영화 극한직업 봤나 혹시?,그리고 영화 극한직업 봤나 혹시?
아 극한직업 봤지.,아 극한직업 봤지.
나는 이제 제일 인상깊게 본 영화는 방금 말한 그 인터스텔라 이런 영환데,나는 이제 제일 인상깊게 본 영화는 방금 말한 그 인터스텔라 이런 영환데
진짜 웃기게 본 영화 배가 아플 정도로,진짜 웃기게 본 영화 배가 아플 정도로
아 그니까 극한직업이 어떤 장면이 그렇게 재밌었는데?,아 그러니까 극한직업이 어떤 장면이 그렇게 재밌었는데?
일단 컨셉 자체가 막 경찰들이 마약 잠복하기 위해서,일단 컨셉 자체가 막 경찰들이 마약 잠복하기 위해서
그 치킨집에 위장취업해가지고 그 치킨집을 차리고,그 치킨집에 위장취업해가지고 그 치킨집을 차리고
근데 장사가 잘 돼 그래가지고 그런 상황에서 일어나는 일들이 너무 웃기 웃기고.,근데 장사가 잘 돼 그래가지고 그런 상황에서 일어나는 일들이 너무 웃기 웃기고.
그리고 배우들도 너무 연기를 잘 해가지고 연기도 너무 웃기고 진짜 웃기게 봤지.,그리고 배우들도 너무 연기를 잘 해가지고 연기도 너무 웃기고 진짜 웃기게 봤지.
그게 좀 약간 그 영화에서 그 포인트가 있었잖아 그,그게 좀 약간 그 영화에서 그 포인트가 있었잖아 그
수원왕갈비통닭 그게 그게 좀 포인트였지 그게,수원왕갈비통닭 그게 그게 좀 포인트였지 그게
어 좀 억지긴 억지였는데 내가 봤을땐 그때 어 좀 억지스럽긴 했는데,어 좀 억지긴 억지였는데 내가 봤을땐 그때 어 좀 억지스럽긴 했는데
그게 그렇게 이어준다는게 근데 실제로도 지금 시중에서 판매가 되고 있는걸로 알고 있는데?,그게 그렇게 이어준다는게 근데 실제로도 지금 시중에서 판매가 되고 있는걸로 알고 있는데?
그 영화 덕분에 이제 그 맛을 구현해 냈지 사람들이 이제,그 영화 덕분에 이제 그 맛을 구현해 냈지 사람들이 이제
수원왕갈비맛 이런거 막 컵라면도 나오고,수원왕갈비맛 이런거 막 컵라면도 나오고
