사투리,표준어
저는 성격이 남들이 얘기하기는,저는 성격이 남들이 얘기하기는
되게 우유부단하고 곰 같다고 얘기를 많이 하거든요 되게 둔하고,되게 우유부단하고 곰 같다고 얘기를 많이 하거든요 되게 둔하고
그렇게 뭐~ 감정을 남에게도 많이 드러내는 편은 아니고요.,그렇게 뭐~ 감정을 남에게도 많이 드러내는 편은 아니고요.
제가 뭐~ 고민 있는 거는 그낭 제 스스로 그냥 안에서 좀,제가 뭐~ 고민 있는 거는 그낭 제 스스로 그냥 안에서 좀
얘기하고 제 개인적인 얘기를 남에게 좀 잘 얘기를 안 하는 거 같애요 그냥,얘기하고 제 개인적인 얘기를 남에게 좀 잘 얘기를 안 하는 거 같애요 그냥
고민 있을 때 혼자서 뭐~ 해결 방법 찾고 그래가지고,고민 있을 때 혼자서 뭐~ 해결 방법 찾고 그래가지고
흔히 말하면 친구들도 뭐~ 얘기하면 그냥 아~ 쟤 답답하다고 뭐~,흔히 말하면 친구들도 뭐~ 얘기하면 그냥 아~ 쟤 답답하다고 뭐~
그렇게 개인적인 얘기도 자주 안 하고 이러니까,그렇게 개인적인 얘기도 자주 안 하고 이러니까
그래서 저는 쫌,그래서 저는 조금
저 스스로한테도 쫌 스트레스를 쫌 많이 받는 편이거든요?,저 스스로한테도 조금 스트레스를 조금 많이 받는 편이거든요?
좀 제 스스로가 쫌 답답할 때도 많고 이래가지고,좀 제 스스로가 조금 답답할 때도 많고 이래가지고
그래서 저는 개인 저가 그렇게 그~,그래서 저는 개인 저가 그렇게 그~
스트레스를 어떻게 푸는 방법을 아직까지 못 찾 아가지고,스트레스를 어떻게 푸는 방법을 아직까지 못 찾 아가지고
그게 고민인데 혹시 뭐~,그게 고민인데 혹시 뭐~
개인적으로 스트레스 받을 때 뭐~ 따로 푸시는 방법이나 뭐~ 그런 방법이 따로  있으세요?,개인적으로 스트레스 받을 때 뭐~ 따로 푸시는 방법이나 뭐~ 그런 방법이 따로  있으세요?
이게 고민 상담은 아니지만 우선 저는,이게 고민 상담은 아니지만 우선 저는
저 또한 낯을 많이 가리고 그리고 개인적인 얘기를 하는 걸 좋아하는 사람이 몇 있겠냐마는,저 또한 낯을 많이 가리고 그리고 개인적인 얘기를 하는 걸 좋아하는 사람이 몇 있겠냐마는
뭐~ 상대적으로 비교를 해봤을 때 저도 개인적인 얘기를 상대방한테,뭐~ 상대적으로 비교를 해봤을 때 저도 개인적인 얘기를 상대방한테
어~ 잘 안 터놓는 편이고,어~ 잘 안 터놓는 편이고
그리고 남들이 봤을 때도 저보고 낯 많이 가린다고 하고,그리고 남들이 봤을 때도 저보고 낯 많이 가린다고 하고
뭐~ 그렇지만서도,뭐~ 그렇지만서도
