사투리,표준어
네 건강에 대해서,네 건강에 대해서
참 많은 게 있는데 머 배에 대한 건강도 있고 아니면 머리카락에 대한 건강 피부에 대한 건강,참 많은 게 있는데 뭐 배에 대한 건강도 있고 아니면 머리카락에 대한 건강 피부에 대한 건강
참 많은데 혹시 관심 있는 분야가 어디인지 말씀해주실 수  있으신가요?,참 많은데 혹시 관심 있는 분야가 어디인지 말씀해주실 수  있으신가요?
저는 건강하면 몸의 건강도 되게 신경이 요즘 쓰이고 있구요.,저는 건강하면 몸의 건강도 되게 신경이 요즘 쓰이고 있구요.
정신건강도 진짜 신경이 많이 쓰이는 거 같애요.,정신건강도 진짜 신경이 많이 쓰이는 거 같애요.
그래서 요즘에는 저는 이 체중 하구요.,그래서 요즘에는 저는 이 체중 하구요.
그래서 이 몸에 대한,그래서 이 몸에 대한
체중과 건강에 대한 그런 생각이 좀 관심이 많습니다.,체중과 건강에 대한 그런 생각이 좀 관심이 많습니다.
혹시 어~,혹시 어~
몸이 이렇게 살이 많이 찌거나 갑자기 이렇게 빠지거나 그런 경험해보신 적 있어요?,몸이 이렇게 살이 많이 찌거나 갑자기 이렇게 빠지거나 그런 경험해보신 적 있어요?
네 있습니다 제가,네 있습니다 제가
몸무게가 많이 왔다 갔다 하더라구요 많이 빠진 경험은 없는데,몸무게가 많이 왔다 갔다 하더라구요 많이 빠진 경험은 없는데
몇 번 한 번씩 한 오 키로씩 막 찐,몇 번 한 번씩 한 오 키로씩 막 찐
경험이 있더라구요.,경험이 있더라구요.
그게 정신 건강적으로 보면 좀 스트레스에서 많이 오는 거 같아요.,그게 정신 건강적으로 보면 좀 스트레스에서 많이 오는 거 같아요.
그러고 제가 지금 건강엔 안 좋지만 담배를 피고 있는데,그러고 제가 지금 건강엔 안 좋지만 담배를 피고 있는데
금연을 할 때,금연을 할 때
제가 살이 엄청 많이 쪘던 기억이 있어요.,제가 살이 엄청 많이 쪘던 기억이 있어요.
그러면 그~ 정신건강 말고 몸쪽으로는 혹시 어떤 머 약이나,그러면 그~ 정신건강 말고 몸쪽으로는 혹시 어떤 뭐 약이나
보조제를 드시고 있는 게 있으신가요?,보조제를 드시고 있는 게 있으신가요?
아~ 저는 일단,아~ 저는 일단
그~ 비타민 디를 꼭 챙겨 먹고 있구요.,그~ 비타민 디를 꼭 챙겨 먹고 있구요.
아무래도 밖에서 생활하는 게 시간이 너무 없잖아요.,아무래도 밖에서 생활하는 게 시간이 너무 없잖아요.
예 집에서 이렇게 있거나 아니면은 보통 사무실에 있다 보니까,예 집에서 이렇게 있거나 아니면은 보통 사무실에 있다 보니까
그러다 보니까 밖에서 생활할 때가 거의 없으니까 아무래도 광합성이라던지 이런 것들이 어렵잖아요 그래서 비타민 디하고,그러다 보니까 밖에서 생활할 때가 거의 없으니까 아무래도 광합성이라던지 이런 것들이 어렵잖아요 그래서 비타민 디하고
칼슘은 꼭 챙겨 먹고 있어요.,칼슘은 꼭 챙겨 먹고 있어요.
이거는 머 암을 비롯한 어떤 질병을 예방하는 데도 꼭 필요한 영양소이기도 하지만,이거는 뭐 암을 비롯한 어떤 질병을 예방하는 데도 꼭 필요한 영양소이기도 하지만
그 비타민 디가,그 비타민 디가
어~ 어떤 영양소나 이런 몸의 회복을 도와주기도 한다고 하더라구요 그래서,어~ 어떤 영양소나 이런 몸의 회복을 도와주기도 한다고 하더라구요 그래서
꼭 챙겨먹고 있어요.,꼭 챙겨먹고 있어요.
혹시 영양제 잘 챙겨 드세요?,혹시 영양제 잘 챙겨 드세요?
어~ 영양제에 대해서는 제가 사서 먹지는 않고 선물 받아서,어~ 영양제에 대해서는 제가 사서 먹지는 않고 선물 받아서
먹는 편이에요 그렇게 해서 집에 지금,먹는 편이에요 그렇게 해서 집에 지금
종합비타민이 몇 개 있기도 하고,종합비타민이 몇 개 있기도 하고
그리고 비타민 디는 없고 비타민 씨 같은 레모나 이런 거는,그리고 비타민 디는 없고 비타민 씨 같은 레모나 이런 거는
한 번씩 먹고 있는 편이에요.,한 번씩 먹고 있는 편이에요.
그리고,그리고
제 친구가 저한테 그~,제 친구가 저한테 그~
건강보조제 간 약을 선물해줬거든요 정관장인가 거기서,건강보조제 간 약을 선물해줬거든요 정관장인가 거기서
간 약을 선물해줬는데,간 약을 선물해줬는데
제가 그거를 먹고 간이 좀 건강해지면 좋겠는데,제가 그거를 먹고 간이 좀 건강해지면 좋겠는데
딱히 효능도 없는 거 같고 맛이 좀 많이 없더라구요.,딱히 효능도 없는 거 같고 맛이 좀 많이 없더라구요.
그~ 마늘 진액 같은 검은 색깔 그런 맛이 나가지고,그~ 마늘 진액 같은 검은 색깔 그런 맛이 나가지고
또 맛이 없어서 잘 안 챙겨 먹게 되는 거 같애요.,또 맛이 없어서 잘 안 챙겨 먹게 되는 거 같애요.
혹시 이런 보조제 먹을 때 막 저는 향 같은 게 나던데 그런 거는 그냥 어떻게 생각하시나요?,혹시 이런 보조제 먹을 때 막 저는 향 같은 게 나던데 그런 거는 그냥 어떻게 생각하시나요?
저도 건강에 이제 신경을 좀 많이 쓰게 됐어요 왜냐면,저도 건강에 이제 신경을 좀 많이 쓰게 됐어요 왜냐면
이제 어릴 때는 부산에서 계속 살다가 대학 오면서,이제 어릴 때는 부산에서 계속 살다가 대학 오면서
이제 스무 살 때부터 부모님 떨어져 있었거든요.,이제 스무 살 때부터 부모님 떨어져 있었거든요.
그러니까 막 이제 집에 가면,그러니까 막 이제 집에 가면
얼른 냉장고부터 뒤져서 양파즙 머 마늘즙 이런 거 있으면 다 뒤져서 먹고 홍삼도 먹고,얼른 냉장고부터 뒤져서 양파즙 뭐 마늘즙 이런 거 있으면 다 뒤져서 먹고 홍삼도 먹고
