사투리,표준어
네  님은 반려동물이 키우시나요 키우시면 어떤 종류의  견종이나 뭐~,네  님은 반려동물이 키우시나요 키우시면 어떤 종류의  견종이나 뭐~
고양이나 뭐~ 이런 거 어떤 종류로 키우시나요?,고양이나 뭐~ 이런 거 어떤 종류로 키우시나요?
네 저는 어~ 반려동물을 지금 키우고 있고요 강아지를 키우고 있는데,네 저는 어~ 반려동물을 지금 키우고 있고요 강아지를 키우고 있는데
종류는 포메리안이에요 지 지 지 올해가 다섯 살이고요.,종류는 포메리안이에요 지 지 지 올해가 다섯 살이고요.
어 그럼  님은 혹시 반려동물을 키우고 계시는가요?,어 그럼  님은 혹시 반려동물을 키우고 계시는가요?
네 저는 강아지를 키우고 있고요.,네 저는 강아지를 키우고 있고요.
음~ 제가 처음부터 키웠던 건 아니구 저희 신랑이를 다른 곳에서 입양을 해와서,음~ 제가 처음부터 키웠던 건 아니구 저희 신랑이를 다른 곳에서 입양을 해와서
뭐~ 지금 칠 년 동안 키우고 있는 아이구요.,뭐~ 지금 칠 년 동안 키우고 있는 아이구요.
음~ 종류는 생소하실 수도 있는데 이제,음~ 종류는 생소하실 수도 있는데 이제
달리기하는 개라구 해서 어~ 그레이하운드 이제 알지 종류를 키우고 있습니다.,달리기하는 개라구 해서 어~ 그레이하운드 이제 알지 종류를 키우고 있습니다.
그래서 어~ 지금 저랑 산 지는 한 이 년 정도는 다 되어 가는 거 같고요.,그래서 어~ 지금 저랑 산 지는 한 이 년 정도는 다 되어 가는 거 같고요.
근데 이게 개의 특성 자체가 따로 이제 노는 걸 좋아하고 활발하기 때문에,근데 이게 개의 특성 자체가 따로 이제 노는 걸 좋아하고 활발하기 때문에
어~ 쪼끔 다른 강아지보다 이제 활동성이 쪼끔 많은 강아지고요.,어~ 쪼끔 다른 강아지보다 이제 활동성이 쪼끔 많은 강아지고요.
음~ 먹을 것도 좋아하고 일곱 살이긴 한데 아직 건강하고,음~ 먹을 것도 좋아하고 일곱 살이긴 한데 아직 건강하고
음~ 사람도 좋아하고 뭐~ 애교도 많고 대신에 이제 단점은 쪼끔 털이 많이 빠져서,음~ 사람도 좋아하고 뭐~ 애교도 많고 대신에 이제 단점은 쪼끔 털이 많이 빠져서
어~ 저희가 이제 하루 종일 이제 청소기를 돌려야 되는 그런 단점은 있습니다.,어~ 저희가 이제 하루 종일 이제 청소기를 돌려야 되는 그런 단점은 있습니다.
님은 포메라이안을 키우신다 하셨는데 뭐~,님은 포메라이안을 키우신다 하셨는데 뭐~
강아지 특성이라던지 강아지와 뭐~ 즐거웠던 추억이나 이런 게 있으신가요?,강아지 특성이라던지 강아지와 뭐~ 즐거웠던 추억이나 이런 게 있으신가요?
에 저희 강아지는 어~ 애교도 진짜 많고,에 저희 강아지는 어~ 애교도 진짜 많고
