사투리,표준어
그럼 먹거리에 관하여 이야기 해 볼까요?,그럼 먹거리에 관하여 이야기 해 볼까요?
먹거리 진짜 많지.,먹거리 진짜 많지.
뭐~ 여행에서 먹었던 것들,뭐~ 여행에서 먹었던 것들
가깝게 어제 먹었던 것들,가깝게 어제 먹었던 것들
오늘 먹었던 것들,오늘 먹었던 것들
그중에,그중에
가장 이야깃거리가  많이 나올 만한 건,가장 이야깃거리가  많이 나올 만한 건
일단 여행 갔을 때 먹었던 먹거리가 아닌가.,일단 여행 갔을 때 먹었던 먹거리가 아닌가.
난 그중에서 여행을 별로 안 다녀봤단 말이야.,난 그중에서 여행을 별로 안 다녀봤단 말이야.
근데,근데
그중에,그중에
제일 기억에 남는 게 제주도에서 먹었던 거,제일 기억에 남는 게 제주도에서 먹었던 거
제주도 처음에 제주도는,제주도 처음에 제주도는
나는 막,나는 막
뭔가를 먹으러 간 거보단 사실 구경하러 간 게 많거든?,뭔가를 먹으러 간 거보단 사실 구경하러 간 게 많거든?
그냥 여행이라는 거 자체가 기분도 좋고 이러는데,그냥 여행이라는 거 자체가 기분도 좋고 이러는데
제주도는 워낙,제주도는 워낙
유명한 게 많잖아 뭐 갈치,유명한 게 많잖아 뭐 갈치
그니까 특히나 진짜 젤 먹어보고 싶었던 게,그러니까 특히나 진짜 젤 먹어보고 싶었던 게
막 먹는 음식보다는,막 먹는 음식보다는
한라봉 주스가 그렇게 먹어보고 싶었어.,한라봉 주스가 그렇게 먹어보고 싶었어.
막,막
연예인들이 방송 같은 데 나오면은,연예인들이 방송 같은 데 나오면은
동문 시장 이런 데서 구경하면서,동문 시장 이런 데서 구경하면서
그렇게 뭘 마셔대잖아 그래서 난 그거가 너무 먹고 싶었거든,그렇게 뭘 마셔대잖아 그래서 난 그거가 너무 먹고 싶었거든
그래서 그때,그래서 그때
그런 것도 막 먹으러 갔었고 또 갈치,그런 것도 막 먹으러 갔었고 또 갈치
그것도 먹으러 갔었고 그때 딱새우,그것도 먹으러 갔었고 그때 딱새우
무슨 어~,무슨 어~
회 같은 게 있어가지고 그거를 그때 먹으려고 했는데,회 같은 게 있어가지고 그거를 그때 먹으려고 했는데
문을 닫아서 못 먹었어 거기를,문을 닫아서 못 먹었어 거기를
그래서 딱새우가 엄청 먹어보고 싶어.,그래서 딱새우가 엄청 먹어보고 싶어.
나 딱새우 작년에 먹어봤거든,나 딱새우 작년에 먹어봤거든
