사투리,표준어
갤럭시 어떤 거 쓰세요 혹시?,갤럭시 어떤 거 쓰세요 혹시?
있는데 쫌 오래돼가지고,있는데 조금 오래돼가지고
몇 번 떨어트려서 지금,몇 번 떨어트려서 지금
뒷판 깨지고 그래가지고,뒷판 깨지고 그래가지고
엑스에스 쓰는데 저는 나온 지,엑스에스 쓰는데 저는 나온 지
나오고 나서 쫌 한참 한 일 년 뒤에쯤에 사서,나오고 나서 조금 한참 한 일 년 뒤에쯤에 사서
뭐~ 아직까지는 뭐~ 일 년 됐나 그 정도 된 것 같아요 저,뭐~ 아직까지는 뭐~ 일 년 됐나 그 정도 된 것 같아요 저
그때 막 맥스였나 그게  이백만 원 정도 하고 막,그때 막 맥스였나 그게  이백만 원 정도 하고 막
아닌가 저 아이폰을 잘 모르긴 하는데 엑스 들어가는 경우가 비쌌던 것 같은데,아닌가 저 아이폰을 잘 모르긴 하는데 엑스 들어가는 경우가 비쌌던 것 같은데
맥스가 특히 더 크니까 비싸고 저 같은 경우는 한 백만 원 쪼금 넘었던 것 같애요.,맥스가 특히 더 크니까 비싸고 저 같은 경우는 한 백만 원 쪼금 넘었던 것 같애요.
나오면 일찍 사는 게 본인한테는 쫌 득이 되는 거 그러니까 아싸리 그냥 일찍 사고,나오면 일찍 사는 게 본인한테는 조금 득이 되는 거 그러니까 차라리 그냥 일찍 사고
탈 때 같이 타고 약간 이런 거,탈 때 같이 타고 약간 이런 거
아이폰 십일은 모르겠고 십이가 요번에 새로 나온 것 같더라고요.,아이폰 십일은 모르겠고 십이가 요번에 새로 나온 것 같더라고요.
신기해서 아이폰은 거의 뭐~ 일 년에 한 번씩,신기해서 아이폰은 거의 뭐~ 일 년에 한 번씩
새로운 기종이 나와서 금방금방 제 폰이 또 엣날 폰이 되더라고요.,새로운 기종이 나와서 금방금방 제 폰이 또 엣날 폰이 되더라고요.
그게 나온지 얼마나 됐죠?,그게 나온지 얼마나 됐죠?
요거는 한 이 년 전에 나왔을 걸요 제가 한 일 년 됐으니까,요거는 한 이 년 전에 나왔을 걸요 제가 한 일 년 됐으니까
일 년 전에 이런 식으로 하면 한  이 년 정도 된 것 같애요.,일 년 전에 이런 식으로 하면 한  이 년 정도 된 것 같애요.
최대한 오래 쓰는 편이라서,최대한 오래 쓰는 편이라서
아 그럼 앞으로 쫌 더 쓰시겠네요?,아 그럼 앞으로 조금 더 쓰시겠네요?
아 저는 앞으로 쫌 더 쓸라고요 혹시 그~,아 저는 앞으로 조금 더 쓸라고요 혹시 그~
무선 이어폰이나 있으세요?,무선 이어폰이나 있으세요?
저 그거 뭐지 싼 거 있어요 싼 거,저 그거 뭐지 싼 거 있어요 싼 거
그~ 되게 되게 싼 거 그거 뭐~ 한 한 얼마지 한 삼만 원 하나.,그~ 되게 되게 싼 거 그거 뭐~ 한 한 얼마지 한 삼만 원 하나.
꽤 괜찮네요 그 잘 돼요?,꽤 괜찮네요 그 잘 돼요?
이게 그~ 뭐지 노이즈 캔슬링 이런 건 없어가지고,이게 그~ 뭐지 노이즈 캔슬링 이런 건 없어가지고
그 가격에 비해서 쓸만하다 이 정도인 것 같애.,그 가격에 비해서 쓸만하다 이 정도인 것 같애.
그래서 저는 아이폰이니까 에어팟을,그래서 저는 아이폰이니까 에어팟을
뭐~ 친구도 그렇고 대부분 다 가지고 있더라고요 그래서,뭐~ 친구도 그렇고 대부분 다 가지고 있더라고요 그래서
저는 에어팟은 아니지만 그냥,저는 에어팟은 아니지만 그냥
뭐~ 차 타고 왔다 갔다 하면서 음악 듣고 딱히 필요 없기도 하고 해서,뭐~ 차 타고 왔다 갔다 하면서 음악 듣고 딱히 필요 없기도 하고 해서
저번에 이어폰이 그냥 유선 이어폰이 고장 나서 사러 갔었단 말이에요 큰 마트에 홈플러스나,저번에 이어폰이 그냥 유선 이어폰이 고장 나서 사러 갔었단 말이에요 큰 마트에 홈플러스나
무선 이어폰은 아예 안 파는 거예요 이제는,무선 이어폰은 아예 안 파는 거예요 이제는
어~ 그래서 아 무선은 줄 있는 이어폰은 막 아직 쓰지도 말라는 건가 싶어 갖고,어~ 그래서 아 무선은 줄 있는 이어폰은 막 아직 쓰지도 말라는 건가 싶어 갖고
아 제가 갔던 곳은 그랬어요 그래서,아 제가 갔던 곳은 그랬어요 그래서
아 뭐야 하면서 전부 다 막 에어팟 쓰고 그랬었단 말이에요.,아 뭐야 하면서 전부 다 막 에어팟 쓰고 그랬었단 말이에요.
선 없는 게 편하긴 편하죠 아무래도,선 없는 게 편하긴 편하죠 아무래도
그냥 유선만 쓰세요 선 있는 거,그냥 유선만 쓰세요 선 있는 거
선 있는 거 아니면 에어팟은 아닌데 저도 싼 거 그냥 막,선 있는 거 아니면 에어팟은 아닌데 저도 싼 거 그냥 막
블루투스 연결해 갖고 그~ 어~ 그런 거는 있어요 근데,블루투스 연결해 갖고 그~ 어~ 그런 거는 있어요 근데
