사투리,표준어
혹시 뭐~ 최근에 좀 감명 깊게 본 영화가 있으세요?,혹시 뭐~ 최근에 좀 감명 깊게 본 영화가 있으세요?
영화 제목이 지금 금방,영화 제목이 지금 금방
생각은 안 안 나는데 가버나움이었나 하는 그런 영화였던 거 같은데,생각은 안 안 나는데 가버나움이었나 하는 그런 영화였던 거 같은데
그~ 난민 얘기를 다루고 있거든요.,그~ 난민 얘기를 다루고 있거든요.
시리아 난민이었던 거 같은데 그~ 요르단이랑  시리아 쪽에,시리아 난민이었던 거 같은데 그~ 요르단이랑  시리아 쪽에
남자 아이가 주인공이에요 여덟 아홉 살이 되는 근데,남자 아이가 주인공이에요 여덟 아홉 살이 되는 근데
그 영화가 국제 영화제에서 수상도 했었고 그리고 실제 그~ 연기를 했던 남자 아이가,그 영화가 국제 영화제에서 수상도 했었고 그리고 실제 그~ 연기를 했던 남자 아이가
배우가 아니구 실제 난민 아이가 그 역할을 한 거거든요.,배우가 아니구 실제 난민 아이가 그 역할을 한 거거든요.
그런데 정말 어색함이 하나도 없이,그런데 정말 어색함이 하나도 없이
그리고 극찬을 받았던 그런 영화인데 그 아이가,그리고 극찬을 받았던 그런 영화인데 그 아이가
그 영화 내용 자체가 되게 신 좀 신기하기도 하고 굉장히 와닿았던 게,그 영화 내용 자체가 되게 신 좀 신기하기도 하고 굉장히 와닿았던 게
부모를 재판장에 세우거든요.,부모를 재판장에 세우거든요.
그니까 난민이고 굉장히 가난하고 못 사는 집인데 엄마 아빠는 끊임없이 동생들을 계속 낳는 거예요.,그러니까 난민이고 굉장히 가난하고 못 사는 집인데 엄마 아빠는 끊임없이 동생들을 계속 낳는 거예요.
그래서 그 동생들을 약간 부유한 집안에 이렇게 팔기도 하고,그래서 그 동생들을 약간 부유한 집안에 이렇게 팔기도 하고
그래서 그 아이가 인제 여러 가지 여정을 이제 거쳐서,그래서 그 아이가 인제 여러 가지 여정을 이제 거쳐서
결국에 마지막에 엄마 아빠를 재판장에 세우고 약간 그~,결국에 마지막에 엄마 아빠를 재판장에 세우고 약간 그~
뭔가 난민의  원론적인 그런 문제를 좀 건드린다?,뭔가 난민의  원론적인 그런 문제를 좀 건드린다?
그런 뭐~ 그런 영화였는데,그런 뭐~ 그런 영화였는데
그 영화 실제 아무래도 현실이 많이 반영된 얘기라서 와닿기도 와닿았고,그 영화 실제 아무래도 현실이 많이 반영된 얘기라서 와닿기도 와닿았고
그래서 그 영화를 보고 나서 겨 그 계기로 유엔 난민 그 기금에,그래서 그 영화를 보고 나서 겨 그 계기로 유엔 난민 그 기금에
인제 기부를 하기 시작했거든요.,인제 기부를 하기 시작했거든요.
그래서 뭔가 최근에 봤던 영화 중에 어떻게 보면,그래서 뭔가 최근에 봤던 영화 중에 어떻게 보면
제 삶에 쪼끔 영향을 미친 영화였던 것 같애요.,제 삶에 쪼끔 영향을 미친 영화였던 것 같애요.
저 같은 경우에는 감명 깊게 본 영화가 제가 평소에 좀 즐겨보는 영화가,저 같은 경우에는 감명 깊게 본 영화가 제가 평소에 좀 즐겨보는 영화가
그냥 일반적인 영화보다는 쪼금 색다르게 특이한 영화를 좀,그냥 일반적인 영화보다는 쪼금 색다르게 특이한 영화를 좀
즐겨보 보거든요 그래서 셔터 아일랜드라는 영화인데,즐겨보 보거든요 그래서 셔터 아일랜드라는 영화인데
이 영화를 어떻게 알게 됐냐면은,이 영화를 어떻게 알게 됐냐면은
그게 반전 영화 추천하는 영화 리스트를 찾아보다가,그게 반전 영화 추천하는 영화 리스트를 찾아보다가
셔터 아일랜드라는 영화를 추천하길래 봤는데 되게 재밌게 잘 봤습니다.,셔터 아일랜드라는 영화를 추천하길래 봤는데 되게 재밌게 잘 봤습니다.
주인공인 레오나르도 디카프리오가 그~ 수사관으로 나오는데,주인공인 레오나르도 디카프리오가 그~ 수사관으로 나오는데
어떤 섬에 있는 정신병원에 그~ 환자가 실종되는 사건이 발생해서,어떤 섬에 있는 정신병원에 그~ 환자가 실종되는 사건이 발생해서
그 환자를 실종된 환자를,그 환자를 실종된 환자를
찾기 위해서 이제 수사관 역할로 나오는데 그런 그렇게 영화가,찾기 위해서 이제 수사관 역할로 나오는데 그런 그렇게 영화가
진행이 되는데 영화 중간중간에 좀 이해가 되지 않는 부분이 좀 많았습니다 이렇게 상식적으로,진행이 되는데 영화 중간중간에 좀 이해가 되지 않는 부분이 좀 많았습니다 이렇게 상식적으로
어~ 그래서 결과적으로 이제 마지막에 영화가 끝났을 때,어~ 그래서 결과적으로 이제 마지막에 영화가 끝났을 때
지금까지 일어난 일들이 모두 이제 허구라는 알게 됐어요 그래서,지금까지 일어난 일들이 모두 이제 허구라는 알게 됐어요 그래서
어~ 이게 왜 모든 게 허구였냐면은 그 정신병동에 있는 환자들이 그~ 문제가 아니라,어~ 이게 왜 모든 게 허구였냐면은 그 정신병동에 있는 환자들이 그~ 문제가 아니라
그 수사관으로 나왔던 그 레오나르도 디카프리오의 그런 뇌질환 뇌질환과 관련된 문제 때문에,그 수사관으로 나왔던 그 레오나르도 디카프리오의 그런 뇌질환 뇌질환과 관련된 문제 때문에
그 주인공의 시선에서 똑바러 똑바로 못 봤던 거죠 이거를 사실 사실대로 못 보고,그 주인공의 시선에서 똑바러 똑바로 못 봤던 거죠 이거를 사실 사실대로 못 보고
그런 뇌질환이 있는 이런 주인공의 시선으로 보다 보니까,그런 뇌질환이 있는 이런 주인공의 시선으로 보다 보니까
이~ 사실대로 보지 못하고 이거를 왜곡해서 보다 보니까 결과적으로 이게 반전영화가 된 건데,이~ 사실대로 보지 못하고 이거를 왜곡해서 보다 보니까 결과적으로 이게 반전영화가 된 건데
이렇게 반전영화가 된 뭐~ 스토리 자체도 재밌었지만,이렇게 반전영화가 된 뭐~ 스토리 자체도 재밌었지만
이렇게 반전영화를 통해서 뭔가 사물과 사건을 바라보는 시선을,이렇게 반전영화를 통해서 뭔가 사물과 사건을 바라보는 시선을
뭔가 쫌 다르게 느꼈던 거 같애요.,뭔가 조금 다르게 느꼈던 거 같애요.
어~ 어떤 걸 볼 때 선입견 같은 거를 가지면 안 되겠다라는 생각도 들었고,어~ 어떤 걸 볼 때 선입견 같은 거를 가지면 안 되겠다라는 생각도 들었고
여러 가지 교훈과 그리고 반전영화에 있어서 좀 재미를 얻었던 영화인 거 같,여러 가지 교훈과 그리고 반전영화에 있어서 좀 재미를 얻었던 영화인 거 같
그~ 말씀하시는 영화를 생각하고 그  레오나르도 디카프리오가 나온다고 하니까,그~ 말씀하시는 영화를 생각하고 그  레오나르도 디카프리오가 나온다고 하니까
