사투리,표준어
어~ 저는 날씨에 따라서,어~ 저는 날씨에 따라서
이~ 조울증은 아닌데 날씨에 따라서,이~ 조울증은 아닌데 날씨에 따라서
이렇게 기분이 쪼끔 많이 좌우되고 이렇거든요 그래서,이렇게 기분이 쪼끔 많이 좌우되고 이렇거든요 그래서
딱히 계절을 좋아하고 싫어하고 이런 계절 자체는 없어요 없는데,딱히 계절을 좋아하고 싫어하고 이런 계절 자체는 없어요 없는데
그냥 그~ 날씨가 그날 그~ 날씨가 어~ 화창하지 않으면서,그냥 그~ 날씨가 그날 그~ 날씨가 어~ 화창하지 않으면서
쪼끔 어둡고 어두우면서 따뜻한 바람이 불어오고 그리고,쪼끔 어둡고 어두우면서 따뜻한 바람이 불어오고 그리고
그~ 제가 걸어가는 그~ 길에 사람들이 많이 없는,그~ 제가 걸어가는 그~ 길에 사람들이 많이 없는
그런 분위기 있는 날씨를 제가 많이 좋아하거든요 그래서 막,그런 분위기 있는 날씨를 제가 많이 좋아하거든요 그래서 막
쨍한 날씨도 저는 별로 안 좋아하고 비가 많이 오는 날씨도 별로 안 좋아하 하고,쨍한 날씨도 저는 별로 안 좋아하고 비가 많이 오는 날씨도 별로 안 좋아하 하고
그냥 적당히 모든 날씨가 섞여 있는 이런 느낌에 대한 그런 날씨를 참 좋아하거든요.,그냥 적당히 모든 날씨가 섞여 있는 이런 느낌에 대한 그런 날씨를 참 좋아하거든요.
그런 날씨가 되면 이제 차 타고 이제 바닷가나 어디 가 가지고,그런 날씨가 되면 이제 차 타고 이제 바닷가나 어디 가 가지고
이제 차 안에서 커피를 한잔 먹고 이런 이렇게 하고 싶은 마음이 되게 많이 들거든요.,이제 차 안에서 커피를 한잔 먹고 이런 이렇게 하고 싶은 마음이 되게 많이 들거든요.
그래서 어~ 날씨에 대해서 제가 기분이 쪼끔 많이 좌우되는 이런 부분이 참 많아요.,그래서 어~ 날씨에 대해서 제가 기분이 쪼끔 많이 좌우되는 이런 부분이 참 많아요.
근데 이제 어~ 어르신 같은 경우에는,근데 이제 어~ 어르신 같은 경우에는
어~ 이렇게 좋아하는 날씨나 어떤 이런 부분이 있으신가요?,어~ 이렇게 좋아하는 날씨나 어떤 이런 부분이 있으신가요?
좋아하는 날씨도 있고 그런데 나는,좋아하는 날씨도 있고 그런데 나는
뭐~ 이상하게 젊어서부터 일은 많이 했어요 그래서 그런지,뭐~ 이상하게 젊어서부터 일은 많이 했어요 그래서 그런지
날씨가 비가 오기 하루 전만 되면 그냥 허리도 아프다가 다리도 아프다가,날씨가 비가 오기 하루 전만 되면 그냥 허리도 아프다가 다리도 아프다가
아우 내일은 비가 올라 카나 아오 갑자기 이상하게 허리가 아프고 이러면은,아우 내일은 비가 올라 하나 아오 갑자기 이상하게 허리가 아프고 이러면은
이상하다 내일 비 올라 카나 왜 이리 허리가 아프노 그러카면 진짜 비가 올 와요.,이상하다 내일 비 올라 하나 왜 이리 허리가 아프지 그렇게 하면 진짜 비가 올 와요.
그래가 또 한참 그랬지 요새는 또 괜찮은 거 같더니 아오 날씨가 뭐~ 흐린 날은 싫어요.,그래서 또 한참 그랬지 요새는 또 괜찮은 거 같더니 아오 날씨가 뭐~ 흐린 날은 싫어요.
한창 아플 때는 아~ 날씨 쫌 이래야 여름 되고 장마철 뭐~ 꾸질꾸질하고 그럴 때는,한창 아플 때는 아~ 날씨 조금 이래야 여름 되고 장마철 뭐~ 꾸질꾸질하고 그럴 때는
다른 나라 햇빛 쨍쨍 나는 그런 나라 쫌 가서 살았으면 좋겠다 칼 정도로,다른 나라 햇빛 쨍쨍 나는 그런 나라 조금 가서 살았으면 좋겠다 할 정도로
날씨가 막 흐리고 이런 날은 몸이 아프니까 참 싫었어요 근데,날씨가 막 흐리고 이런 날은 몸이 아프니까 참 싫었어요 근데
여름에는 진짜 한번 필리핀 가서 여름 나고 온 적이 있어요 거기는 날씨가 뭐~,여름에는 진짜 한번 필리핀 가서 여름 나고 온 적이 있어요 거기는 날씨가 뭐~
갑자기 비 오는 날씨도 있고 그래도 그렇게 몸 아프고 그런 거는 없었어요.,갑자기 비 오는 날씨도 있고 그래도 그렇게 몸 아프고 그런 거는 없었어요.
그~ 필리핀 가 있을 때는 거기는 날씨가 항상 더우니까 이~ 실내에 들어오면 에어컨 틀어놓고 차에 가도,그~ 필리핀 가 있을 때는 거기는 날씨가 항상 더우니까 이~ 실내에 들어오면 에어컨 틀어놓고 차에 가도
인제 도로에 몬 걸어 다니니까 그~ 길도 위험하고,인제 도로에 못 걸어 다니니까 그~ 길도 위험하고
그래서 그거 우리나라 아주 오십 년대 생활 그런 생활하는 오십 년대,그래서 그거 우리나라 아주 오십 년대 생활 그런 생활하는 오십 년대
아직까지도 오십 년대 육십 년대 그런 생활을 해 주변 사람들은 뭐~,아직까지도 오십 년대 육십 년대 그런 생활을 해 주변 사람들은 뭐~
그~ 날씨가 더우니까 우에 그냥 뭐~ 런닝도 안 입고 웃통 훌렁 벗고 댕기고,그~ 날씨가 더우니까 위에 그냥 뭐~ 런닝도 안 입고 웃통 훌렁 벗고 다니고
까마이 거실려 갖고 그런데 그~ 위험해가 걸어 다닐 수도 없고 이래가 항상 아파트 나오면은,까맣게 거실려 갖고 그런데 그~ 위험해서 걸어 다닐 수도 없고 이래서 항상 아파트 나오면은
그~ 우리나라 말로는 콜택시지 그런 거 불러가 타고 시내 나가 볼 일도 보고 그래가,그~ 우리나라 말로는 콜택시지 그런 거 불러서 타고 시내 나가 볼 일도 보고 그래서
거기서는 보냈는데 여름에 항상 더우니까 바닷가 가서 수영도 하고,거기서는 보냈는데 여름에 항상 더우니까 바닷가 가서 수영도 하고
그기 배 타고 어~ 물고기 있는데 그~ 내려가서 보고 하니까,그기 배 타고 어~ 물고기 있는데 그~ 내려가서 보고 하니까
날씨만 계속 여름 되는 그런 나라도,날씨만 계속 여름 되는 그런 나라도
참 좋아요 우리나라보다 사계절 있는 우리나라가 물론 좋지만도,참 좋아요 우리나라보다 사계절 있는 우리나라가 물론 좋지만도
그래도 우리 나이 들어가 갖고는 흐린 날이 싫어 갖고,그래도 우리 나이 들어가 갖고는 흐린 날이 싫어 갖고
내 일부러 필리핀 가 갖고 여름에 한 두어 달 있다 왔는데,내 일부러 필리핀 가 갖고 여름에 한 두어 달 있다 왔는데
그쪽 날씨는 비 잠깐 왔다가도 해가 쨍쨍하고 그래가 좋았어요 그런데,그쪽 날씨는 비 잠깐 왔다가도 해가 쨍쨍하고 그래서 좋았어요 그런데
먹는 거도 그렇고 우리나라보다 쫌 후진국 가니까 별로 깨끗하고 청결하지도 않고 이래가,먹는 거도 그렇고 우리나라보다 조금 후진국 가니까 별로 깨끗하고 청결하지도 않고 이래서
계속 집에서 음식 해 먹고 해 먹고 음식이 안 맞아서 다시 한국 나왔는데,계속 집에서 음식 해 먹고 해 먹고 음식이 안 맞아서 다시 한국 나왔는데
잠깐 그~ 저~ 뭐꼬 여행도 못 가요 우리 가족들은,잠깐 그~ 저~ 뭐지 여행도 못 가요 우리 가족들은
엄마 누구 밥 해 줘야지 아빠 밥 해 줘야지 이카는 거 보면,엄마 누구 밥 해 줘야지 아빠 밥 해 줘야지 이러는 거 보면
어떤 날씨 좋은 데 가서 오래 있지도 몬 하고 왔어요 그래가 가을 되면은,어떤 날씨 좋은 데 가서 오래 있지도 못 하고 왔어요 그래서 가을 되면은
저~ 얼마 전에 거창 출렁다리 놀러를 갔는데 날씨가 그날 딱 토요일인데,저~ 얼마 전에 거창 출렁다리 놀러를 갔는데 날씨가 그날 딱 토요일인데
춥지도 않고 덥지도 않고 출렁다리 거기 올러 가는데 거기 뭐~ 사람이 얼마나 많이 왔는지,춥지도 않고 덥지도 않고 출렁다리 거기 올러 가는데 거기 뭐~ 사람이 얼마나 많이 왔는지
그~ 거 아래 단풍도 이쁘고,그~ 거 아래 단풍도 이쁘고
저~ 물 시냇물 내려가는 소리도 좋고 아~ 한국이 또 가을이 이렇게 좋았는데,저~ 물 시냇물 내려가는 소리도 좋고 아~ 한국이 또 가을이 이렇게 좋았는데
집에만 있으면 그거를 못 느끼는데 그~ 날씨를,집에만 있으면 그거를 못 느끼는데 그~ 날씨를
나가니까 응~ 요새는 그기 출렁다리 올라가는 그~ 행사 기간이라고 버스도 셔틀버스도,나가니까 응~ 요새는 그기 출렁다리 올라가는 그~ 행사 기간이라고 버스도 셔틀버스도
무료 이래 갖고 구경도 잘 다녀오겠는데,무료 이래 갖고 구경도 잘 다녀오겠는데
그리고 여름에도 원래는 저기 남해 쪽으로 여행 갈라고 어~ 날씨도 덥고 이래가,그리고 여름에도 원래는 저기 남해 쪽으로 여행 갈라고 어~ 날씨도 덥고 이래서
잡아놨는데 코로나 때문에 가지도 몬 하고 집에서 더운데 전부 뭐~ 에어컨 틀어놓고 집안에서 그냥 보냈어요.,잡아놨는데 코로나 때문에 가지도 못 하고 집에서 더운데 전부 뭐~ 에어컨 틀어놓고 집안에서 그냥 보냈어요.
그래 이~ 우리나라 날씨 사계절 날씨 대구에는 뭐~,그래 이~ 우리나라 날씨 사계절 날씨 대구에는 뭐~
겨울엔 눈도 안 오고 대구가 제일 살기 좋다 좋다 카지만도,겨울엔 눈도 안 오고 대구가 제일 살기 좋다 좋다 하지만도
나는 눈이 펑펑 오는 강원도가 응~ 그렇게 가고 싶고 해도,나는 눈이 펑펑 오는 강원도가 응~ 그렇게 가고 싶고 해도
그쪽에도 한번 가보지도 몬 하고 이 나이,그쪽에도 한번 가보지도 못 하고 이 나이
눈이 펑펑 올 때는 오히려 강원도 한번 가보고 싶어가 막상 갔는데,눈이 펑펑 올 때는 오히려 강원도 한번 가보고 싶어서 막상 갔는데
