사투리,표준어
이제 우주의 여름에 태어나신 분이거든.,이제 우주의 여름에 태어나신 분이거든.
그러니까 우주의 계절이 있는데 봄 여름 가을 겨울이 있는데 어~ 삼천 년 전이면 우주의 여름이지.,그러니까 우주의 계절이 있는데 봄 여름 가을 겨울이 있는데 어~ 삼천 년 전이면 우주의 여름이지.
이~ 석가모니가 이제,이~ 석가모니가 이제
우리가 오백마흔일곱 번을 윤회를 통해가지고,우리가 오백마흔일곱 번을 윤회를 통해가지고
윤회가 뭔지  알긴 알제?,윤회가 뭔지  알긴 알지?
윤회 잘 모른다.,윤회 잘 모른다.
모른다고 윤회가 이제 수레바퀴 윤자에 돌 회자를 써가지고,모른다고 윤회가 이제 수레바퀴 윤자에 돌 회자를 써가지고
수레바퀴가 돌아가는 것처럼,수레바퀴가 돌아가는 것처럼
이렇게 사람이 죽고 살기를 반복하는 죽고 살고 또 환생하고 죽고 살고 환생하고 이렇게,이렇게 사람이 죽고 살기를 반복하는 죽고 살고 또 환생하고 죽고 살고 환생하고 이렇게
반복하는 걸 윤회라고 하는데,반복하는 걸 윤회라고 하는데
이 윤회를 이제,이 윤회를 이제
오백마흔일곱 번의 윤회를 했다는 거야  석가모니가.,오백마흔일곱 번의 윤회를 했다는 거야  석가모니가.
아~ 나 왜 이렇게 잘 알고있지 고등학교 땐데?,아~ 나 왜 이렇게 잘 알고있지 고등학교 땐데?
사슴이었던 정보가 있었대 전생이 있었대.,사슴이었던 정보가 있었대 전생이 있었대.
그런데 석가모니 사슴이 사냥꾼이  오는 걸 먼저 발견했대.,그런데 석가모니 사슴이 사냥꾼이  오는 걸 먼저 발견했대.
근데 자기는 이제 죽음을 당한 거야.,근데 자기는 이제 죽음을 당한 거야.
어떻게 보면 그게 이제 또 많은 생명을 살린 거지 자기가 희생하고.,어떻게 보면 그게 이제 또 많은 생명을 살린 거지 자기가 희생하고.
다음 생애에 이제 한 나라의 왕자로 태어나 왕자.,다음 생애에 이제 한 나라의 왕자로 태어나 왕자.
근데 이때 왕자에는 이제 전쟁 시기  왕자였기 때문에,근데 이때 왕자에는 이제 전쟁 시기  왕자였기 때문에
이제 전쟁을 이제 도망을 가고 있어서 피난을 가고 있었는데,이제 전쟁을 이제 도망을 가고 있어서 피난을 가고 있었는데
이제 동굴에서 이제 생활하다 보니까 먹을 게 없잖아.,이제 동굴에서 이제 생활하다 보니까 먹을 게 없잖아.
그래가지고,그래가지고
자신의 허벅지 살을 이렇게 베어가지고,자신의 허벅지 살을 이렇게 베어가지고
부모님한테 아~ 이거 토끼고기다 하면서.,부모님한테 아~ 이거 토끼고기다 하면서.
이렇게 바쳤던 그런 뭐~ 얘기도 있고.,이렇게 바쳤던 그런 뭐~ 얘기도 있고.
석가모니의 그~ 전생을 보면은 다 이제 공덕을 지었던 얘기밖에 없다는 거지.,석가모니의 그~ 전생을 보면은 다 이제 공덕을 지었던 얘기밖에 없다는 거지.
석가모니가 될 때 싯다르타 고타마 싯타르타 들어봤나?,석가모니가 될 때 싯다르타 고타마 싯타르타 들어봤어?
그러니까 고타마 싯타르타 왕자로 이제 딱 태어난거지 애 그~ 애기가 딱 태어났을 때.,그러니까 고타마 싯타르타 왕자로 이제 딱 태어난거지 애 그~ 애기가 딱 태어났을 때.
아~ 이 애기는 장차,아~ 이 애기는 장차
전 세계를 통일할 왕이 되거나 또는 뭐~,전 세계를 통일할 왕이 되거나 또는 뭐~
전 인류를 구제하는 이제 부처가 된다라고 얘기를  해가지고.,전 인류를 구제하는 이제 부처가 된다라고 얘기를  해가지고.
어찌 하다 보니까 이제 수도를 해가지고 석가모니가 이제 부처가 돼가지고,어찌 하다 보니까 이제 수도를 해가지고 석가모니가 이제 부처가 돼가지고
불도라 해야되나 불도가  나온거지 뭐~,불도라 해야되나 불도가  나온거지 뭐~
이런 얘기 한 번도 안 들어봤나?,이런 얘기 한 번도 안 들어봤어?
근현대사 쪽으로 쫌 관심이 있었거든 내가 문과를 나왔는데.,근현대사 쪽으로 조금 관심이 있었거든 내가 문과를 나왔는데.
