사투리,표준어
우리는 저는 주부라서 이렇게,우리는 저는 주부라서 이렇게
소비에 많이 치중하는 것 같습니다 이렇게 뭐~,소비에 많이 치중하는 것 같습니다 이렇게 뭐~
소득이나,소득이나
그런 거 말고,그런 거 말고
인제 저희는 인제 뭐~ 이렇게 남편이 들어 인제 벌어줘 돈으로 이제 어디에 소비를 하고 어디에 돈을 쓸 것이며,인제 저희는 인제 뭐~ 이렇게 남편이 들어 인제 벌어줘 돈으로 이제 어디에 소비를 하고 어디에 돈을 쓸 것이며
또 어디에 지출을 할 것인가 여러 가지 생각을 하면서,또 어디에 지출을 할 것인가 여러 가지 생각을 하면서
우리나라 경제가 지금 우리 자금이 지금 우리 경제가,우리나라 경제가 지금 우리 자금이 지금 우리 경제가
솔직히 힘든 사람은 계속 힘든 것 같고,솔직히 힘든 사람은 계속 힘든 것 같고
어려운 사람도 계속 어렵고 근데,어려운 사람도 계속 어렵고 근데
어렵지 않은 사람들은 또 많이 보게 되더라구요 저는 신 집이 시내라서,어렵지 않은 사람들은 또 많이 보게 되더라구요 저는 신 집이 시내라서
이케 한 번씩 자주 인제 운동이나 이렇게 뭐~ 쇼핑 같은 걸 하다 보면,이렇게 한 번씩 자주 인제 운동이나 이렇게 뭐~ 쇼핑 같은 걸 하다 보면
되게 소비에 대해서,되게 소비에 대해서
너무 쉽게 생각하는 것 같더라구요.,너무 쉽게 생각하는 것 같더라구요.
그 경제적인 관념이,그 경제적인 관념이
물론 자기들이 편안하고 그래서 많이 쓰는 것 같지만 쪼끔은 너무나 대구 시내,물론 자기들이 편안하고 그래서 많이 쓰는 것 같지만 쪼끔은 너무나 대구 시내
이렇게 이야기는 대구는 그래서 대구가 진짜 뭐~,이렇게 이야기는 대구는 그래서 대구가 진짜 뭐~
전국에서 부자가,전국에서 부자가
제일 많다 하는 정도로 그렇게 이야기를 들었는데,제일 많다 하는 정도로 그렇게 이야기를 들었는데
이런 소비에 대해서,이런 소비에 대해서
저는 항상,저는 항상
어떻게 하는 게 맞는 건지를 항상,어떻게 하는 게 맞는 건지를 항상
고민을 할 때가 많거든요 제가 지금 소비를 이~ 뭐~ 이렇게 여러 가지,고민을 할 때가 많거든요 제가 지금 소비를 이~ 뭐~ 이렇게 여러 가지
일들을 하고 여러 가지  하면서,일들을 하고 여러 가지  하면서
