사투리,표준어
최근에 드라마 본거 있어?,최근에 드라마 본거 있어?
나 사랑의 불시착 봤지,나 사랑의 불시착 봤지
니 봤나?,너 봤어?
아니 나는 사랑의 불시착은 안보고 비밀의 숲을 봤는데,아니 나는 사랑의 불시착은 안보고 비밀의 숲을 봤는데
내 칼감상 비밀의 숲이 인기가 더 많은거라고 생각을 했는데,내 칼감상 비밀의 숲이 인기가 더 많은거라고 생각을 했는데
사랑의 불시착이 넷플릭스에서 엄청 인기를 많이 이끌었더라고,사랑의 불시착이 넷플릭스에서 엄청 인기를 많이 이끌었더라고
비밀의 숲을 감히 내 인생 드라마라고 말 할 수 있지,비밀의 숲을 감히 내 인생 드라마라고 말 할 수 있지
비밀의 숲이,비밀의 숲이
검찰이랑 경찰이랑 같이 공조를 해서,검찰이랑 경찰이랑 같이 공조를 해서
찍는 내용인데 처음에 일편은,찍는 내용인데 처음에 일편은
그런 내용이었고 이편은 이제 검경수사권 때문에 서로 대립을 하게 되는,그런 내용이었고 이편은 이제 검경수사권 때문에 서로 대립을 하게 되는
그런 상황에서의 얘기를 한단 말이야,그런 상황에서의 얘기를 한단 말이야
이게 시기를 되게 잘 팠다고 생각을 해 지금 상황에서,이게 시기를 되게 잘 팠다고 생각을 해 지금 상황에서
주제로 드라마를 찍는다는게,주제로 드라마를 찍는다는게
현실과 떨어지지않는 내용이라고 생각을했고,현실과 떨어지지않는 내용이라고 생각을했고
하고 여기 배우들이 되게 좋은데 조승우랑 배두나랑,하고 여기 배우들이 되게 좋은데 조승우랑 배두나랑
주인공이고 그 뒤에 서브 캐릭터들이 이준혁이랑,주인공이고 그 뒤에 서브 캐릭터들이 이준혁이랑
다른 사람들은 아 윤세아정도는 니도 알겠다.,다른 사람들은 아 윤세아정도는 너도 알겠다.
얼굴 보면 알겠다 다른 사람들이 니는 얼굴 봐도 약간 긴가민가할 사람들이라서 더 집중이 됐던거 같애 이게,얼굴 보면 알겠다 다른 사람들이 너는 얼굴 봐도 약간 긴가민가할 사람들이라서 더 집중이 됐던거 같애 이게
배우에게 집중된다기보다는 스토리가 되게 중요한 드라마라서,배우에게 집중된다기보다는 스토리가 되게 중요한 드라마라서
어떻게 보면 내용이 되게 어렵거든 그래서 나도,어떻게 보면 내용이 되게 어렵거든 그래서 나도
기본적으로 두 번 정도씩은 봐야 이게 그 말이었구나 라고 이해될 정도 였으니까,기본적으로 두 번 정도씩은 봐야 이게 그 말이었구나 라고 이해될 정도 였으니까
두 번 봐도 이해 못 하는 것도 많아서,두 번 봐도 이해 못 하는 것도 많아서
이게 계속 봐야되나 라고 생각을 했었는데,이게 계속 봐야되나 라고 생각을 했었는데
그 생각이 없어질 정도로 재밌었던거 같애,그 생각이 없어질 정도로 재밌었던거 같애
작가가 아마 비밀의 숲이 중단이었나 그랬던걸로 기억 하거든,작가가 아마 비밀의 숲이 중단이었나 그랬던걸로 기억 하거든
티비엔에서 삼년전에 아마 했던걸로 내가 기억하니깐,티비엔에서 삼년전에 아마 했던걸로 내가 기억하니깐
이게 이수현 작가껀데 비밀의 숲 말고는,이게 이수현 작가껀데 비밀의 숲 말고는
