사투리,표준어
어~ 공연은 평소에 좋아하세요?,어~ 공연은 평소에 좋아하세요?
네 공연 되게 좋아하고 지난주에도 뮤지컬은 공연 봤었거든요 어떤 공연 좋아하세요?,네 공연 되게 좋아하고 지난주에도 뮤지컬은 공연 봤었거든요 어떤 공연 좋아하세요?
저는 콘서트 위주로 많이 보러 다니고,저는 콘서트 위주로 많이 보러 다니고
제가 백예린이라는 가수를 좋아해서 시간 날 때마다 많이 보러 다니는 거 같애요.,제가 백예린이라는 가수를 좋아해서 시간 날 때마다 많이 보러 다니는 거 같애요.
저도 백예린 되게 좋아하는데 콘서트 갔다 오셨구나 어떠셨어요 콘서트,저도 백예린 되게 좋아하는데 콘서트 갔다 오셨구나 어떠셨어요 콘서트
제가 예린이 공연을 태어나서 처음 가봤는데,제가 예린이 공연을 태어나서 처음 가봤는데
맨날 유튜브로만 보다가 이제 실제로 보니까 어~ 현장감도 엄청나고,맨날 유튜브로만 보다가 이제 실제로 보니까 어~ 현장감도 엄청나고
어~ 일단은 제가 좋아하는 사람이 앞에 이렇게 있으니까 그냥 뭘 해도 다 좋더라구요 그러고,어~ 일단은 제가 좋아하는 사람이 앞에 이렇게 있으니까 그냥 뭘 해도 다 좋더라구요 그리고
락 페스티벌이라서 다른 가수들도 막 나오고 했는데,락 페스티벌이라서 다른 가수들도 막 나오고 했는데
이게 한 번 경험해 보고 나니까 한 두세 번 더 가고 싶단 생각이 엄청 많이 들더라구요.,이게 한 번 경험해 보고 나니까 한 두세 번 더 가고 싶단 생각이 엄청 많이 들더라구요.
진짜 그랬을 거 같네요 쫌 많은 편이어가지고 그죠?,진짜 그랬을 거 같네요 조금 많은 편이어가지고 그죠?
네 엄청 목소리가 듣기 저는 좋은 거 같애요.,네 엄청 목소리가 듣기 저는 좋은 거 같애요.
어디서 한 거예요?,어디서 한 거예요?
어~ 이거 부산에 그~ 혹시 삼락 공원이라고 아세요?,어~ 이거 부산에 그~ 혹시 삼락 공원이라고 아세요?
들어봤어요 거기서 한 거예요?,들어봤어요 거기서 한 거예요?
네 거기에 무슨 넓은 광장 같은 데서 그냥 이케 한 건데,네 거기에 무슨 넓은 광장 같은 데서 그냥 이렇게 한 건데
무 가수들도 여러 명 오고 생각보다 엄청 퀄리티도 높고 잘 보고 왔던 거 같애요.,무 가수들도 여러 명 오고 생각보다 엄청 퀄리티도 높고 잘 보고 왔던 거 같애요.
가수 누구 왔어요?,가수 누구 왔어요?
일단 제가 본 거는 잔나비도 왔었고,일단 제가 본 거는 잔나비도 왔었고
그리고 윤딴딴도 왔었고,그리고 윤딴딴도 왔었고
그~ 무슨 미국 락밴드들도 되게 많이 왔었어요.,그~ 무슨 미국 락밴드들도 되게 많이 왔었어요.
생각보다 많이 왔네요.,생각보다 많이 왔네요.
네 저도 이게 예린이만 보러 갔었는데,네 저도 이게 예린이만 보러 갔었는데
어~ 다른 가수들도 일케 나오고 하니까 저절로 막 같이 즐기고,어~ 다른 가수들도 일케 나오고 하니까 저절로 막 같이 즐기고
막 생각보다 볼거리가 너무 다양해서 어~ 되게 재밌었던 공연인 거 같애요 그거는,막 생각보다 볼거리가 너무 다양해서 어~ 되게 재밌었던 공연인 거 같애요 그거는
좋았겠다 어~ 또 뭐~ 다른 공연 본 거 있어요?,좋았겠다 어~ 또 뭐~ 다른 공연 본 거 있어요?
올해 일월달에,올해 일월달에
부산에서 악동뮤지션 전국 투어 콘서트를 한번 보러 갔었거든요.,부산에서 악동뮤지션 전국 투어 콘서트를 한번 보러 갔었거든요.
네 그~ 공연도 되게 인상 깊었어요.,네 그~ 공연도 되게 인상 깊었어요.
공연 되게 보기 힘들지 않았어요?,공연 되게 보기 힘들지 않았어요?
그게,그게
볼려고 표를 예매한 게 아니고 원래 다른 공연을 할 예매 할려다가 어~ 이게 자리가 있네 싶어서,보려고 표를 예매한 게 아니고 원래 다른 공연을 할 예매 하려다가 어~ 이게 자리가 있네 싶어서
