사투리,표준어
저는 대학교 가더라도,저는 대학교 가더라도
한 학기나 아니면,한 학기나 아니면
진짜 빠르면 대학 붙고나 아니면 한 학기 하거나 일 년 뒤에,진짜 빠르면 대학 붙고나 아니면 한 학기 하거나 일 년 뒤에
해병대로 갈 생각이긴 한데 혹시 어디 군대 가셨어요?,해병대로 갈 생각이긴 한데 혹시 어디 군대 가셨어요?
저는 육군 이십오사단 갔다 왔고요.,저는 육군 이십오사단 갔다 왔고요.
파주랑 연천인데 아주 추워요 겨울에 겨울엔 춥고 여름에는,파주랑 연천인데 아주 추워요 겨울에 겨울엔 춥고 여름에는
이게 이쪽이 임진강을 끼고 있어가지고,이게 이쪽이 임진강을 끼고 있어가지고
홍수도 많이 나고 가끔 북한에서 목함지뢰라 해가지고,홍수도 많이 나고 가끔 북한에서 목함지뢰라 해가지고
지뢰가 떠내려오는데 여기,지뢰가 떠내려오는데 여기
이거 잘못 밟아가지고 돌아가시는 분들이나 다치시는 분들 매년 생기고 있고요.,이거 잘못 밟아가지고 돌아가시는 분들이나 다치시는 분들 매년 생기고 있고요.
아까 해병대 가고 싶다 하셨는데 왜 해병대를 가고 싶은지 여쭤봐도 될까요?,아까 해병대 가고 싶다 하셨는데 왜 해병대를 가고 싶은지 여쭤봐도 될까요?
저희 사촌 형이,저희 사촌 형이
해병대를 어디지 최전방 그쪽으로 가가지고 왔는데,해병대를 어디지 최전방 그쪽으로 가가지고 왔는데
쫌 멋있기도 하고 그래도 해병대가,조금 멋있기도 하고 그래도 해병대가
쫌 간지나고 쫌 그래가지고,조금 간지나고 조금 그래가지고
해병대로 가보고 싶다는 생각을 했는데 혹시,해병대로 가보고 싶다는 생각을 했는데 혹시
언제 군대 가셨는진 모르겠지만 맞선임이 혹시,언제 군대 가셨는진 모르겠지만 맞선임이 혹시
좋은 분도 있고 안 좋으신 분들도 있잖아요.,좋은 분도 있고 안 좋으신 분들도 있잖아요.
혹시 가셨을 때는 어떠셨어요?,혹시 가셨을 때는 어떠셨어요?
