사투리,표준어
방송 연예에 대해서 말해보겠습니다.,방송 연예에 대해서 말해보겠습니다.
어제 내가 뉴스를 봤는데,어제 내가 뉴스를 봤는데
그~  방송인 중에 사유리라고 있잖아?,그~  방송인 중에 사유리라고 있잖아?
그 사람이 미 뭐지 결혼은 안 했는데 정자 은행에서,그 사람이 미 뭐지 결혼은 안 했는데 정자 은행에서
정자를 받아가지구,정자를 받아가지구
그걸로 애기를 낳았다고 뉴스가 나왔더라고 그거 봤나?,그걸로 애기를 낳았다고 뉴스가 나왔더라고 그거 봤나?
아니 무슨 소리인데 그거?,아니 무슨 소리인데 그거?
그까 무슨 소리냐면 게네가 아직 결혼을 안 했잖아.,그러니까 무슨 소리냐면 게네가 아직 결혼을 안 했잖아.
근데 자기는 아이를 가지고 싶었는데,근데 자기는 아이를 가지고 싶었는데
그 사람 나이가 마흔 살인가?,그 사람 나이가 마흔 살인가?
뭐~ 하여튼 쫌 나이가 있어가지구,뭐~ 하여튼 조금 나이가 있어가지구
아이를 점점 나이가 많으면은 못 가지게 되니까,아이를 점점 나이가 많으면은 못 가지게 되니까
뭐~ 난자 은행인가 뭐~ 하여튼 그런 거에 또 저장을 많이 했는데,뭐~ 난자 은행인가 뭐~ 하여튼 그런 거에 또 저장을 많이 했는데
그래도 더 이상 뭔가 오래 끌면은 안 될 거 같아가지구,그래도 더 이상 뭔가 오래 끌면은 안 될 거 같아가지구
정자 은행에서 정자를 기증을 받아서,정자 은행에서 정자를 기증을 받아서
그~ 아이를 낳았다고 기사가 떴더라고,그~ 아이를 낳았다고 기사가 떴더라고
근데 그게 원래 그~ 한국에서는 그게 불법이거든.,근데 그게 원래 그~ 한국에서는 그게 불법이거든.
그~ 미혼에 여성이,그~ 미혼에 여성이
모르는 그~ 사람에 정자를 받으면 안 돼.,모르는 그~ 사람에 정자를 받으면 안 돼.
그게 불법이라가지구 아마 일본을 갔나?,그게 불법이라가지구 아마 일본을 갔나?
뭐~ 하튼 그래서 우리나라 말고 따른 데 가서,뭐~ 여하튼 그래서 우리나라 말고 다른 데 가서
해가지구 애기를 낳았다고 올라왔드라.,해가지구 애기를 낳았다고 올라왔더라.
와 대박이네.,와 대박이네.
지금 충격 먹었다.,지금 충격 먹었다.
어제 이거 보고 나도 뭐지 뭐~ 처음에 너무 쫌,어제 이거 보고 나도 뭐지 뭐~ 처음에 너무 조금
안 믿겨가지구 뭐~ 따른 얘기는 없어서 검색 창에 별로 안 떠가지구,안 믿겨가지구 뭐~ 다른 얘기는 없어서 검색 창에 별로 안 떠가지구
뭐지 가짜 뉴스인가 이렇게 생각했는데,뭐지 가짜 뉴스인가 이렇게 생각했는데
그~ 하루 지나고 오늘 되니까 되게 많이 뜨더라고,그~ 하루 지나고 오늘 되니까 되게 많이 뜨더라고
그서 되게 대단하다고 생각했다.,그래서 되게 대단하다고 생각했다.
그니까 진짜 대단하네.,그러니까 진짜 대단하네.
이거에 대해서 난 나중에 전화를 끊고 한번,이거에 대해서 난 나중에 전화를 끊고 한번
진지하게 찾아봐야겠다 무슨 내용이었는지 대박,진지하게 찾아봐야겠다 무슨 내용이었는지 대박
