사투리,표준어
반려동물에 대한 얘기를 시작할 텐데요.,반려동물에 대한 얘기를 시작할 텐데요.
저는 개와 고양이를 모두 좋아합니다.,저는 개와 고양이를 모두 좋아합니다.
그런데 걔 중에서 고르라면,그런데 걔 중에서 고르라면
고양이가 손이 덜 가고,고양이가 손이 덜 가고
독립적이고 귀여워서 더 좋습니다.,독립적이고 귀여워서 더 좋습니다.
님은 좋아하시는 반려동물이 있나요?,님은 좋아하시는 반려동물이 있나요?
저는 동물은 다 좋아하는데요.,저는 동물은 다 좋아하는데요.
님이 고양이가 독립적이고,님이 고양이가 독립적이고
손이 덜 가서 좋다고 하셨는데,손이 덜 가서 좋다고 하셨는데
저는 강아지를 키우고 있거든요.,저는 강아지를 키우고 있거든요.
그런데 강아지들이 사람을 정말 좋아하잖아요.,그런데 강아지들이 사람을 정말 좋아하잖아요.
그리고 또 강아지들이 짖을 때,그리고 또 강아지들이 짖을 때
이제 목청이 엄청 커요.,이제 목청이 엄청 커요.
그래서 아파트에 사는데 그런 게 신경 쓰이기도 하고,그래서 아파트에 사는데 그런 게 신경 쓰이기도 하고
그런 점에서는 저도 가끔은 고양이가,그런 점에서는 저도 가끔은 고양이가
고양이 키우는 분들이 이제 쫌 더 편하고 부럽겠다 이렇게 생각을 했었는데,고양이 키우는 분들이 이제 조금 더 편하고 부럽겠다 이렇게 생각을 했었는데
주변에 이제 고양이 키우는 사람을 보니까,주변에 이제 고양이 키우는 사람을 보니까
고양이가 털이 엄청 날린다고 하더라구요.,고양이가 털이 엄청 날린다고 하더라구요.
우리 집 강아지는,우리 집 강아지는
털은 많이 날리는 편이 아니라서 그 점은,털은 많이 날리는 편이 아니라서 그 점은
오히려 강아지가 쪼금 더 편할 것 같고,오히려 강아지가 쪼금 더 편할 것 같고
또 고양이들이 이제 스크래처라고 발톱 가는 것도 필요하다고 하던데,또 고양이들이 이제 스크래처라고 발톱 가는 것도 필요하다고 하던데
그거를 발톱 가는 기구를 사줘도,그거를 발톱 가는 기구를 사줘도
이제 쇼파나,이제 쇼파나
책상 이런 거를 다 엉망으로 긁어 놓는다고 하는 얘기도 많이 들었어요.,책상 이런 거를 다 엉망으로 긁어 놓는다고 하는 얘기도 많이 들었어요.
그래서 개나 고양이나,그래서 개나 고양이나
서로 서로 장단점이 다 있다고 생각이 들구요.,서로 서로 장단점이 다 있다고 생각이 들구요.
혹시  님은 반려동물을 키우고 계시는지,혹시  님은 반려동물을 키우고 계시는지
키우고 계신다면 뭐를 키우고 계시는지,키우고 계신다면 뭐를 키우고 계시는지
말씀 부탁드립니다.,말씀 부탁드립니다.
예  님께서,예  님께서
제가 지금 반려동물을 키우고 있는지 궁금해하셨는데요.,제가 지금 반려동물을 키우고 있는지 궁금해하셨는데요.
집안 사정상 부모님도 싫어하시고 경제적인 문제나 책임감까지,집안 사정상 부모님도 싫어하시고 경제적인 문제나 책임감까지
고려해봤을 때,고려해봤을 때
키울 상황이 안되는 것 같아서 보류하고 있습니다.,키울 상황이 안되는 것 같아서 보류하고 있습니다.
반려동물을 좋아해서,반려동물을 좋아해서
대화 질문으로 채택을 했는데,대화 질문으로 채택을 했는데
조금 성급한 생각이었나,조금 성급한 생각이었나
하는 자책이 듭니다.,하는 자책이 듭니다.
