사투리,표준어
게임 좋아하세요?,게임 좋아하세요?
저는 뭐 게임 좋아하죠 남자니까,저는 뭐 게임 좋아하죠 남자니까
어떤 거 주로 하세요?,어떤 거 주로 하세요?
약간 저는 대중적인 거 롤을 합니다,약간 저는 대중적인 거 롤을 합니다
저 롤 해보고 싶었는데 어려워서,저 롤 해보고 싶었는데 어려워서
발을 못 들였어요,발을 못 들였어요
근데 게임을 좋아하세요?,근데 게임을 좋아하세요?
좋아하긴 좋아해요,좋아하긴 좋아해요
컴퓨터로 하시는 거에요?,컴퓨터로 하시는 거에요?
컴퓨터로도 하고,컴퓨터로도 하고
롤은 못 하지만 롤토체스는 합니다,롤은 못 하지만 롤토체스는 합니다
롤토체스도 하세요,롤토체스도 하세요
전 머리 아플 것 같애 가지구,전 머리 아플 것 같애 가지구
그쵸 약간 조작이 중요한,그렇죠 약간 조작이 중요한
그런 에프피에스라던가,그런 에프피에스라던가
롤처럼 이런 거는 사실 잘 못 하구요,롤처럼 이런 거는 사실 잘 못 하구요
차라리 롤토체스라던가,차라리 롤토체스라던가
정적이지만 머리 쓰는 거 쫌 더 재밌어해요,정적이지만 머리 쓰는 거 조금 더 재밌어해요
그믄 하스스톤 이런 것도 하세요,그러면 하스스톤 이런 것도 하세요
하스스톤은 별로 그렇게 안 빠지더라고요,하스스톤은 별로 그렇게 안 빠지더라고요
카드 게임,카드 게임
하스스톤  너무 운빨,하스스톤  너무 운빨
운빨  게임이라서,운빨  게임이라서
하스스톤은 그렇게까지 재미가,하스스톤은 그렇게까지 재미가
안 들리더라고요 저는,안 들리더라고요 저는
승부욕이 있으세요 혹시,승부욕이 있으세요 혹시
있는 것 같애요,있는 것 같애요
그래서 운빨 게임 안 좋아하시구나,그래서 운빨 게임 안 좋아하시구나
사실 하스스톤 룰을,사실 하스스톤 룰을
다 제대로 이해하기도,다 제대로 이해하기도
전에 약간 쪼금 해보다 말아서,전에 약간 조금 해보다 말아서
그런 걸 수도 있어요,그런 걸 수도 있어요
몇 번 해보다가 별로,몇 번 해보다가 별로
그렇게 재미 없어서 그냥 접었거든요,그렇게 재미 없어서 그냥 접었거든요
요즘에는 롤토체스 위주로 하시는 거에요,요즘에는 롤토체스 위주로 하시는 거에요
롤토체스 하다가,롤토체스 하다가
요즘에는 짐 시험 기간이라서 쫌 안 하고 있긴 한데,요즘에는 지금 시험 기간이라서 조금 안 하고 있긴 한데
요즘 시험 기간이죠,요즘 시험 기간이죠
끝나면 하지 않을까요,끝나면 하지 않을까요
저는 롤토체스는,저는 롤토체스는
어떻게 하는 건지 아예 모르겠어요,어떻게 하는 건지 아예 모르겠어요
안 해 가지구,안 해 가지구
롤 종류에 한번 딱 한번 해봤거든요,롤 종류에 한번 딱 한번 해봤거든요
한 판이요,한 판이요
그때 제가 어떻게 뭘 잘못 눌렀는지 해 가지고,그때 제가 어떻게 뭘 잘못 눌렀는지 해 가지고
튜토리얼로 그냥 넘기고 그냥 들어갔어요,튜토리얼로 그냥 넘기고 그냥 들어갔어요
튜토리얼 중간에 하다가 끊겼어요,튜토리얼 중간에 하다가 끊겼어요
그러다가 실전에 들어가 가지고,그러다가 실전에 들어가 가지고
아무것도 모르고 에쉬 골라서 들어갔거든요,아무것도 모르고 에쉬 골라서 들어갔거든요
에쉬가 또 그렇게 쉬운 캐릭터는 아니잖아요,에쉬가 또 그렇게 쉬운 캐릭터는 아니잖아요
그래가지고  들어가서,그래가지고  들어가서
