사투리,표준어
너는 제일 최근에 본 영화가 뭐야?,너는 제일 최근에 본 영화가 뭐야?
어제 밤에 봤거든 근데,어제 밤에 봤거든 근데
타오르는 여인의 초상 봤는데 별로 재미가 없었어 재미가 없었고,타오르는 여인의 초상 봤는데 별로 재미가 없었어 재미가 없었고
인생 영화 얘기를 해볼까?,인생 영화 얘기를 해볼까?
내 인생 영화는 패왕별이거든.,내 인생 영화는 패왕별이거든.
그거를 내가 딱 스무 살 되고 나서 맥주 마시면서 영화 보고 싶어가지고,그거를 내가 딱 스무 살 되고 나서 맥주 마시면서 영화 보고 싶어가지고
영화관 가서 맥주 사다놓고 혼자 보러 갔는데,영화관 가서 맥주 사다놓고 혼자 보러 갔는데
진짜 생각보다 너무 좋은거야.,진짜 생각보다 너무 좋은거야.
장국영 나오는 영화 나 장국영 얘기만 들었지 장국영 뭐~ 어떻다 저떻다 이런 거 몰랐는데,장국영 나오는 영화 나 장국영 얘기만 들었지 장국영 뭐~ 어떻다 저떻다 이런 거 몰랐는데
그냥 걔도 너무 좋았고 중국 그런 배경도 너무 좋았고.,그냥 걔도 너무 좋았고 중국 그런 배경도 너무 좋았고.
그러고,그리고
부산 영화관에서 봤는데 그때 그 영화가 엄청 오전 일찍 봤던 영화라가지고,부산 영화관에서 봤는데 그때 그 영화가 엄청 오전 일찍 봤던 영화라가지고
진짜 영화관 사람도 거의 없고 그냥 혼자 앉아서 보니까 되게 집중이 잘 됐어.,진짜 영화관 사람도 거의 없고 그냥 혼자 앉아서 보니까 되게 집중이 잘 됐어.
그게 약간 재밌더라.,그게 약간 재밌더라.
언니 인생 영화는 뭐야?,언니 인생 영화는 뭐야?
나는 예전에 엄마랑 같이,나는 예전에 엄마랑 같이
영화를 별로 본 적이 없었거든 근데,영화를 별로 본 적이 없었거든 근데
그냥 할 것도 없고 그래서 같이 영화관에 가서 이렇게 보게 됐어 그게 뭐였냐면,그냥 할 것도 없고 그래서 같이 영화관에 가서 이렇게 보게 됐어 그게 뭐였냐면
세상에서 가장 아름다운 이별이라는 영환데,세상에서 가장 아름다운 이별이라는 영환데
그게 송지효도 나오고 막 그런 영화란 말이야.,그게 송지효도 나오고 막 그런 영화란 말이야.
근데 내가 그때 한창 사춘기고 그래가지고 사실 영화를 보러 가기 전에도 엄마랑 계속 싸웠거든.,근데 내가 그때 한창 사춘기고 그래가지고 사실 영화를 보러 가기 전에도 엄마랑 계속 싸웠거든.
근데 그 영화가 어떤 내용이냐면,근데 그 영화가 어떤 내용이냐면
어떤 할머니가 그~ 주인공인 할머니가,어떤 할머니가 그~ 주인공인 할머니가
치매에 걸려가지고 이렇게 점점,치매에 걸려가지고 이렇게 점점
몸도 제대로 못 가누고 그렇게 하고 있는데,몸도 제대로 못 가누고 그렇게 하고 있는데
내가 그때는 어려서 잘 모르겠는데 몸의 다른 지병도 생긴 거 같앴어 그래가지구,내가 그때는 어려서 잘 모르겠는데 몸의 다른 지병도 생긴 거 같앴어 그래가지구
나중에는 할머니랑 그~ 할아버지랑 같이,나중에는 할머니랑 그~ 할아버지랑 같이
약 같은 걸 먹고,약 같은 걸 먹고
어~ 동반 자살이런 걸 하신 거 같앴거든 근데 내가,어~ 동반 자살이런 걸 하신 거 같앴거든 근데 내가
막 감수성이 막 그렇게 풍부하고 이런 애가 아니라서 별로 영화를 보면서 울어본 적이 없어 근데 그 영화를 보고,막 감수성이 막 그렇게 풍부하고 이런 애가 아니라서 별로 영화를 보면서 울어본 적이 없어 근데 그 영화를 보고
진짜 펑펑 울어가지고 눈이 안 떠지는 거야 영화관에 나오는데,진짜 펑펑 울어가지고 눈이 안 떠지는 거야 영화관에 나오는데
그리고 내가 그 영화 이제 할머니 할아버지 이런 완전,그리고 내가 그 영화 이제 할머니 할아버지 이런 완전
내 이~   효심을 자극하는 그런 영화잖아 그래가지구.,내 이~   효심을 자극하는 그런 영화잖아 그래가지구.
엄마를 보니까 아~ 잘해줘야겠다 생각이 드는거야 그래서 한 일주일 동안 설거지도 내가 별로 안 했거든?,엄마를 보니까 아~ 잘해줘야겠다 생각이 드는거야 그래서 한 일주일 동안 설거지도 내가 별로 안 했거든?
근데 설거지도 내가 하고 어~ 빨래도 내가 개고 어~  아침도 안 차려 봤는데 아침도 한번 엄마 차려줘 보고.,근데 설거지도 내가 하고 어~ 빨래도 내가 개고 어~  아침도 안 차려 봤는데 아침도 한번 엄마 차려줘 보고.
한 일주일은 그러다가 다시,한 일주일은 그러다가 다시
암튼 이게 내 인생에서 제일 슬펐고 기억에 남았던 영환 거 같.,암튼 이게 내 인생에서 제일 슬펐고 기억에 남았던 영환 거 같.
그리고,그리고
너는 주로 영화 보러 갈 때 어~ 친구랑 가 아니면 혼자 가는 거 좋아해?,너는 주로 영화 보러 갈 때 어~ 친구랑 가 아니면 혼자 가는 거 좋아해?
나는 그냥 친구랑 놀러 갈 때 영화 보고,나는 그냥 친구랑 놀러 갈 때 영화 보고
근데 진짜 명작 영화 있잖아 진짜 내가 아~ 이건 내가 집중해서 봐야 되겠 그러니까 인생 영화 각이 오는 그런,근데 진짜 명작 영화 있잖아 진짜 내가 아~ 이건 내가 집중해서 봐야 되겠 그러니까 인생 영화 각이 오는 그런
영화들 그런 영화들은 혼자 보러 가는 거 같 그리고 더 집중이 잘 되더라구.,영화들 그런 영화들은 혼자 보러 가는 거 같 그리고 더 집중이 잘 되더라구.
