사투리,표준어
혹시 자격증 같은 거 준비하는 거 있나?,혹시 자격증 같은 거 준비하는 거 있나?
나 지난달에 회계 관련 자격증 신청했는데 그게 다음 주야 근데 공부를 하나도 안 했어.,나 지난달에 회계 관련 자격증 신청했는데 그게 다음 주야 근데 공부를 하나도 안 했어.
회계 관련된 자격증이면 쫌 어렵지 않나 돈 관련 된 건데,회계 관련된 자격증이면 조금 어렵지 않나 돈 관련 된 건데
언니 부서하고 내가 알기로는 별로 상관이 없는 것 같은데 그걸 왜 공부해?,언니 부서하고 내가 알기로는 별로 상관이 없는 것 같은데 그걸 왜 공부해?
회계 완전 상관있지 기획팀인데,회계 완전 상관있지 기획팀인데
기획이면은 회계라는 게 결국에는 숫자잖아 이 숫자가 회,기획이면은 회계라는 게 결국에는 숫자잖아 이 숫자가 회
회사에 언어라고 하거든 그래서,회사에 언어라고 하거든 그래서
기획팀은 누구보다 더 숫자에 대해서 잘 알아야 되고,기획팀은 누구보다 더 숫자에 대해서 잘 알아야 되고
이 숫자가 이상하면은 발견을 해야 되고,이 숫자가 이상하면은 발견을 해야 되고
그래서 회사에 돌아가는 걸 모든 걸 알기 위해서는,그래서 회사에 돌아가는 걸 모든 걸 알기 위해서는
기획은 모든 걸 다 알아야 되는데,기획은 모든 걸 다 알아야 되는데
그중에 제일 중요한 회사의 언어인 숫자인 회계를 제일 잘 알아야 되지.,그중에 제일 중요한 회사의 언어인 숫자인 회계를 제일 잘 알아야 되지.
나는 재무팀이나 회계 팀에서 돈을 직접적으로 만지는 사람들만 쫌 그런 자격증을 따야 되는 줄 알았다.,나는 재무팀이나 회계 팀에서 돈을 직접적으로 만지는 사람들만 조금 그런 자격증을 따야 되는 줄 알았다.
기획이나 전략팀도 있으면 좋은 그런 자격증인가 보네.,기획이나 전략팀도 있으면 좋은 그런 자격증인가 보네.
기획도 숫자를 다루는데 예를 들어서 지금 내가 담당하는 업무가 예산 관리  업무야.,기획도 숫자를 다루는데 예를 들어서 지금 내가 담당하는 업무가 예산 관리  업무야.
그 예산 관리라는 게 각 부서에 금액이 배정을 하는 일이거든 그래서,그 예산 관리라는 게 각 부서에 금액이 배정을 하는 일이거든 그래서
그거를 내가 담당을 해서 이 부서가 얼마가 필요할지 이런 걸 예산이 부족하면 내가 예산을 넣어주고 이런 일도 하고,그거를 내가 담당을 해서 이 부서가 얼마가 필요할지 이런 걸 예산이 부족하면 내가 예산을 넣어주고 이런 일도 하고
그다음에 재무제표도 당연히 볼 줄 알아야 되고,그다음에 재무제표도 당연히 볼 줄 알아야 되고
손익 계산도 볼 줄 알아야 되고,손익 계산도 볼 줄 알아야 되고
그리고 지금 내가 제일 바쁜 게,그리고 지금 내가 제일 바쁜 게
사업 계획서를 짜야 되거든.,사업 계획서를 짜야 되거든.
그 사업 계획서에 기본 바탕이 되는 게 재무제표랑 손익 계산서랑 인력이 얼마나 필요한지,그 사업 계획서에 기본 바탕이 되는 게 재무제표랑 손익 계산서랑 인력이 얼마나 필요한지
회사에 돈이 얼마나 들어가는지 고정비가 얼마인지 이런 거,회사에 돈이 얼마나 들어가는지 고정비가 얼마인지 이런 거
감가상각비가 어떻게 되는지 이런 거를,감가상각비가 어떻게 되는지 이런 거를
잘 알아야지 사업 계획을 내년에 어떻게 하겠다라는 목표를 세워서,잘 알아야지 사업 계획을 내년에 어떻게 하겠다라는 목표를 세워서
이제 수입이 어느 정도 매출이 어느 정도 일어날 거고 어느 정도의 비용이 들어갑니다라고 하니까,이제 수입이 어느 정도 매출이 어느 정도 일어날 거고 어느 정도의 비용이 들어갑니다라고 하니까
