사투리,표준어
영화는 일단 기생충이고,영화는 일단 기생충이고
니 니 근데 이거 최근에 봤다 아니야 되게?,너 너 근데 이거 최근에 봤다 아니야 되게?
이거 제근  최근에 봤었지.,이거 제근  최근에 봤었지.
내가 이걸 봤을 때가,내가 이걸 봤을 때가
작년 작년이었나 그랬을 걸?,작년 작년이었나 그랬을 걸?
나 이거 최근에도 많이 봤다 아이가,나 이거 최근에도 많이 봤지 않니?
나 한 다섯 번 봤다.,나 한 다섯 번 봤다.
그렇게 많이 봤다고?,그렇게 많이 봤다고?
내가 이거 뭐지,내가 이거 뭐지
나중에 리뷰하면서도 많이 봤고,나중에 리뷰하면서도 많이 봤고
아니면은 전체적으로 스토리,아니면은 전체적으로 스토리
내가 공부했던 것 좀,내가 공부했던 것 좀
이거에 대해서 이야기 할까?,이거에 대해서 이야기 할까?
일단은 어~ 뭐부터 시작할까?,일단은 어~ 뭐부터 시작할까?
영화를 만든 봉준호,영화를 만든 봉준호
요거부터 이야기할까?,요거부터 이야기할까?
야 일단은 요게 왜 왜 좋은지 생각해 봐.,야 일단은 요게 왜 왜 좋은지 생각해 봐.
이 영화가 왜 좋았던 거를 생각해보면은,이 영화가 왜 좋았던 거를 생각해보면은
한국 정서가 스며있다 아이가?,한국 정서가 스며있지 않니?
뭐 어떤 정서?,뭐 어떤 정서?
예를 들어서 어~,예를 들어서 어~
우리가 보면은 바로 이해할 수 있는 거 예로 들어서 막,우리가 보면은 바로 이해할 수 있는 거 예로 들어서 막
그~ 뭐지,그~ 뭐지
처음에 피자 박스 접는 그 파트 있다 아이가?,처음에 피자 박스 접는 그 파트 있지 않니?
창문 꼽등이 나오고 막 그 상태에서 막,창문 꼽등이 나오고 막 그 상태에서 막
피자 박스 접다가 소독차 이케 지나가가지고 소독 좌악 부리는 거나,피자 박스 접다가 소독차 이렇게 지나가가지고 소독 좌악 부리는 거나
아니면은 우리가 짜파구리 먹는 거나,아니면은 우리가 짜파구리 먹는 거나
이런 조합들이 우리나라,이런 조합들이 우리나라
사람이어야 이제,사람이어야 이제
좀 더 이제 직관적으로 다가온다 아이가?,좀 더 이제 직관적으로 다가오지 않니?
아 다른 외국인들은 그렇게 또,아 다른 외국인들은 그렇게 또
잘 안 먹으니까,잘 안 먹으니까
그지 그게 우리가 쫌 더,그렇지 그게 우리가 조금 더
잘 받아들일 수 있는 특징이지.,잘 받아들일 수 있는 특징이지.
어 그리고 뭐~ 외국인이 이런 걸 뭐~ 알긴 알겠나?,어 그리고 뭐~ 외국인이 이런 걸 뭐~ 알긴 알겠나?
