사투리,표준어
이제 음악에 관해 이야기해 볼까요?,이제 음악에 관해 이야기해 볼까요?
방탄소년단이 세계적으로 인기 많다던데,방탄소년단이 세계적으로 인기 많다던데
이게 거의 한국이 세계적으로 음악으로,이게 거의 한국이 세계적으로 음악으로
인정받은 거의 최초지 않나?,인정받은 거의 최초지 않나?
어떻게 생각하냐?,어떻게 생각하냐?
방탄소년단은 국내를 넘어,방탄소년단은 국내를 넘어
해외를 넘어 이제 전세계적으로 이제,해외를 넘어 이제 전세계적으로 이제
그램 이번에 보니까 빌보드 핫 백,그램 이번에 보니까 빌보드 핫 백
핫 백에서 일 위한 게 한국 가수로서 최초였고,핫 백에서 일 위한 게 한국 가수로서 최초였고
그다음에 이번에 그래미 어워즈 하는데 그 거기서도 이제 상을 노려본다고 하더라고,그다음에 이번에 그래미 어워즈 하는데 그 거기서도 이제 상을 노려본다고 하더라고
그런 거 보면 외국 사람들은 보통 말하잖아.,그런 거 보면 외국 사람들은 보통 말하잖아.
우리가 현재 옛날에 구시대 따지면 이제 마이클 잭슨이 있었던 것처럼 이제 현재는 뭐~,우리가 현재 옛날에 구시대 따지면 이제 마이클 잭슨이 있었던 것처럼 이제 현재는 뭐~
굳이 뭐~ 팝 스타의 대명사라면 나 같은 경우 내 생각에,굳이 뭐~ 팝 스타의 대명사라면 나 같은 경우 내 생각에
자타공인 이제 호스트 발론을 얘기하지.,자타공인 이제 호스트 발론을 얘기하지.
호스트 발론과 함께 살아가는,호스트 발론과 함께 살아가는
영광스럽다 라고 막 생각하는 사람도 있지만,영광스럽다 라고 막 생각하는 사람도 있지만
반대로 우리가 말고 이제 해외 팬 입장에서 봤을 때 이제,반대로 우리가 말고 이제 해외 팬 입장에서 봤을 때 이제
방탄소년단이 이제 탑 가수니까,방탄소년단이 이제 탑 가수니까
방탄소년단과 이제 동시대를 같이 살아가는 건 이제 엄청 영광이다 라고 생각하는 사람들이 많을 거란 말이야.,방탄소년단과 이제 동시대를 같이 살아가는 건 이제 엄청 영광이다 라고 생각하는 사람들이 많을 거란 말이야.
그런 거 보면 엄청난 가수지.,그런 거 보면 엄청난 가수지.
내 생각에는 방탄소년단이 있기까지 우리나라가 옛날부터,내 생각에는 방탄소년단이 있기까지 우리나라가 옛날부터
아이돌 문화가 엄청 계속 발달되고 있어가지고 점점 경쟁력이 생겨서,아이돌 문화가 엄청 계속 발달되고 있어가지고 점점 경쟁력이 생겨서
치열한 경쟁력에서 살아남아서 이제 진짜 세계적으로도,치열한 경쟁력에서 살아남아서 이제 진짜 세계적으로도
범점력있는 가수가 됐다고 생각한다.,범점력있는 가수가 됐다고 생각한다.
그리고 또 방탄소년단이 그래미 어워즈라는 게,그리고 또 방탄소년단이 그래미 어워즈라는 게
웬만한 인기 있는 가수도 쉽게 꿈도 못 꾸는 그런 진짜 큰 상인데,웬만한 인기 있는 가수도 쉽게 꿈도 못 꾸는 그런 진짜 큰 상인데
거기에 입상만 해도 엄청난 거고,거기에 입상만 해도 엄청난 거고
옛날에 싸이도 빌보드에서 인기가 있었지만,옛날에 싸이도 빌보드에서 인기가 있었지만
싸이는 음악성으로 인정을 받은 건 아니라서,싸이는 음악성으로 인정을 받은 건 아니라서
근데 이번에는 비티에스는 음악성으로도 충분히 인정을 받은 거니까,근데 이번에는 비티에스는 음악성으로도 충분히 인정을 받은 거니까
그리고 또 비티에스가 해외적으로 주목을 받았는 것이,그리고 또 비티에스가 해외적으로 주목을 받았는 것이
국내에서 엄청난 가수들 많잖아.,국내에서 엄청난 가수들 많잖아.
너는 국내에서는 어떤 가수가 좀 대단하다고 생각하냐?,너는 국내에서는 어떤 가수가 좀 대단하다고 생각하냐?
내가 봤을 땐 요즘 또 이제 이분들 이제,내가 봤을 땐 요즘 또 이제 이분들 이제
블랙핑크라는 분들에게 좀 빠졌기 때문에,블랙핑크라는 분들에게 좀 빠졌기 때문에
블랙핑크도 이제 보면 블랙핑크 같은 경우는 이제 유튜브,블랙핑크도 이제 보면 블랙핑크 같은 경우는 이제 유튜브
전 세계 구독자 가수로서 이제 아티스트로서 현재 세계 이 위 이제,전 세계 구독자 가수로서 이제 아티스트로서 현재 세계 이 위 이제
일 위는 저스트 비버리여서,일 위는 저스트 비버리여서
세계 이 위 대한민국 인구인 오천백이십만을 뛰어넘은,세계 이 위 대한민국 인구인 오천백이십만을 뛰어넘은
오천이백만 일주 구독자를 보유하고 있는 이제 그룹으로서,오천이백만 일주 구독자를 보유하고 있는 이제 그룹으로서
블랙핑크가 정말 방탄소년단도 물론 대단하지만,블랙핑크가 정말 방탄소년단도 물론 대단하지만
블랙핑크도 이제 대단하고 다양하지.,블랙핑크도 이제 대단하고 다양하지.
난 개인적으로는 방탄소년단 노래보다는 블랙핑크의 노래가 쫌 더,난 개인적으로는 방탄소년단 노래보다는 블랙핑크의 노래가 조금 더
대중성에 다 갖고,대중성에 다 갖고
보통 방탄소년단 노래는 뭔가 마냥 그렇게 밝은 노래는 아니지만,보통 방탄소년단 노래는 뭔가 마냥 그렇게 밝은 노래는 아니지만
블랙핑크 노래 같은 경우는,블랙핑크 노래 같은 경우는
분위기와 텐션을 이제 완전,분위기와 텐션을 이제 완전
올릴 수 있는 이제 그런 노래들이 많기 때문에,올릴 수 있는 이제 그런 노래들이 많기 때문에
난 진짜 블랙핑크가 엄청난 가수라고 생각해.,난 진짜 블랙핑크가 엄청난 가수라고 생각해.
나도 블랙핑크 노래 좋아하는 거 같은데 블랙핑크 노래가 자체가,나도 블랙핑크 노래 좋아하는 거 같은데 블랙핑크 노래가 자체가
취향을 잘 안 타고 대중성이 좀 있다 해야 되나 많은 사람이 즐길 수 있는,취향을 잘 안 타고 대중성이 좀 있다 해야 되나 많은 사람이 즐길 수 있는
방탄소년단도 지금 주목  받고 있지만,방탄소년단도 지금 주목  받고 있지만
그다음으로 블랙핑크도 진짜 방탄소년단만큼 충분히 성장 가능성이 아직 남아 있는 거 같애.,그다음으로 블랙핑크도 진짜 방탄소년단만큼 충분히 성장 가능성이 아직 남아 있는 거 같애.
블랙핑크 같은 경우에는 노래도 노래지만,블랙핑크 같은 경우에는 노래도 노래지만
지수 지수라던가 이쁜 사람도 많고 그리고,지수 지수라던가 이쁜 사람도 많고 그리고
내가 알기로 블랙핑크 같은 경우에는 멤버 중에 외국인도 껴 있고,내가 알기로 블랙핑크 같은 경우에는 멤버 중에 외국인도 껴 있고
좀 더 해외로 진출하기가 쉽지 않을까 생각이 드는데,좀 더 해외로 진출하기가 쉽지 않을까 생각이 드는데
비티에스 방탄소년단 같은 경우에는 보통 이제,비티에스 방탄소년단 같은 경우에는 보통 이제
우리나라가 아니고 인제 해외에 나가면 보통 영어로 말을 하니까,우리나라가 아니고 인제 해외에 나가면 보통 영어로 말을 하니까
방탄소년단 같은 경우엔 이제 반은 이제 랩몬스터 말고는,방탄소년단 같은 경우엔 이제 반은 이제 랩몬스터 말고는
외국어 이제 영어에 능출한 사람이 그렇게 없으니까 이제 알엠이 전부 다 말을 하는 반면에,외국어 이제 영어에 능출한 사람이 그렇게 없으니까 이제 알엠이 전부 다 말을 하는 반면에
이제 블랙핑크는 보면 한 명은 뉴질랜드 한 명은 이제 캐나다,이제 블랙핑크는 보면 한 명은 뉴질랜드 한 명은 이제 캐나다
