사투리,표준어
어~ 바로 진행해도 괜찮을 거 같애요.,어~ 바로 진행해도 괜찮을 거 같애요.
괜찮으시겠어요?,괜찮으시겠어요?
그러면 자 다음 이야기를 진행해 볼까요?,그러면 자 다음 이야기를 진행해 볼까요?
음~ 이번 이야기는 좌우명이네요.,음~ 이번 이야기는 좌우명이네요.
좌우명 같은 경우에는 정말 좀,좌우명 같은 경우에는 정말 좀
할 수도 있는 말이잖아요.,할 수도 있는 말이잖아요.
음~ 내가 어떻게 살아가야겠다라는  마음가짐일 수도 있는 거고 뭐~,음~ 내가 어떻게 살아가야겠다라는  마음가짐일 수도 있는 거고 뭐~
어떤 좋아하는 사람이나 좋아하는 쫌 영웅 위인들의 행동에 의해서 영향을 받는,어떤 좋아하는 사람이나 좋아하는 조금 영웅 위인들의 행동에 의해서 영향을 받는
그런 좌 그런 게 좌우멍이 좌우명일 수도 있는데,그런 좌 그런 게 좌우멍이 좌우명일 수도 있는데
님께서는 좌우명이 있으세요?,님께서는 좌우명이 있으세요?
어~ 그렇게 물으시니까 갑자기 하나가 떠오르진 않는데,어~ 그렇게 물으시니까 갑자기 하나가 떠오르진 않는데
저는 쫌 책임감이 강한 성격이어서 주어진 일에 되게 최선을 다하자.,저는 조금 책임감이 강한 성격이어서 주어진 일에 되게 최선을 다하자.
그런 마인드가 기본적으로 좀 깔려 있는 편인 거 같아요.,그런 마인드가 기본적으로 좀 깔려 있는 편인 거 같아요.
그럼 좌우명이란 단어라고 말을 하니까 쫌 약간 딱딱해 보이는데,그럼 좌우명이란 단어라고 말을 하니까 조금 약간 딱딱해 보이는데
쫌 성향?,조금 성향?
성향이나 그런 행동에 있어서 이런 걸 이런 사람이 되고 싶다 이런 것도 뭐~,성향이나 그런 행동에 있어서 이런 걸 이런 사람이 되고 싶다 이런 것도 뭐~
넓게 보면 좌우명이 될 수도 있잖아요.,넓게 보면 좌우명이 될 수도 있잖아요.
그럼 지금  님께서는,그럼 지금  님께서는
아 이런 사람이 되고 싶다를 이루셨나요?,아 이런 사람이 되고 싶다를 이루셨나요?
아니요 그걸 사실 완성한다는 거는,아니요 그걸 사실 완성한다는 거는
