사투리,표준어
혹시 좋아하는 음악 있어요?,혹시 좋아하는 음악 있어요?
최근에 많이 듣는 음악 장르는 그~ 팝을 많이 듣고 있어,최근에 많이 듣는 음악 장르는 그~ 팝을 많이 듣고 있어
그리고 또 클래식 음악을 많이 듣는 거,그리고 또 클래식 음악을 많이 듣는 거
클래식 음악이요?,클래식 음악이요?
클래식 음악 어떤 분야요 피아노나 뭐~ 바이올린이나 되게 많잖아요 클래식도,클래식 음악 어떤 분야요 피아노나 뭐~ 바이올린이나 되게 많잖아요 클래식도
그런 협주곡 같은 거 많이 듣고,그런 협주곡 같은 거 많이 듣고
클래식은 이제 쪼끔 마음을 가라앉힐 때 많이 듣는데,클래식은 이제 쪼끔 마음을 가라앉힐 때 많이 듣는데
더 많이 듣는 거는 그냥 팝인 거 같거든요?,더 많이 듣는 거는 그냥 팝인 거 같거든요?
그런 음악을 좀 선호하는 거,그런 음악을 좀 선호하는 거
어떤 음악 장르 좋아하세요?,어떤 음악 장르 좋아하세요?
발라드 쪽 좋아해요.,발라드 쪽 좋아해요.
저도 발라드 좋아해요.,저도 발라드 좋아해요.
발라드랑 그중에서 아이유를 되게 좋아해요.,발라드랑 그중에서 아이유를 되게 좋아해요.
잔잔하면서,잔잔하면서
새벽 감성 울리는?,새벽 감성 울리는?
그런 음악 좋아하는 거 같아요.,그런 음악 좋아하는 거 같아요.
아니면은 그~ 저도 약간 클래식 쪽?,아니면은 그~ 저도 약간 클래식 쪽?
공부하거나,공부하거나
숙제 같은 걸 할 때는 유튜브에,숙제 같은 걸 할 때는 유튜브에
공부하기 좋은 클래식 노래 이런 거 검색 해 가지고,공부하기 좋은 클래식 노래 이런 거 검색 해 가지고
길게 편집된 영상들 있잖아요.,길게 편집된 영상들 있잖아요.
그런 거 틀어놓고 공부하는 거 같아요.,그런 거 틀어놓고 공부하는 거 같아요.
클래식 노래가 집중력이 좀 높여준다 해야 되나?,클래식 노래가 집중력이 좀 높여준다 해야 되나?
집중이 잘 되더라고요.,집중이 잘 되더라고요.
그리고 마음도 되게 가라앉혀 주고요.,그리고 마음도 되게 가라앉혀 주고요.
원래는 아니었는데 작년부터,원래는 아니었는데 작년부터
뮤지컬도 되게 관심이 생겼어요.,뮤지컬도 되게 관심이 생겼어요.
그거는 어떤 계기로 생긴 거에요?,그거는 어떤 계기로 생긴 거에요?
우연히 유튜브에서 봤는데,우연히 유튜브에서 봤는데
맞네요 뮤지컬 배우거든요.,맞네요 뮤지컬 배우거든요.
라고,라고
이분이 뮤지컬 하는 영상이,이분이 뮤지컬 하는 영상이
알고리즘에 의해서 올라왔는데,알고리즘에 의해서 올라왔는데
그거를 봤어요 그니까 되게 신선하더라고요.,그거를 봤어요 그러니까 되게 신선하더라고요.
노래도 되게 잘 부르시고 감정이 너무 잘 묻어 있더라고요.,노래도 되게 잘 부르시고 감정이 너무 잘 묻어 있더라고요.
매력 있다 라는 걸 깨우쳤던 거 같아요.,매력 있다 라는 걸 깨우쳤던 거 같아요.
뮤지컬 같은 것도 본 적 있으세요?,뮤지컬 같은 것도 본 적 있으세요?
본 적 있는데 뮤지컬은 되게 정말 오래전에 딱 한 번 본 기억밖에 없어가지고,본 적 있는데 뮤지컬은 되게 정말 오래전에 딱 한 번 본 기억밖에 없어가지고
뮤지컬이 좀 대중적이지 않다 해야되나?,뮤지컬이 좀 대중적이지 않다 해야되나?
근데 그런 저는 음악을 좋아해서 장르 같은 걸 좀 안 가리고 다 좋아하거든요 사실,근데 그런 저는 음악을 좋아해서 장르 같은 걸 좀 안 가리고 다 좋아하거든요 사실
그래서 아까전에 아이유 얘기했었잖아요 그래서 저도 아이유 되게 좋아하,그래서 아까전에 아이유 얘기했었잖아요 그래서 저도 아이유 되게 좋아하
