사투리,표준어
음~  님은,음~  님은
뭐~ 공연 보러 가는 거 좋아하시는 편이세요?,뭐~ 공연 보러 가는 거 좋아하시는 편이세요?
뭐~ 콘서트나 뭐~ 연극 같이,뭐~ 콘서트나 뭐~ 연극 같이
네 저는 일단,네 저는 일단
영화보다 영화 같은 거나 티비보다는 생동감 있는 걸 좋아해서 사람이 직접,영화보다 영화 같은 거나 티비보다는 생동감 있는 걸 좋아해서 사람이 직접
표현하는 걸 보는 걸 좋아해 가지고,표현하는 걸 보는 걸 좋아해 가지고
뮤지컬이나 연극 되게 좋아하고요.,뮤지컬이나 연극 되게 좋아하고요.
어~ 지금은 코로나 때문에 못 다니지만 그래도,어~ 지금은 코로나 때문에 못 다니지만 그래도
서울에 있다 보니까 대학로라던가 아니면 뭐~ 강남에 있는,서울에 있다 보니까 대학로라던가 아니면 뭐~ 강남에 있는
그런 데 초대를 받아서 많이 가기도 하고 사실,그런 데 초대를 받아서 많이 가기도 하고 사실
지금은 안 하는데 제가 서울에 올라왔던 이유도 그렇고,지금은 안 하는데 제가 서울에 올라왔던 이유도 그렇고
아주 어릴 때 이십 대 초반 때,아주 어릴 때 이십 대 초반 때
이제 그런 무대에 서고 싶어 가지고,이제 그런 무대에 서고 싶어 가지고
하러 올라왔었고 실제로 대학로에서도,하러 올라왔었고 실제로 대학로에서도
배우 활동을 잠깐 한 적이 있어요.,배우 활동을 잠깐 한 적이 있어요.
님은 그런 거 좋아하세요?,님은 그런 거 좋아하세요?
음~ 저도 본가 쪽에 있을 때는 대학로,음~ 저도 본가 쪽에 있을 때는 대학로
종종 친구들이랑 뭐~ 연극 보러 가고,종종 친구들이랑 뭐~ 연극 보러 가고
그~ 이게 공연에 해당되는지 모르겠는데 그~ 전시 같은 것도 하잖아요 자주,그~ 이게 공연에 해당되는지 모르겠는데 그~ 전시 같은 것도 하잖아요 자주
그~ 전시 가끔 보기도 했는데,그~ 전시 가끔 보기도 했는데
사실 콘서트는 간 적 없어요.,사실 콘서트는 간 적 없어요.
그~ 뭐~ 아이 뭐~ 가수 콘서트든지,그~ 뭐~ 아이 뭐~ 가수 콘서트든지
사실 그런 거는 경험이 잘 없어서,사실 그런 거는 경험이 잘 없어서
뭐~ 뭐~ 배우 하셨으면은,뭐~ 뭐~ 배우 하셨으면은
그쪽에 대해서 훨씬 저보다 잘 아시겠네요?,그쪽에 대해서 훨씬 저보다 잘 아시겠네요?
되게 그분들 하루에 뭐~ 스케줄 되게 엄청,되게 그분들 하루에 뭐~ 스케줄 되게 엄청
힘들게 돌아 바쁘게 돌아가시던데 뭐~,힘들게 돌아 바쁘게 돌아가시던데 뭐~
하루에 한 다서여섯 번씩 뭐~ 공연하고 뭐~ 그러지 않나요?,하루에 한 다서여섯 번씩 뭐~ 공연하고 뭐~ 그러지 않나요?
님도 그러셨어요?,님도 그러셨어요?
하루에 다섯 여섯 번은 아니고,하루에 다섯 여섯 번은 아니고
한 세 번 정도 했던 것 같고 어~,한 세 번 정도 했던 것 같고 어~
대단한 건 아닌데 대학로에 있을 때는 소극장이어 가지고 배우가 몇 명 없잖아요?,대단한 건 아닌데 대학로에 있을 때는 소극장이어 가지고 배우가 몇 명 없잖아요?
그래서 그~ 주연을 했을 때는 하루에 세 번 정도 했었던 것 같고,그래서 그~ 주연을 했을 때는 하루에 세 번 정도 했었던 것 같고
나머지 좀 보조 출연자분들은,나머지 좀 보조 출연자분들은
그렇게 힘이 안 들기 때문에 뭐~ 다섯 번 여섯 번 하는 걸로는 알고 있어요 그렇게,그렇게 힘이 안 들기 때문에 뭐~ 다섯 번 여섯 번 하는 걸로는 알고 있어요 그렇게
알고 있었고 아무튼 이게 돈이 별로 안 돼 가지고,알고 있었고 아무튼 이게 돈이 별로 안 돼 가지고
야심 차게 서울로 왔다가,야심 차게 서울로 왔다가
어~ 저는  이제는 안 안 하는데,어~ 저는  이제는 안 안 하는데
어~ 그래도,어~ 그래도
쫌 가슴 벅찬 그런 것들이 있어 가지고,조금 가슴 벅찬 그런 것들이 있어 가지고
그냥 이제는 관객으로서 가서,그냥 이제는 관객으로서 가서
어~ 좀 관람도 하고 대리만족하는 것 같애요.,어~ 좀 관람도 하고 대리만족하는 것 같애요.
금  님은 막 이런,금  님은 막 이런
뮤지컬이나 연극 같은 것보다는 오히려 영화를 더 좋아하시는 거예요?,뮤지컬이나 연극 같은 것보다는 오히려 영화를 더 좋아하시는 거예요?
어~ 저 영화는 좋아해요.,어~ 저 영화는 좋아해요.
영화 사실 제가 영화 보는 뭐~ 연극도 그런 거 같은데,영화 사실 제가 영화 보는 뭐~ 연극도 그런 거 같은데
좀 눈이 되게 낮거든요 그래서,좀 눈이 되게 낮거든요 그래서
되게 잘 재밌어하고 잘 감동받아요.,되게 잘 재밌어하고 잘 감동받아요.
사실 저랑 가면은 누구든지 즐거워하거든요 근까 절대 이제,사실 저랑 가면은 누구든지 즐거워하거든요 그러니까 절대 이제
영화를 사 줬을 때 실망할 실망하지 않는 그 정도인데,영화를 사 줬을 때 실망할 실망하지 않는 그 정도인데
막 비급 영화 이런 것도 전 사실 되게 재밌게 보거든요.,막 비급 영화 이런 것도 전 사실 되게 재밌게 보거든요.
명작은 당연히 재밌고,명작은 당연히 재밌고
