사투리,표준어
저 같은 경우에는 지금 반려동물로,저 같은 경우에는 지금 반려동물로
고양이를 두 마리 키우고 있어요.,고양이를 두 마리 키우고 있어요.
한 마리는 첫째가 제가 십 년 정도 됐고,한 마리는 첫째가 제가 십 년 정도 됐고
둘째가 지금 칠 년 반 정도 됐어요.,둘째가 지금 칠 년 반 정도 됐어요.
둘 다 좀 오랫동안 키웠거든요.,둘 다 좀 오랫동안 키웠거든요.
첫째 같은 경우에는 학교로 가는 길에,첫째 같은 경우에는 학교로 가는 길에
새끼고양이었죠 그때 한 달 반 정도 되었을 때,새끼고양이었죠 그때 한 달 반 정도 되었을 때
혼자 이렇게 떨고 있는 거를 데리고 왔고,혼자 이렇게 떨고 있는 거를 데리고 왔고
둘째 같은 경우에는 가정에서 분양받아서 데리고 왔어요.,둘째 같은 경우에는 가정에서 분양받아서 데리고 왔어요.
그래서 다행히도 지금까지 건강하게 아주 잘 크고 있는데,그래서 다행히도 지금까지 건강하게 아주 잘 크고 있는데
가끔씩 이제 나이를 먹으면 먹을수록 고양이가,가끔씩 이제 나이를 먹으면 먹을수록 고양이가
어디 아픈 건 아닌지 또 무슨 병에 걸리면 어떡하는지 아직 펫 보험 같은 것도,어디 아픈 건 아닌지 또 무슨 병에 걸리면 어떡하는지 아직 펫 보험 같은 것도
마땅히 괜찮은 게 없어서 그런 것도 고민을 하고 있는데 그런 거를 정말 들어야 되나 이런 걱정도 하고 있거든요.,마땅히 괜찮은 게 없어서 그런 것도 고민을 하고 있는데 그런 거를 정말 들어야 되나 이런 걱정도 하고 있거든요.
병원비도 만만치않게 들 테고 애들이 얼마나 오래 살지 걱정이고,병원비도 만만치않게 들 테고 애들이 얼마나 오래 살지 걱정이고
듣자 하니까 선생님께서도 지금 반려동물로 강아지를 키우고 있다고 하는데,듣자 하니까 선생님께서도 지금 반려동물로 강아지를 키우고 있다고 하는데
저도 예전에 강아지를 키웠어요.,저도 예전에 강아지를 키웠어요.
걔는 다행히도 크게 그렇게 아픈데 없이 십오 년 정도 살다가,걔는 다행히도 크게 그렇게 아픈데 없이 십오 년 정도 살다가
자연사를 했지만 그때 정말 많이 힘들었거든요.,자연사를 했지만 그때 정말 많이 힘들었거든요.
선생님도 혹시 우리 강아지가 몇 살인지는 제가 아직 못 들었지만,선생님도 혹시 우리 강아지가 몇 살인지는 제가 아직 못 들었지만
그 강아지가 지금 또 혹시 그런 나이를 먹을수록 병원비라든가,그 강아지가 지금 또 혹시 그런 나이를 먹을수록 병원비라든가
보험이라든가 앓고 있는 질병 같은 거,보험이라든가 앓고 있는 질병 같은 거
그런 거를 한번 고민해본 적이 있으신지 궁금하거든요.,그런 거를 한번 고민해본 적이 있으신지 궁금하거든요.
일단 제가 키우는 강아지는 보더콜리예요.,일단 제가 키우는 강아지는 보더콜리예요.
보더콜리인데 지금 다섯 살 됐구요.,보더콜리인데 지금 다섯 살 됐구요.
처음에는 저희 친오빠가 있는데 친오빠가 데리고 왔어요.,처음에는 저희 친오빠가 있는데 친오빠가 데리고 왔어요.
그래서 새끼 때부터 이제 같이 지냈는데,그래서 새끼 때부터 이제 같이 지냈는데
어~ 이제 보더콜리들이 유전병이 있거든요.,어~ 이제 보더콜리들이 유전병이 있거든요.
유전병이 안구 기형 그다음에 이 고관절,유전병이 안구 기형 그다음에 이 고관절
얘는 이 두 개 다리랑 쉽게 말하면 다리랑 눈이랑 좀 안 좋게 태어나는 경우가 많아요.,얘는 이 두 개 다리랑 쉽게 말하면 다리랑 눈이랑 좀 안 좋게 태어나는 경우가 많아요.
그래서 그~ 일단 제가 키우는 강아지 이름은 틴트예요.,그래서 그~ 일단 제가 키우는 강아지 이름은 틴트예요.
