사투리,표준어
네 뭐~ 음악은 얘기하자면 아무래도,네 뭐~ 음악은 얘기하자면 아무래도
대중가요 쪽을 많이 얘기하게 될 거 같은데 저는 개인적으로,대중가요 쪽을 많이 얘기하게 될 거 같은데 저는 개인적으로
예전부터 발라드 음악을 되게 좋아했거든요.,예전부터 발라드 음악을 되게 좋아했거든요.
발라드 음악이 어떻게 보면 이제,발라드 음악이 어떻게 보면 이제
가사들이 하나같이 다 그냥 사랑에 관한 그런 얘기인데,가사들이 하나같이 다 그냥 사랑에 관한 그런 얘기인데
제가 뭐~ 그런 가사들을 좋아하는 건 아니지만,제가 뭐~ 그런 가사들을 좋아하는 건 아니지만
어떻게 보면은 가창력 같은 거나 아니면 노래 부르는,어떻게 보면은 가창력 같은 거나 아니면 노래 부르는
뭐~ 방식 아니면은,뭐~ 방식 아니면은
어떤 음색 같은 거에 쪼금 중점을 두는 거 같애요.,어떤 음색 같은 거에 쪼금 중점을 두는 거 같애요.
저 같은 경우에는 이제,저 같은 경우에는 이제
김동률이나 아니면 이적 가수의 그런 노래를 쪼금 좋아하는 편인 거 같애요 저는,김동률이나 아니면 이적 가수의 그런 노래를 쪼금 좋아하는 편인 거 같애요 저는
개인적으로는 어떤 그런 조,개인적으로는 어떤 그런 조
되게 편하게 부르는 느낌 뭔가 힘 있게 부르는 느낌보다는,되게 편하게 부르는 느낌 뭔가 힘 있게 부르는 느낌보다는
그런 편하게 부르는 느낌이 너무 좋아서,그런 편하게 부르는 느낌이 너무 좋아서
제가 취미기도 한데,제가 취미기도 한데
뭐~ 노래방을 가서 노래를 부를 때도 그분들의 노래를 많이 부르는 거 같애요.,뭐~ 노래방을 가서 노래를 부를 때도 그분들의 노래를 많이 부르는 거 같애요.
그 외에는,그 외에는
음~ 뭐~ 예를 들자면 뭐~ 정승환이라든지 아니면은,음~ 뭐~ 예를 들자면 뭐~ 정승환이라든지 아니면은
뭐~ 윤종신이라든지 그런 사람들의 노래를 많이 듣기도 하고,뭐~ 윤종신이라든지 그런 사람들의 노래를 많이 듣기도 하고
또 부르기도 좋아하는 거 같애요.,또 부르기도 좋아하는 거 같애요.
저는 쫌 이렇게 말씀드린 발라드 쪽을 많이 좋아하는 거 같은데,저는 조금 이렇게 말씀드린 발라드 쪽을 많이 좋아하는 거 같은데
님은 혹시 어떤 장르의 노래를 많이 좋아하는지 알고 싶어요.,님은 혹시 어떤 장르의 노래를 많이 좋아하는지 알고 싶어요.
어~ 저도 발라드 되게 좋아하는 편이에요.,어~ 저도 발라드 되게 좋아하는 편이에요.
