사투리,표준어
반려동물 키워보신 적 있으세요?,반려동물 키워보신 적 있으세요?
네 저는 현재 키우고 있습니다.,네 저는 현재 키우고 있습니다.
현재 딱 일 년 된 강아지 한 마리를 키우고 있는데,현재 딱 일 년 된 강아지 한 마리를 키우고 있는데
어~ 유기견 보호 센터에 가서 직접 데리고 왔었습니다 혹시 반려동물 키우고 계신가요?,어~ 유기견 보호 센터에 가서 직접 데리고 왔었습니다 혹시 반려동물 키우고 계신가요?
저는 초등학교 때 강아지 키워본 적 있습니다.,저는 초등학교 때 강아지 키워본 적 있습니다.
아~ 초등학교 때요 현재 지금 현재는 안 키우고 계신 건가요 그러면은,아~ 초등학교 때요 현재 지금 현재는 안 키우고 계신 건가요 그러면은
아~ 네 제가,아~ 네 제가
강아지 알레르기가 있는 거를 쪼끔 늦게 알아가지고,강아지 알레르기가 있는 거를 쪼끔 늦게 알아가지고
지금은 키우지 않고 있고요 어릴 때는 키웠었어요.,지금은 키우지 않고 있고요 어릴 때는 키웠었어요.
혹시 좋아하는 반려동물 있으신가요?,혹시 좋아하는 반려동물 있으신가요?
어~ 저는 어릴 때부터 강아지만,어~ 저는 어릴 때부터 강아지만
워 와가지고 딱히 어~,워 와가지고 딱히 어~
키워보고 싶은 반려동물은 좀 있는데 뭔가 제일 정이 가고,키워보고 싶은 반려동물은 좀 있는데 뭔가 제일 정이 가고
제일 약간 오래 지내는 동물이 강아지이기 때문에,제일 약간 오래 지내는 동물이 강아지이기 때문에
현재도 한 살짜리이기는 한데,현재도 한 살짜리이기는 한데
되게 교감이 많이 되는 거 같아서,되게 교감이 많이 되는 거 같아서
그~ 되게 아~ 지금 현재 잘 키우고 있습니다 혹시,그~ 되게 아~ 지금 현재 잘 키우고 있습니다 혹시
만약에 키우고 싶으신 반려동물이 있으신 건가요?,만약에 키우고 싶으신 반려동물이 있으신 건가요?
저도 강아지를 조금 더 선호하긴 하는데 뭔가,저도 강아지를 조금 더 선호하긴 하는데 뭔가
펫샵이나 그런 데서 데려오는 강아지 말고 요즘은 유기견들 입양하는 거에 관심이 많아서,펫샵이나 그런 데서 데려오는 강아지 말고 요즘은 유기견들 입양하는 거에 관심이 많아서
나중에 독립하면은 그래서 알레르기가 있어도 키울까 고민 중이에요.,나중에 독립하면은 그래서 알레르기가 있어도 키울까 고민 중이에요.
강아지를 그러면 몇 살 때 처음 키우신 거예요?,강아지를 그러면 몇 살 때 처음 키우신 거예요?
어~ 제가 처음 강아지를 키운 거는 여덟 살 때인데,어~ 제가 처음 강아지를 키운 거는 여덟 살 때인데
제가 현재 아~ 그때 키우던 강아지가 대충 한,제가 현재 아~ 그때 키우던 강아지가 대충 한
십육 년 정도 살다가 재작년에 하늘나라로 갔었거든요.,십육 년 정도 살다가 재작년에 하늘나라로 갔었거든요.
이제 그러고 재작년에 보내고,이제 그러고 재작년에 보내고
그~ 아~ 강아지 보내고 나니까 아~ 이거 진짜,그~ 아~ 강아지 보내고 나니까 아~ 이거 진짜
또 키우면은 뭔가 내가,또 키우면은 뭔가 내가
내랑 같이 항상 지냈던 아이가 하늘로,나랑 같이 항상 지냈던 아이가 하늘로
아~ 사라지고 나니까 뭔가 키우고 싶으면서도 다시 키우고 싶으면서도,아~ 사라지고 나니까 뭔가 키우고 싶으면서도 다시 키우고 싶으면서도
다시 못 키울 거 같은 그런 마음이 들어서,다시 못 키울 거 같은 그런 마음이 들어서
한 두세 달 동안 참다가 참다가 다시 데꼬 오는 거를,한 두세 달 동안 참다가 참다가 다시 데리고 오는 거를
얼마 전에 아~ 지금 데리고 온 아이가 유기견이거든요 유기견 센터 가서 직접 데려왔었는데,얼마 전에 아~ 지금 데리고 온 아이가 유기견이거든요 유기견 센터 가서 직접 데려왔었는데
어~ 사람들이 유기견 하면은,어~ 사람들이 유기견 하면은
어~ 막 잡종 아니냐 이런 식으로 생각을 하시는 분도 있는데 오히려,어~ 막 잡종 아니냐 이런 식으로 생각을 하시는 분도 있는데 오히려
뭐~ 더 건강하기도 하고,뭐~ 더 건강하기도 하고
더 약간 똑똑한 것 같기도 해서 뭐~ 착각일 수도 있겠지만,더 약간 똑똑한 것 같기도 해서 뭐~ 착각일 수도 있겠지만
저는 매우 만족하면서 키우고 있습니다 아까,저는 매우 만족하면서 키우고 있습니다 아까
약간 뭐~ 알레르기 때문에 어~ 어릴 때 보내셨다고 하셨었는데,약간 뭐~ 알레르기 때문에 어~ 어릴 때 보내셨다고 하셨었는데
만약에 요즘에 뭐~ 뭐~ 뭐였지,만약에 요즘에 뭐~ 뭐~ 뭐였지
알레르기 털 없는 동물도 많지 않아요 뭐~ 고슴도치라든가,알레르기 털 없는 동물도 많지 않아요 뭐~ 고슴도치라든가
그런 거는 혹시 키우실 생각 있으신가요?,그런 거는 혹시 키우실 생각 있으신가요?
털 없는 동물 고슴도치도,털 없는 동물 고슴도치도
제가 약간,제가 약간
어디서 사 오고 이런 거를 안 좋아해요 유기견을 생각하는 것도,어디서 사 오고 이런 거를 안 좋아해요 유기견을 생각하는 것도
쪼끔 그런 이유여서인데,쪼끔 그런 이유여서인데
