사투리,표준어
저는  이고,저는  이고
요즘은 취미 진짜 다양하게 많던데,요즘은 취미 진짜 다양하게 많던데
특히 아무도 못나가니까,특히 아무도 못나가니까
특히 취미 그런거 소개해주는 채널이 많이 생겼잖아?,특히 취미 그런거 소개해주는 채널이 많이 생겼잖아?
그래가지고 옛날에 요즘에 한동안,그래서 옛날에 요즘에 한동안
요리하는거에 취미를 붙였었거든,요리하는거에 취미를 붙였었거든
근데 요즘에 또 갑자기 현타 와가지고 아무것도 안하고,근데 요즘에 또 갑자기 현타 와가지고 아무것도 안하고
그냥 막먹어.,그냥 막먹어.
막 먹는다는게 그냥 사먹는다고?,막 먹는다는게 그냥 사먹는다고?
사먹기도 조금 사먹고 그냥 귀찮으니까 빵 하나로 때우기도 하고,사먹기도 조금 사먹고 그냥 귀찮으니까 빵 하나로 때우기도 하고
그냥 뭐~ 집에 있는 뭐~ 그냥  그~ 뭐지?,그냥 뭐~ 집에 있는 뭐~ 그냥  그~ 뭐지?
사기 쉬운 삼겹살이나 사와가지고 삼겹살이나 구워먹고 그러고있어.,사기 쉬운 삼겹살이나 사와가지고 삼겹살이나 구워먹고 그러고있어.
나는 요새 보는게 그거,나는 요새 보는게 그거
그림 그리는 거랑 그림은 일도 못그리는데,그림 그리는 거랑 그림은 일도 못그리는데
내가 그림을 못 그리긴 하는데,내가 그림을 못 그리긴 하는데
공부하다가 휴대폰은 가끔씩 아예 묶어놓거든,공부하다가 휴대폰은 가끔씩 아예 묶어놓거든
근데 한 네시간쯤 인강을 보면 사람이 미칠거 같단 말이지.,근데 한 네시간쯤 인강을 보면 사람이 미칠거 같단 말이지.
어~ 그건 당연하지.,어~ 그건 당연하지.
그래서 그때 마다 유튜브로  여행브이로그를 보는데,그래서 그때 마다 유튜브로  여행브이로그를 보는데
최근에 스콘 같은거 먹는거 그거 막 소개해주는거,최근에 스콘 같은거 먹는거 그거 막 소개해주는거
영상을 보는데 그사람이 일러스트레이터 인가봐,영상을 보는데 그사람이 일러스트레이터 인가봐
영국에 시골에 살면서 그~ 그~ 크림티 같은거  마시는거,영국에 시골에 살면서 그~ 그~ 크림티 같은거  마시는거
그 사람도 차를 좋아한대 마시러 다니는거,그 사람도 차를 좋아한대 마시러 다니는거
브이로그 보여 주기도 하고 케이크랑 차 같은거를,브이로그 보여 주기도 하고 케이크랑 차 같은거를
그림으로  그린것도 보여준단 말이야?,그림으로  그린것도 보여준단 말이야?
근데 그걸 보는데 여행다니면서 그림 그리는 사람이,근데 그걸 보는데 여행다니면서 그림 그리는 사람이
너무 멋있어 보이는거야,너무 멋있어 보이는거야
근데 진짜 확실히 프리랜서가  옮겨다니면서 일하기는 좋아 진짜,근데 진짜 확실히 프리랜서가  옮겨다니면서 일하기는 좋아 진짜
