사투리,표준어
제가 평소에 소설이나 이런 거에,제가 평소에 소설이나 이런 거에
관심이 많이 없거든요 그렇게 된 계기가 제가 국어라는 과목 자체를,관심이 많이 없거든요 그렇게 된 계기가 제가 국어라는 과목 자체를
학창 시절 때부터 쫌 많이 싫어해 가지고 공부도 열심히 안 하고,학창 시절 때부터 조금 많이 싫어해 가지고 공부도 열심히 안 하고
그리고 국어 때문에 대학교를 좋은 데를 못 갔어요.,그리고 국어 때문에 대학교를 좋은 데를 못 갔어요.
그래 가지고 국어와 별로 인연이 없는데 그래서 혹시 뭐~ 평소에 문학에 관심이 있으시거나 하면,그래 가지고 국어와 별로 인연이 없는데 그래서 혹시 뭐~ 평소에 문학에 관심이 있으시거나 하면
저한테 뭐~ 좋은 작품이나 이런 거 관련해서,저한테 뭐~ 좋은 작품이나 이런 거 관련해서
추천해 주고 싶으신 게 있으신지 여쭤보고 싶어.,추천해 주고 싶으신 게 있으신지 여쭤보고 싶어.
저도 문학에 대해 쪼금 무지한 편인데,저도 문학에 대해 쪼금 무지한 편인데
그래도 쫌 뭐~ 제가 좋아하는 시라던가 뭐~ 이런 거를 말씀드리면은,그래도 조금 뭐~ 제가 좋아하는 시라던가 뭐~ 이런 거를 말씀드리면은
저는 뭐~ 도종환 시인을 쪼금 많이 예전에 좋아했었거든요.,저는 뭐~ 도종환 시인을 쪼금 많이 예전에 좋아했었거든요.
근데 요분이 이제 쫌 정치적으로,근데 요분이 이제 조금 정치적으로
이제 문체부 장관을 하시다 보니까 그~ 예전에 순수했던 그런 도종환 시인의 따뜻함이라던가 고런 게 퇴색되는 거 같애서 요즘은 쪼금 예 생각이 바꼈고요.,이제 문체부 장관을 하시다 보니까 그~ 예전에 순수했던 그런 도종환 시인의 따뜻함이라던가 고런 게 퇴색되는 거 같애서 요즘은 쪼금 예 생각이 바뀌었고.
어~ 뭐~ 뭐~ 어떤 뭐~ 이케,어~ 뭐~ 뭐~ 어떤 뭐~ 이렇게
장르를 좋아해지 좋아하시는지 뭐~ 아니면은 관련해서 뭐~ 키워드를 말씀해 주시면은 제가 가능하다면은,장르를 좋아해지 좋아하시는지 뭐~ 아니면은 관련해서 뭐~ 키워드를 말씀해 주시면은 제가 가능하다면은
뭐~ 문학이라던가 시라던가 뭐~ 예 고부분에 대해서 쪼금 뭐~ 말씀드릴 수 있을 거 같은데,뭐~ 문학이라던가 시라던가 뭐~ 예 고부분에 대해서 쪼금 뭐~ 말씀드릴 수 있을 거 같은데
쪼금 뭐~ 좋아하는 파트가 있으실까요?,쪼금 뭐~ 좋아하는 파트가 있으실까요?
저는 그래도 소설 같은 경우는,저는 그래도 소설 같은 경우는
쫌 길이가 있다 보니까 오랫동안 집중해서 읽는 것을 잘 못 해 가지고,조금 길이가 있다 보니까 오랫동안 집중해서 읽는 것을 잘 못 해 가지고
소설은 별로 안 좋아하는데 그리고 그래도 가끔씩 시나 이런 것 것들을 읽으면은,소설은 별로 안 좋아하는데 그리고 그래도 가끔씩 시나 이런 것 것들을 읽으면은
