사투리,표준어
스포츠 종류가 되게 많은데 저는 개인적으로,스포츠 종류가 되게 많은데 저는 개인적으로
쭉 해왔던 것하고 단발성으로 끝났던  제 개인적으로,쭉 해왔던 것하고 단발성으로 끝났던  제 개인적으로
즐겼던 거 중에서 그런 거 같애요.,즐겼던 거 중에서 그런 거 같애요.
여름에 뭐~ 수상 레저 이런 거는 뭐~,여름에 뭐~ 수상 레저 이런 거는 뭐~
시즌 별로 잠깐잠깐 즐겼던 거 같고 어~ 뭐~,시즌 별로 잠깐잠깐 즐겼던 거 같고 어~ 뭐~
탁구 검도 어~ 라틴 댄스,탁구 검도 어~ 라틴 댄스
쌀싸  쌀싸 살사 댄스,쌀싸  쌀싸 살사 댄스
뭐~ 그런 것들을 한 이삼 개월씩 맛보기 같이 막,뭐~ 그런 것들을 한 이삼 개월씩 맛보기 같이 막
배웠던 거 같애요 근데 그~ 지금 생각해보면 그게 그게,배웠던 거 같애요 근데 그~ 지금 생각해보면 그게 그게
너무 좋아 보이고 막 그래서 그랬던 것도 있긴 하지만,너무 좋아 보이고 막 그래서 그랬던 것도 있긴 하지만
그냥 뭘 배우는 것 자체가 저는 재밌었던 거 같애 그냥 어~ 저건 어떻,그냥 뭘 배우는 것 자체가 저는 재밌었던 거 같애 그냥 어~ 저건 어떻
어떻지 뭐~ 이런 궁금증 때문에 그랬던 거 같고,어떻지 뭐~ 이런 궁금증 때문에 그랬던 거 같고
근데 막상 하면 모든 뭐~ 공부든 스포츠든 뭐~ 이런 것들이,근데 막상 하면 모든 뭐~ 공부든 스포츠든 뭐~ 이런 것들이
어~ 이케 어떤 딱 그~ 뭐 그게 뭐라 할지 딱 점이 있잖아요 이케 딱 고통이 오는 지점,어~ 이렇게 어떤 딱 그~ 뭐 그게 뭐라 할지 딱 점이 있잖아요 이렇게 딱 고통이 오는 지점
내 요걸 딱 넘어서야지 요걸 즐길 그~  경지까진 아니라 즐길 수 있는 그런 마인드나 이런,나 요걸 딱 넘어서야지 요걸 즐길 그~  경지까진 아니라 즐길 수 있는 그런 마인드나 이런
체력이 되는데  고기까지가 한계였던 거 같애요.,체력이 되는데  고기까지가 한계였던 거 같애요.
그래서 다들 그렇게 하다 그만두다가 지금까지,그래서 다들 그렇게 하다 그만두다가 지금까지
쫌 장기간을 계속하고 있는 거는 어~ 그~ 요가하고,조금 장기간을 계속하고 있는 거는 어~ 그~ 요가하고
그다음에 러닝하고 두 개인 거 같애요 사실,그다음에 러닝하고 두 개인 거 같애요 사실
러닝 요가 요가는 사실 한 십 년 넘게 했었어가지고 장기라고 볼 수 있을 거 같고,러닝 요가 요가는 사실 한 십 년 넘게 했었어가지고 장기라고 볼 수 있을 거 같고
러닝은 올 삼월부터 사실은 했었거든요.,러닝은 올 삼월부터 사실은 했었거든요.
그게 코로나가 생기면서 뭐~ 마땅히 할 게 없는 거예요.,그게 코로나가 생기면서 뭐~ 마땅히 할 게 없는 거예요.
마땅히 할 게 없어서 그냥 혼자 뭐~ 할 만한 게 없을까 하 이렇게 하다가,마땅히 할 게 없어서 그냥 혼자 뭐~ 할 만한 게 없을까 하 이렇게 하다가
어~ 그냥 강변에 있는 그~,어~ 그냥 강변에 있는 그~
둘레 길 이런 걸 이케 처음에 이게 좀 걷기 시작했거든요.,둘레 길 이런 걸 이렇게 처음에 이게 좀 걷기 시작했거든요.
걷다 보니까 거기 러닝하시는 분들이 굉장히 많더라구요 그~ 강변 따라서,걷다 보니까 거기 러닝하시는 분들이 굉장히 많더라구요 그~ 강변 따라서
아~ 그래서 그거를 저도 멋도 모르고 같이  같이 뛰었어요 그냥,아~ 그래서 그거를 저도 멋도 모르고 같이  같이 뛰었어요 그냥
뛰다 보니까 이게 그런 어떤 스포츠로서의 매력이 있더라구요 이렇게,뛰다 보니까 이게 그런 어떤 스포츠로서의 매력이 있더라구요 이렇게
어~ 동호회 아~ 아~ 크루 같이 이렇게 해는 그런 것들도 많이 생기고 해서,어~ 동호회 아~ 아~ 크루 같이 이렇게 해는 그런 것들도 많이 생기고 해서
저거 되게 관심이 생겼고 가능하면은 그~ 마라톤으로,저거 되게 관심이 생겼고 가능하면은 그~ 마라톤으로
제가 해보고 싶긴 한데 아직까지 그렇게 막 몇십 킬로씩은,제가 해보고 싶긴 한데 아직까지 그렇게 막 몇십 킬로씩은
아직 그~ 훈련이 안 돼서 안 되고 한 십 키로 정도,아직 그~ 훈련이 안 돼서 안 되고 한 십 키로 정도
제가 하프에 도전을 해보고 싶어가지고 사실 지금도 계속하고 있긴 한데,제가 하프에 도전을 해보고 싶어가지고 사실 지금도 계속하고 있긴 한데
어~ 불가능할 것도 같고 그래요.,어~ 불가능할 것도 같고 그래요.
혹시 좋아하는 어~ 스포츠나,혹시 좋아하는 어~ 스포츠나
쫌 오랫동안 이게 지속적으로 계속 관심을 가졌던 분야가 있으세요?,조금 오랫동안 이게 지속적으로 계속 관심을 가졌던 분야가 있으세요?
어~ 저는 초등학교 때부터 쇼트트랙을 탔었고,어~ 저는 초등학교 때부터 쇼트트랙을 탔었고
그리고 쇼트트랙만 하다 보니까 살짝 체력적으로 쫌,그리고 쇼트트랙만 하다 보니까 살짝 체력적으로 조금
부족한 거 같애서 또 그때 수영도 같이 병합해서 한 거 같애요.,부족한 거 같애서 또 그때 수영도 같이 병합해서 한 거 같애요.
그리고 또 지금 하고 운 하고 있는 운동이라고 하면은,그리고 또 지금 하고 운 하고 있는 운동이라고 하면은
그냥 가끔씩 크로스핏 가서 쫌,그냥 가끔씩 크로스핏 가서 조금
재밌게 쫌 운동하고 오거나 아니면은,재밌게 조금 운동하고 오거나 아니면은
또 헬스장 친구랑 가서 쫌 하고,또 헬스장 친구랑 가서 조금 하고
잠깐 잠깐씩 하는 거 같애요 그리고 또 시즌 그런 스포츠가 있는데,잠깐 잠깐씩 하는 거 같애요 그리고 또 시즌 그런 스포츠가 있는데
주로 여름에는 원래는 그~ 수상 스키라고 있는데,주로 여름에는 원래는 그~ 수상 스키라고 있는데
서울 갔을 때 제가 한번 한강 쪽에서 봤는데 그게 너무 보이더라구요.,서울 갔을 때 제가 한번 한강 쪽에서 봤는데 그게 너무 보이더라구요.
그래서 제가 거기를 가서 한번 그냥 체험 같은?,그래서 제가 거기를 가서 한번 그냥 체험 같은?
그런 느낌으로 한번 타봤는데 의외로 쫌 재밌더라구요 그래가지구,그런 느낌으로 한번 타봤는데 의외로 조금 재밌더라구요 그래가지구
대구에 하는 데 없나 쫌 찾아서 쫌 자주 가는 거 같기도 해요.,대구에 하는 데 없나 조금 찾아서 조금 자주 가는 거 같기도 해요.
그리고 또 겨울에는 가끔씩 친구 친구들이랑 스키장에 가서,그리고 또 겨울에는 가끔씩 친구 친구들이랑 스키장에 가서
스키를 타고 놀거나 아니면은 쫌,스키를 타고 놀거나 아니면은 조금
잼 겨울에는 쫌 눈이 있으니까 눈 가지고 쫌 잘 노는 거 같애요.,잼 겨울에는 조금 눈이 있으니까 눈 가지고 조금 잘 노는 거 같애요.
혹시 하신 운동 중에서 요가를 십 년 정도 하셨다고 했는데,혹시 하신 운동 중에서 요가를 십 년 정도 하셨다고 했는데
저는 유연성이 진짜 엄청나게 떨어지거든요.,저는 유연성이 진짜 엄청나게 떨어지거든요.
혹시 유연성을 늘릴 수 있는 방법이 따로 있을까요?,혹시 유연성을 늘릴 수 있는 방법이 따로 있을까요?
이게 유연성은 그~  본인들이 이케,이게 유연성은 그~  본인들이 이렇게
태생이라고 생각하는데 사실은 연습 연습밖에 없어요.,태생이라고 생각하는데 사실은 연습 연습밖에 없어요.
없고 저는 어렸으 그니까 어~ 어머니가,없고 저는 어렸으 그니까 어~ 어머니가
그~ 처녀 때,그~ 처녀 때
허리를 다치셨어요 요즘 말로 하면 디스크 수술이죠 그거를,허리를 다치셨어요 요즘 말로 하면 디스크 수술이죠 그거를
아기 놓기도 전에 결혼도 하기 전에 디스크 수술을 했었으니까,아기 놓기도 전에 결혼도 하기 전에 디스크 수술을 했었으니까
그때는 이제 뭐~ 요가 이런 개념은 아니었고 이제 물리 치료 개념으로,그때는 이제 뭐~ 요가 이런 개념은 아니었고 이제 물리 치료 개념으로
이제 그런 것들을 배우셨는데 어~ 그~,이제 그런 것들을 배우셨는데 어~ 그~
세월이 지나고 보니까 그게 결국 요가였던 거예요.,세월이 지나고 보니까 그게 결국 요가였던 거예요.
그래서 인제 제 제가 태어나고 저 꾸물꾸물거리고 뭐~ 이럴 때부터 이제 엄마 하는 것 보고,그래서 인제 제 제가 태어나고 저 꾸물꾸물거리고 뭐~ 이럴 때부터 이제 엄마 하는 것 보고
저도 모르게 따라 했죠.,저도 모르게 따라 했죠.
따라 하다가 성인이 되고 난 다음에 이제 직,따라 하다가 성인이 되고 난 다음에 이제 직
