사투리,표준어
나는 최근에 여행 갔던 곳이 있는데,나는 최근에 여행 갔던 곳이 있는데
강원도에,강원도에
암반대기라고,암반대기라고
은하수를 보는,은하수를 보는
유명한 곳이 있더라고,유명한 곳이 있더라고
그래 거기를 갔는데,그래 거기를 갔는데
빛이 하나도 없어.,빛이 하나도 없어.
그 사람들이 후레쉬를  비추어야지만 갈 수 있는 그런 곳인거야.,그 사람들이 후레쉬를  비추어야지만 갈 수 있는 그런 곳인거야.
유명하대서 가봤는데,유명하대서 가봤는데
하늘에 별이 엄청 많이 막 박혀 있고,하늘에 별이 엄청 많이 막 박혀 있고
너무 예쁜 거야.,너무 예쁜 거야.
동굴이에요 그~ 동굴이면 거기 막 박쥐도 있고 막 그래요?,동굴이에요 그~ 동굴이면 거기 막 박쥐도 있고 막 그래요?
아니 고랭지 밭 알지,아니 고랭지 밭 알지
거기에 산,거기에 산
산을 꼬불꼬불 올라가면은,산을 꼬불꼬불 올라가면은
그 고랭지 밭이 있고,그 고랭지 밭이 있고
그리고,그리고
거기에 이제,거기에 이제
은하수를 볼 수 있는 그런 장소가 있어.,은하수를 볼 수 있는 그런 장소가 있어.
은하수 은하수면은,은하수 은하수면은
아~ 나 진짜 예전에 막,아~ 나 진짜 예전에 막
그런,그런
북극이나 남극 이런데 은하수 그~ 하잖아요 오로라 이런거?,북극이나 남극 이런데 은하수 그~ 하잖아요 오로라 이런거?
진짜 보고 싶었는데,진짜 보고 싶었는데
봤어요 은하수 봤어요 그래서?,봤어요 은하수 봤어요 그래서?
하늘 올려다 보니까,하늘 올려다 보니까
간 하나에 길처럼 돼가지고,간 하나에 길처럼 돼가지고
은하수가 보였어.,은하수가 보였어.
근데 그거를 카메라로 담고 싶은데,근데 그거를 카메라로 담고 싶은데
카메라론 안 담기는 거야.,카메라론 안 담기는 거야.
그거는,그거는
담을려고 하면은 보통 전 사진 전문가들이 자기 카메라를 들고 와서 찍으면 잘 보인다 하더라고?,담을려고 하면은 보통 전 사진 전문가들이 자기 카메라를 들고 와서 찍으면 잘 보인다 하더라고?
근데 나는 이제 카메라 안 담기니까 그냥 눈으로만 많이 담고 왔지.,근데 나는 이제 카메라 안 담기니까 그냥 눈으로만 많이 담고 왔지.
아~ 진짜 부럽다 저도 예전에,아~ 진짜 부럽다 저도 예전에
해외 여행 간 적이 있어요.,해외 여행 간 적이 있어요.
해외 여행,해외 여행
인도 같은덴데,인도 같은덴데
거기서,거기서
그 산 같은데 올라간 데 산인데,그 산 같은데 올라간 데 산인데
올라가면 되게 막,올라가면 되게 막
