사투리,표준어
너 무슨 혈액형이야?,너 무슨 혈액형이야?
난 비형이거든 너는?,난 비형이거든 너는?
나도 비형이야.,나도 비형이야.
우와 우리 똑같네?,우와 우리 똑같네?
비형 성격은 다혈질이라 그러던데?,비형 성격은 다혈질이라 그러던데?
그니까 나는 솔직히 어느 정도 인정해 너는?,그러니까 나는 솔직히 어느 정도 인정해 너는?
나도,나도
근데 비형 특징이,근데 비형 특징이
무슨 성격?,무슨 성격?
쿨한 성격 어때?,쿨한 성격 어때?
아~ 나 쪼끔 쿨한 거 같아.,아~ 나 조금 쿨한 거 같아.
이건 쫌 안 맞는 거 같애.,이건 조금 안 맞는 거 같애.
그리고 우리 싸우는 걸 싫어하지 않아?,그리고 우리 싸우는 걸 싫어하지 않아?
맞아 싸우는 거 근데 뭐~,맞아 싸우는 거 근데 뭐~
뭐라 해야 되지 너무 싸우는 게 솔직히 귀찮아서 싫어해.,뭐라 해야 되지 너무 싸우는 게 솔직히 귀찮아서 싫어해.
맞아 너무 좀,맞아 너무 좀
그렇지?,그렇지?
맞아.,맞아.
그리고 약간 비형은 쪼끔 소심한 거 같애.,그리고 약간 비형은 조금 소심한 거 같애.
맞아 나는 정말로 소심 하거든,맞아 나는 정말로 소심 하거든
뭐지  횡단보도도 못 건넜거든,뭐지  횡단보도도 못 건넜거든
소심해서?,소심해서?
응 너무 소심해서,응 너무 소심해서
헐,헐
대박이다.,대박이다.
나도 진짜 소심해가지고 어렸을 때,나도 진짜 소심해가지고 어렸을 때
무슨 발표 하는 거 있으면은 맨날 파들파들 떨면서 발표하고,무슨 발표 하는 거 있으면은 맨날 파들파들 떨면서 발표하고
그리고 우리 어릴 때는 같은 혈액형 아니면은 물도 못 마셨잖아 나눠서,그리고 우리 어릴 때는 같은 혈액형 아니면은 물도 못 마셨잖아 나눠서
떡볶이 사가지고,떡볶이 사가지고
못 먹게 하고 그랬잖아.,못 먹게 하고 그랬잖아.
맞아.,맞아.
어이가 없네.,어이가 없네.
맞아.,맞아.
너 혹시 성격에 콤플렉스 같은 게 있니?,너 혹시 성격에 콤플렉스 같은 게 있어?
나 콤플렉스?,나 콤플렉스?
