사투리,표준어
요즘 코로나 때문에,요즘 코로나 때문에
여행을 많이 못 가고 있죠.,여행을 많이 못 가고 있죠.
음~ 저도 여행을 많이 다니는 편이긴 했는데,음~ 저도 여행을 많이 다니는 편이긴 했는데
요즘 통 못 갔어요.,요즘 통 못 갔어요.
제주도에 갈려고 하던 찰나에 또 이 삼 차가,제주도에 갈려고 하던 찰나에 또 이 삼 차가
또,또
유행하는 바람에 여행 또 포기하고,유행하는 바람에 여행 또 포기하고
또 이렇게 연말에 또 집에 있게 됐는데 너무 아쉬워요 혹시,또 이렇게 연말에 또 집에 있게 됐는데 너무 아쉬워요 혹시
어~ 평소에 여행 좋아하시거나 하셨을 거 같아요 요즘은 다들 여행 많이 다니시니까,어~ 평소에 여행 좋아하시거나 하셨을 거 같아요 요즘은 다들 여행 많이 다니시니까
이 코로나 사태가 끝나고 나면 꼭 가고 싶은 곳 있으신가요?,이 코로나 사태가 끝나고 나면 꼭 가고 싶은 곳 있으신가요?
베트남에 한번 가보고 싶은데는 왜냐하면 친구에,베트남에 한번 가보고 싶은데는 왜냐하면 친구에
친구 어머니가 베트남분이셔가지고 베트남,친구 어머니가 베트남분이셔가지고 베트남
되게 좋다고 맛있는 것도 많이 팔고 물가도 싸다 해서 한번 가보고 싶어가지고 꼭 가보고 싶습니다.,되게 좋다고 맛있는 것도 많이 팔고 물가도 싸다 해서 한번 가보고 싶어가지고 꼭 가보고 싶습니다.
꼭 가 꼭 가보고 싶은 나라 있으세요?,꼭 가 꼭 가보고 싶은 나라 있으세요?
아님 여행지나 국내 여행지 중에서도,아님 여행지나 국내 여행지 중에서도
음~ 저는 쫌 헌,음~ 저는 조금 헌
그 일반인들이 잘 생각하지는  저는 아프리카를 꼭 한번 가보고 싶어요.,그 일반인들이 잘 생각하지는  저는 아프리카를 꼭 한번 가보고 싶어요.
어떤 특정 나라를 지정한 건 아니고,어떤 특정 나라를 지정한 건 아니고
어~ 그 예전에 어떤 그 다큐멘터리를 봤었는데,어~ 그 예전에 어떤 그 다큐멘터리를 봤었는데
