사투리,표준어
어~ 여행 다니는 거 좋아하는데,어~ 여행 다니는 거 좋아하는데
혹시 국내나 국외나 여행지 갔던 곳 중에 괜찮은 곳 추천해 줄 수 있나요?,혹시 국내나 국외나 여행지 갔던 곳 중에 괜찮은 곳 추천해 줄 수 있나요?
저는 얼마 전에 경주에 여행 다녀왔는데요.,저는 얼마 전에 경주에 여행 다녀왔는데요.
지금 가을이라 단풍이 많이 펴있어서,지금 가을이라 단풍이 많이 피어있어서
자연관경이 아름다워서 좋았습니다.,자연관경이 아름다워서 좋았습니다.
경주 말고 혹시 다른 여행지 중에,경주 말고 혹시 다른 여행지 중에
패키지로 다녀오신 곳 있으면 추천 부탁드립니다.,패키지로 다녀오신 곳 있으면 추천 부탁드립니다.
어~ 저는 그~ 패키지여행보다는,어~ 저는 그~ 패키지여행보다는
자유여행을 좋아해가지고 자유여행에 대해서 쫌,자유여행을 좋아해가지고 자유여행에 대해서 조금
얘기해드릴게요 어~ 지금 현재 살고 있는 데가,얘기해드릴게요 어~ 지금 현재 살고 있는 데가
전북에서 지금 제가 다 살고 있어가지고 이쪽에도 지금 가을이 만연해서,전북에서 지금 제가 다 살고 있어가지고 이쪽에도 지금 가을이 만연해서
되게 이쁘게 단풍이 많이 들었거든요.,되게 이쁘게 단풍이 많이 들었거든요.
어~ 이~ 그~ 혼자 여행하는 걸 좋아하지만,어~ 이~ 그~ 혼자 여행하는 걸 좋아하지만
만약에 이~ 전북 지역에 올 기회가 있으면 전북에,만약에 이~ 전북 지역에 올 기회가 있으면 전북에
은파 공원이라고 있거든요 군산에 은파 공원 있거든요?,은파 공원이라고 있거든요 군산에 은파 공원 있거든요?
그쪽으로 한번 와보시면 좋구요 혹시,그쪽으로 한번 와보시면 좋구요 혹시
저는 혼자 여행을 좋아하지만 그~,저는 혼자 여행을 좋아하지만 그~
같이 여행 다니시는 거 좋아했 느면 어느 분이랑 같이 다니는지 고런 것 좀 소개 쫌 해주세요.,같이 여행 다니시는 거 좋아했 느면 어느 분이랑 같이 다니는지 고런 것 좀 소개 조금 해주세요.
저는 혼자 여행하는 걸 더 좋아하기는 하는데,저는 혼자 여행하는 걸 더 좋아하기는 하는데
같이 여행 간다고 하면,같이 여행 간다고 하면
마음 맞는 친구들이랑 가는 게 가장 좋은 것 같아요.,마음 맞는 친구들이랑 가는 게 가장 좋은 것 같아요.
돈을 관리하고,돈을 관리하고
같은 숙소에서 잠을 자고 하는 걸 생각해 보면,같은 숙소에서 잠을 자고 하는 걸 생각해 보면
부모님이랑 갔을 때는 여행 코스를 짜는 것도 불편하고,부모님이랑 갔을 때는 여행 코스를 짜는 것도 불편하고
여러 가지로 고민되는 게 많아서,여러 가지로 고민되는 게 많아서
