사투리,표준어
엄마 우리 집에 지금 강아지 두 마리 고양이 한 마리 이렇게 키우고 있잖아.,엄마 우리 집에 지금 강아지 두 마리 고양이 한 마리 이렇게 키우고 있잖아.
얘네들 처음에 어떻게 왔는지 기억나나 다지부터,얘네들 처음에 어떻게 왔는지 기억나요 다지부터
이야기해봐 봐 다지 우리 집에 어떻게 왔어?,이야기해봐 봐 다지 우리 집에 어떻게 왔어?
다지 다지 니 호주 공부하러 갔을 때게,다지 다지 너 호주 공부하러 갔을 때게
니가 인터넷으로,네가 인터넷으로
어~ 그~ 추첨해갖고 다지 보낸다고 엄마 허 인저 혼자 있으니까 적적하니까,어~ 그~ 추첨해갖고 다지 보낸다고 엄마 허 이제 혼자 있으니까 적적하니까
우리 강아지 한 마리 엄마랑 같이 키아라고 니가 하도 그래서,우리 강아지 한 마리 엄마랑 같이 키우라고 네가 하도 그래서
그~ 니가 보냈잖아 그~,그~ 네가 보냈잖아 그~
그때 어디드라 그~,그때 어디더라 그~
인가 어딘가 니 하튼 인터넷으로 해갖고 다지 니가 보냈잖아.,인가 어딘가 너 하튼 인터넷으로 해갖고 다지 네가 보냈잖아.
금 다지 왔을 때 처음 다지 우리 집에 왔을 때 기억나나?,그러면 다지 왔을 때 처음 다지 우리 집에 왔을 때 기억나요?
밤에 그때 한 열한 시쯤 됐을 거야 그 사람들 장사 마감하고,밤에 그때 한 열한 시쯤 됐을 거야 그 사람들 장사 마감하고
젖 띠갖고 왔으니까,젖 떼어갖고 왔으니까
꼭 진짜 딱 주먹만 했지 인저 한 달인가 뭐~ 이래 두 달인가 됐다는데,꼭 진짜 딱 주먹만 했지 이제 한 달인가 뭐~ 이렇게 두 달인가 됐다는데
비가 엄청 왔다 밤에 근데  딱 밤에,비가 엄청 왔다 밤에 근데  딱 밤에
아를 갖다가 인저 그~ 생활용품 전부 다 사가지고 왔는데,아이를 갖다가 이제 그~ 생활용품 전부 다 사가지고 왔는데
그 순간에 안는 순간에,그 순간에 안는 순간에
거 너무 마음이 찌릿한 기,거 너무 마음이 찌릿한 게
너무  기라 아~ 이것도 저거 엄마 품에 떨어져갖고 내한테 오는 갑다 싶어서,너무  거야 아~ 이것도 자기 엄마 품에 떨어져갖고 나한테 오는 모양이다 싶어서
안고 오는데 비는 억수겉이 쏟아지제,안고 오는데 비는 억수같이 쏟아지지
아도 쪼깬한 기 진짜 손바닥 안에 속 들어오는 기 참 진짜 눈물이 찡하이 가슴 아프드라.,아이도 조그마한 게 진짜 손바닥 안에 쏙 들어오는 게 참 진짜 눈물이 찡하니 가슴 아프더라.
그래가 키우게 됐다 아이가?,그래서 키우게 됐지 않아?
다지 키우면서 힘들었던 거는 없어?,다지 키우면서 힘들었던 거는 없어?
힘들었던 건 없는데 다지가 고생을 좀 했지.,힘들었던 건 없는데 다지가 고생을 좀 했지.
집에 혼차 아무도 없는데 그 새끼 혼차 놔놓고 오는 기,집에 혼자 아무도 없는데 그 새끼 혼자 놔놓고 오는 게
그~ 쫌 마음이 아침에 엄마 장사 나가면서 마음이 쫌 안 돼갖고,그~ 조금 마음이 아침에 엄마 장사 나가면서 마음이 조금 안 돼갖고
어느 정도 키아갖고 가게  가게에서 많이 컸지.,어느 정도 키워갖고 가게  가게에서 많이 컸지.
가게에서 키아가 엄마랑 같이 아침에 출퇴근했지.,가게에서 키워서 엄마랑 같이 아침에 출퇴근했지.
그럼 다미는 다미는 우리 집에 어 처음에 어떻게 왔더라?,그럼 다미는 다미는 우리 집에 어 처음에 어떻게 왔더라?
다미는 인저 우리 집에 인제 다지가 인자 엄마한테 사랑을 마이 받고 크고 있으니까,다미는 이제 우리 집에 인제 다지가 이제 엄마한테 사랑을 많이 받고 크고 있으니까
에어컨 바꾸 때 에어컨 기사가,에어컨 바꿀 때 에어컨 기사가
우리 집에 멧 번 자 그~ 에어컨 땀에 멧 번 왔다 갔다 하민서,우리 집에 몇 번 자 그~ 에어컨 때문에 몇 번 왔다 갔다 하면서
다지가 인자 엄마한테 완전 자 한 가족처럼 이렇게 자식처럼 대하는 거 보고,다지가 이제 엄마한테 완전 자 한 가족처럼 이렇게 자식처럼 대하는 거 보고
한날 내보고 이라드라 강아지 뽀미 강아지가 있는데,한날 나보고 이러더라 강아지 뽀미 강아지가 있는데
한 마리 더 키울 생각 없느냐고 그래 물어보데 그서 내가,한 마리 더 키울 생각 없느냐고 그렇게 물어보데 그래서 내가
아휴 나는 장사를 하니까 한 마리도 나는 힘든데 두 바리 몬 키운다고 이라니까,아휴 나는 장사를 하니까 한 마리도 나는 힘든데 두 마리 못 키운다고 이러니까
아~ 참 이쁜데 한 마리 키우믄 안 되겠느냐고 그래서 내가,아~ 참 이쁜데 한 마리 키우면 안 되겠느냐고 그래서 내가
니한테 그래 물어봤잖아 물어보니까 니가 당장 데꼬 오라고 난리를 지기는 바람에,너한테 그렇게 물어봤잖아 물어보니까 네가 당장 데리고 오라고 난리를 부리는 바람에
그~ 내가 또 그 사장한테 이야기를 했지.,그~ 내가 또 그 사장한테 이야기를 했지.
근까 그러면 뽀미 목욕시키고 이발시키고 그래갖고 데꼬 오께요 했는데 아이고,그러니까 그러면 뽀미 목욕시키고 이발시키고 그래갖고 데리고 올게요 했는데 아이고
우리 작은 아들이 다 필요 없다고 무조건 갖다 달라 해갖고,우리 작은 아들이 다 필요 없다고 무조건 갖다 달라 해갖고
그래가 인자 데꼬 왔어.,그래서 이제 데리고 왔어.
데꼬 와갖고 그~ 저거 인자 전 주인하고 떨어지는데,데리고 와갖고 그~ 자기 이제 전 주인하고 떨어지는데
어~ 내가 기억에 남는 게 주인도 돌아서면서 눈에 눈물이 글썽글썽하고,어~ 내가 기억에 남는 게 주인도 돌아서면서 눈에 눈물이 글썽글썽하고
우리 방금 저~ 우리 다미도,우리 방금 저~ 우리 다미도
저~ 주인 품에 더 떨어지면서 내 품에 쏙 안기드라 또 그리고 내하고 인연이 될라서 그랬는가,저~ 주인 품에 더 떨어지면서 내 품에 쏙 안기더라 또 그리고 나하고 인연이 되려고 그랬는지
안기갖고 지도 돌아서면서,안겨갖고 자기도 돌아서면서
이~ 슬픈 표정 짓고 이라이 그~ 참 마음 아프데 또 그래서 인자 또 데꼬 키안 기 같이 키아진 거잖아.,이~ 슬픈 표정 짓고 이러니 그~ 참 마음 아프데 또 그래서 이제 또 데리고 키운 게 같이 키워진 거잖아.
음~ 나는 그때 다지도 좋았는데 다지가,음~ 나는 그때 다지도 좋았는데 다지가
집에 맨날 혼자 있어야 됐잖아.,집에 맨날 혼자 있어야 됐잖아.
그래서 나도 학교 다니고 그때 학교 다니고 엄만 장사를 가고 그래 했으니까,그래서 나도 학교 다니고 그때 학교 다니고 엄만 장사를 가고 그렇게 했으니까
다지 혼자 집에 있으면은 심심할 거 같애가지고,다지 혼자 집에 있으면은 심심할 거 같애가지고
엄마가 다미 데리고 오면은,엄마가 다미 데리고 오면은
저거 둘이서 인제 집에서 놀 수 있으니까 덜 외롭겠다 그렇게 생각했지.,자기 둘이서 인제 집에서 놀 수 있으니까 덜 외롭겠다 그렇게 생각했지.
그리고 내가 워낙 강아지를 좋아하니깐,그리고 내가 워낙 강아지를 좋아하니깐
그리고 또 우리가 오랜만에 강아지를 키 키았잖아 하 옛날에는 키우다가 또 한동안 안 키우다가,그리고 또 우리가 오랜만에 강아지를 키 키웠잖아 하 옛날에는 키우다가 또 한동안 안 키우다가
그~ 또 이번에 인제 다지부터 해가지고 다시 키우게 됐잖아 그래서 나는,그~ 또 이번에 인제 다지부터 해가지고 다시 키우게 됐잖아 그래서 나는
여러 마리 키우고 여러 마리 키우고 싶더라고,여러 마리 키우고 여러 마리 키우고 싶더라고
그서 난 엄마가 처음에 다미 데리고 오까 물어봤을 때 무조건 데리고 오라고 그랬었지.,그래서 난 엄마가 처음에 다미 데리고 올까 물어봤을 때 무조건 데리고 오라고 그랬었지.
그러면은 고양이도 키우고 있잖아 다진이,그러면은 고양이도 키우고 있잖아 다진이
다지 다미 오고 나서 한 몇 년 뒤에 다진이가 왔었지?,다지 다미 오고 나서 한 몇 년 뒤에 다진이가 왔었지?
다진이는 어떻게 우리 집에 왔지?,다진이는 어떻게 우리 집에 왔지?
다진이 아이고 다진이 또 이야기하면 또 사연이 길지.,다진이 아이고 다진이 또 이야기하면 또 사연이 길지.
엄마 장사하는데 엄마 집에 한 번씩 와서 오뎅 먹고,엄마 장사하는데 엄마 집에 한 번씩 와서 오뎅 먹고
그냥 이래 먹는 손님이 있는데,그냥 이렇게 먹는 손님이 있는데
그날이 아마 삼월달이었게.,그날이 아마 삼월달이었게.
삼월달 좀 날이 살살했어 아침에 한 일곱 시에서 일곱 시 반쯤 됐다.,삼월달 좀 날이 쌀쌀했어 아침에 한 일곱 시에서 일곱 시 반쯤 됐다.
아침에는 굉장히 좀 날이 살살했지.,아침에는 굉장히 좀 날이 쌀쌀했지.
어느 날 각중에 애를 갖다가,어느 날 느닷없이 애를 갖다가
다 죽은 거 다 죽은 고양이를 한 마리를 쭉 뻗은 거를 들고 막 뛰어오는 거야 뛰어와갖고 엄마 보고,다 죽은 거 다 죽은 고양이를 한 마리를 쭉 뻗은 거를 들고 막 뛰어오는 거야 뛰어와갖고 엄마 보고
얘 쫌 살려달라고,얘 조금 살려달라고
근데 엄마는 또 고양이를 좀 싫어하잖아 고양이도 안 키아봤고,근데 엄마는 또 고양이를 좀 싫어하잖아 고양이도 안 키워봤고
근데 아우 막 보는 순간에 막 내가 막 기절초풍할 거 겉는 거라.,근데 아우 막 보는 순간에 막 내가 막 기절초풍할 거 같은 거라.
막 데꼬 가라고 그래 막 난리를 지깄지.,막 데리고 가라고 그렇게 막 난리를 부렸지.
그러니까 그 사람이,그러니까 그 사람이
