사투리,표준어
이번에서 아~ 이번에 안도에서,이번에서 아~ 이번에 안도에서
그~ 새로운 씨피유 발표했는데 혹시 니는 컴퓨터를 바꿀 생각 없나?,그~ 새로운 씨피유 발표했는데 혹시 너는 컴퓨터를 바꿀 생각 없어?
항상 바꾸고 싶지 지금 갖고 있는 게 쪼끔  시간적으로 좀 되기도 했고 슬슬 바꿀 때가 됐다 싶긴 한데,항상 바꾸고 싶지 지금 갖고 있는 게 쪼끔  시간적으로 좀 되기도 했고 슬슬 바꿀 때가 됐다 싶긴 한데
씨피유 모을 만큼 돈이 모였다 하면은 따른데 돈 쓸 때가 생기고 또 아~ 이제 한번 바꿔볼까 하면 또 따른데 돈이 생기고 해갖고 맨날  돈이 빠져나가니까 이게,씨피유 모을 만큼 돈이 모였다 하면은 다른 데 돈 쓸 때가 생기고 또 아~ 이제 한번 바꿔볼까 하면 또 다른 데 돈이 생기고 해갖고 맨날  돈이 빠져나가니까 이게
컴퓨터를 업그레이드시키고  싶어도 이게 하기가 너무 힘들다 생각보다,컴퓨터를 업그레이드시키고  싶어도 이게 하기가 너무 힘들다 생각보다
니는 지금 계속 노트북 쓰고 있는데 노트북 쓰면 안 불편하냐?,너는 지금 계속 노트북 쓰고 있는데 노트북 쓰면 안 불편하냐?
그~ 처음에 노트북 쓸 때는 마이 불편했지.,그~ 처음에 노트북 쓸 때는 많이 불편했지.
들고 다니는 것도 무겁도 그리고 아무래도,들고 다니는 것도 무겁도 그리고 아무래도
데스크탑보다는 성능이 많이 후달리니까,데스크탑보다는 성능이 많이 후달리니까
그~ 컴퓨터로 대체 못 하는 부분도 있긴 있었는데,그~ 컴퓨터로 대체 못 하는 부분도 있긴 있었는데
한 일 년 정도 쓰니까 이제는 뭐~ 무거운 것도 모르겠고 그리고 이제 사양도 쪼끔 떨어지다 보니까,한 일 년 정도 쓰니까 이제는 뭐~ 무거운 것도 모르겠고 그리고 이제 사양도 쪼끔 떨어지다 보니까
그냥 문서 작성 이런 용도로 쓰는 거지 그걸로 게임은 안 하니깐 딱히 불편한 점은 없겠더라 아직,그냥 문서 작성 이런 용도로 쓰는 거지 그걸로 게임은 안 하니깐 딱히 불편한 점은 없겠더라 아직
난 저 나는 딱 대학 입학하자마자 게임 노트북을 사가지고,난 저 나는 딱 대학 입학하자마자 게임 노트북을 사가지고
옆에다가 주렁주렁 악세사리 다 달고 썼는데도 그래도 불편하더라고 나는 계속,옆에다가 주렁주렁 악세사리 다 달고 썼는데도 그래도 불편하더라고 나는 계속
그래서 결국 노트북 팔고 걍 싼 걸로 아무거나 서브로 하나 해가지고 본체 맞췄는데,그래서 결국 노트북 팔고 그냥 싼 걸로 아무거나 서브로 하나 해가지고 본체 맞췄는데
이게 진짜 사람이 욕심이란 게 하나를 사면은,이게 진짜 사람이 욕심이란 게 하나를 사면은
아~ 이거 진짜 쪼끔만 더 썼으면은 업그레이드하는데 쪼끔만 더 쓰면 이걸로 바꿀 수 있는데 이~ 생각이 계속 들더라고 진짜 그게 그게 너무 커.,아~ 이거 진짜 쪼끔만 더 썼으면은 업그레이드하는데 쪼끔만 더 쓰면 이걸로 바꿀 수 있는데 이~ 생각이 계속 들더라고 진짜 그게 그게 너무 커.
근데 니 컴퓨터도 컴퓨터고 폰도 니 짐 쓴지 쫌 오래된 걸로 아는데 그건 안 바꾸나?,근데 너 컴퓨터도 컴퓨터고 폰도 너 짐 쓴지 조금 오래된 걸로 아는데 그건 안 바꿔?
나는 그~ 전자 기기 이런 거는 어~ 불편한 게 없으면은 딱히 바꿀 생각이 없더라고,나는 그~ 전자 기기 이런 거는 어~ 불편한 게 없으면은 딱히 바꿀 생각이 없더라고
원래 우리 어릴 때나 게임 전화기를 이제 게임기마냥 그케 사용했지.,원래 우리 어릴 때나 게임 전화기를 이제 게임기마냥 그렇게 사용했지.
이~ 지금은 뭐~ 카톡 보고 전화하고 문자하고 이것만 되면 되는 거 아이겠나.,이~ 지금은 뭐~ 카카오톡 보고 전화하고 문자하고 이것만 되면 되는 거 아니겠어.
그니까 뭐~ 지금 뭐~ 화면이 나가지 않는 이상은,그러니까 뭐~ 지금 뭐~ 화면이 나가지 않는 이상은
뭐~ 바꿀 생각이 안 들더라고 그래서 이것도 아마 고장 나지 않는 한 계속 쓰지 싶다.,뭐~ 바꿀 생각이 안 들더라고 그래서 이것도 아마 고장 나지 않는 한 계속 쓰지 싶다.
아~ 내랑 완전히 다르네 나는 그양 아~ 이거 쫌 슬슬 쫌 오래됐다 싶으면 난 바꾸고 팔아버리는 성격이거든 나는,아~ 나랑 완전히 다르네 나는 그냥 아~ 이거 조금 슬슬 조금 오래됐다 싶으면 난 바꾸고 팔아버리는 성격이거든 나는
아~ 얼마 전에는 누나가 갑자기 내한테 전화가 오대 와갖고 내한테 하는 말이,아~ 얼마 전에는 누나가 갑자기 나한테 전화가 오대 와갖고 나한테 하는 말이
야 이거 인터넷이 안 되는데 어떻게 해야 되냐 이러대 내한테 그래갖고 뭐~ 함 보자 이라고 봤어.,야 이거 인터넷이 안 되는데 어떻게 해야 되냐 이러대 나한테 그래갖고 뭐~ 함 보자 이러고 봤어.
봤는데 그~ 무선 공유기를 쓰고 있었거든 누나가 무선 공유기를 쓰는데,봤는데 그~ 무선 공유기를 쓰고 있었거든 누나가 무선 공유기를 쓰는데
계속 인터넷이 안 된대 그래서 왜 안 되지 왜 안 되지 카면서 그~ 뒤에 한번 비춰봐라 카니까,계속 인터넷이 안 된대 그래서 왜 안 되지 왜 안 되지 하면서 그~ 뒤에 한번 비춰봐라 하니까
뒤에 한번 봤어 봤 뭐~ 다 꼽혀있어  꽂을 거 다 꽂혀 있어 그래갖고,뒤에 한번 봤어 봤 뭐~ 다 꼽혀있어  꽂을 거 다 꽂혀 있어 그래갖고
뭐지 뭐지 이러고 생각을 해보다가 혹시 지금 그걸 랜선 뽑아가지고 누나 노트북에다가 꼽아도 되나 이래 물어봤거든 안 된대.,뭐지 뭐지 이러고 생각을 해보다가 혹시 지금 그걸 랜선 뽑아가지고 누나 노트북에다가 꼽아도 되나 이래 물어봤거든 안 된대.
그럼 뭐야 결국에는 그냥 그~ 건물에 인터넷이 안 들어오는 거였다 아이가.,그럼 뭐야 결국에는 그냥 그~ 건물에 인터넷이 안 들어오는 거였지 않냐.
그래갖고 그거 누나한테 얘기해줬더만 아~ 그렇나 내가 술 먹어서 정신이 없다 이카대.,그래갖고 그거 누나한테 얘기해줬더만 아~ 그래 내가 술 먹어서 정신이 없다 이러대.
그렇게 해갖고 누나가 인터넷 그~ 해결하고,그렇게 해갖고 누나가 인터넷 그~ 해결하고
