사투리,표준어
선물에 대해서 얘기를 해볼까 하는데,선물에 대해서 얘기를 해볼까 하는데
선물 얘기가 나오니까,선물 얘기가 나오니까
저는 주로 선물을 한다고 하면은 대부분 생일 선물밖에 준 적이 별로 없는 거 같애요.,저는 주로 선물을 한다고 하면은 대부분 생일 선물밖에 준 적이 별로 없는 거 같애요.
남자친구가 있을 때가 있었지만 지금은 없지만 있을 때가 있었더라도 뭐~ 이렇게 저는,남자친구가 있을 때가 있었지만 지금은 없지만 있을 때가 있었더라도 뭐~ 이렇게 저는
꼼꼼하지가 않아서 뭐~ 백 일 뭐~ 오백 일 뭐~ 이런 식으로 챙기는 타입은 아니라서,꼼꼼하지가 않아서 뭐~ 백 일 뭐~ 오백 일 뭐~ 이런 식으로 챙기는 타입은 아니라서
그냥 주고 싶으면 주고 말면 말고 꼭 선물이라고 이렇게 준 적은 별로 없거든요.,그냥 주고 싶으면 주고 말면 말고 꼭 선물이라고 이렇게 준 적은 별로 없거든요.
그~ 생일 선물로 준 적이 대부분 많긴 하는데 대부분 친구가 원하는 걸 받아서,그~ 생일 선물로 준 적이 대부분 많긴 하는데 대부분 친구가 원하는 걸 받아서
전 거기서 골라서 주긴 하거든요 친구도 내 사정을 알고 있기도 하고 뭐~,전 거기서 골라서 주긴 하거든요 친구도 내 사정을 알고 있기도 하고 뭐~
난 이런 걸 원한다 왜냐면 서로 주거니 받거니 하는 거니까 그렇게 얘기를 해서 하긴 하는데,난 이런 걸 원한다 왜냐면 서로 주거니 받거니 하는 거니까 그렇게 얘기를 해서 하긴 하는데
제 생일도 생각 제 생일 얘기를 한다고 하면 저는 솔직히 생일 선물이라고 하면은,제 생일도 생각 제 생일 얘기를 한다고 하면 저는 솔직히 생일 선물이라고 하면은
부모님이 차려 주신 생일 밥상이 제일 최고라고도 생각을 하거든요 왜냐면은,부모님이 차려 주신 생일 밥상이 제일 최고라고도 생각을 하거든요 왜냐면은
많이 못 받잖아요.,많이 못 받잖아요.
같이 살 때는 많이 받을 수 있지만 따로 살게 되니까 부모님도,같이 살 때는 많이 받을 수 있지만 따로 살게 되니까 부모님도
부모님 생활이 있으니까 나를 챙길 수는 없는 거예요 게다가 자식이 세 명이니까,부모님 생활이 있으니까 나를 챙길 수는 없는 거예요 게다가 자식이 세 명이니까
니 생일은 챙겨주고 니 생일은 안 챙겨주고 이런 게 있다 보니까 가끔 그게 서운한 거예요 그래서,네 생일은 챙겨주고 네 생일은 안 챙겨주고 이런 게 있다 보니까 가끔 그게 서운한 거예요 그래서
생일 밥상 받는 게 지금 제 나이에는 쪼끔 큰 선물인 거 같애요 왜냐면 친구들하고는,생일 밥상 받는 게 지금 제 나이에는 쪼끔 큰 선물인 거 같애요 왜냐면 친구들하고는
그래도 길게 선물을 주고받을 수도 있지만 부모님한테 받을 수 있는 선물은 그게 최고 유일한 선물이기도 하니까,그래도 길게 선물을 주고받을 수도 있지만 부모님한테 받을 수 있는 선물은 그게 최고 유일한 선물이기도 하니까
물론 부모님한테는 현금이 최고의 선물이고요.,물론 부모님한테는 현금이 최고의 선물이고요.
그러면은 본인한테는 친구한테 뭐~ 어떤 선물이라든가 이런 거 기억 나는 게 있어요?,그러면은 본인한테는 친구한테 뭐~ 어떤 선물이라든가 이런 거 기억 나는 게 있어요?
네 저도 특별히 기억나는 선물은 네 많이 있어요.,네 저도 특별히 기억나는 선물은 네 많이 있어요.
그~ 언니가 말씀하셨듯이 일단 저도,그~ 언니가 말씀하셨듯이 일단 저도
부모님한테 받는 생일 밥상 이게 나이가 들수록 정말 소중해지더라고요.,부모님한테 받는 생일 밥상 이게 나이가 들수록 정말 소중해지더라고요.
생일날 미역국 먹는 게 당연한 일이 아니더라고요.,생일날 미역국 먹는 게 당연한 일이 아니더라고요.
누가 진짜 내 생각을 해서 미역국을 끓여줘야지 진짜 먹을 수 있고 그리고 근데 또,누가 진짜 내 생각을 해서 미역국을 끓여줘야지 진짜 먹을 수 있고 그리고 근데 또
제 손으로 직접 미역국을 끓여 먹기는 또 싫더라고요.,제 손으로 직접 미역국을 끓여 먹기는 또 싫더라고요.
내 생일이라는 거 아는데 내 송 내 생일 내 생일상을 내 손으로 직접 차려 먹자니 쫌,내 생일이라는 거 아는데 내 송 내 생일 내 생일상을 내 손으로 직접 차려 먹자니 조금
뭐라 해야 되지  비참까지는 아니지만 그래도 기분이 뭐~ 썩 행복하진 않더라고요.,뭐라 해야 되지  비참까지는 아니지만 그래도 기분이 뭐~ 썩 행복하진 않더라고요.
그래서 저는 제 생일날 제가 직접 미역국을 끓여 먹진 않아요.,그래서 저는 제 생일날 제가 직접 미역국을 끓여 먹진 않아요.
그래서 뭐~ 집에서 끓여주시거나 하는데 어제는 사실 제 동생 생일이었거든요.,그래서 뭐~ 집에서 끓여주시거나 하는데 어제는 사실 제 동생 생일이었거든요.
동생 생일이어가지고 안 그래도 이제 다 같이 엄마 집에 이제,동생 생일이어가지고 안 그래도 이제 다 같이 엄마 집에 이제
엄마가 밥을 해 준다 생일상 차려준다 이래서 갔더니 이제 엄마가 막 조기도 꾸워 놓고 미역국도 끓여 놓고 잡채도 하시고 막 여,엄마가 밥을 해 준다 생일상 차려준다 이래서 갔더니 이제 엄마가 막 조기도 구워 놓고 미역국도 끓여 놓고 잡채도 하시고 막 여
진짜 생일창을 생일상을 차려 놨더라고요.,진짜 생일창을 생일상을 차려 놨더라고요.
