사투리,표준어
어~ 일단 저 같은 경우에는,어~ 일단 저 같은 경우에는
스포츠를 하는 것도 일단 좋아하고,스포츠를 하는 것도 일단 좋아하고
보는 것도 되게 좋아하고 이렇게 하거든요 그래서,보는 것도 되게 좋아하고 이렇게 하거든요 그래서
일주일에 한 번씩 축구 경기 있고 이러면 걍 새벽에 일어나서 보기도 하고,일주일에 한 번씩 축구 경기 있고 이러면 그냥 새벽에 일어나서 보기도 하고
평상시에 맨날 이제 운동도 하고 이렇게 하는데,평상시에 맨날 이제 운동도 하고 이렇게 하는데
혹시  씨는 쫌 어떤 스타일이세요 스포츠에 대해서는?,혹시  씨는 조금 어떤 스타일이세요 스포츠에 대해서는?
나는 좋아하는 스포츠가 많지.,나는 좋아하는 스포츠가 많지.
축구도 좋아하고 야구도 좋아하고 구기 종목은 다 좋아하거든.,축구도 좋아하고 야구도 좋아하고 구기 종목은 다 좋아하거든.
근데 나는 하는 건 못 하고,근데 나는 하는 건 못 하고
보는 건 좋아해 그래서 경기 관람 같은 거 하는 거 좋아하는데,보는 건 좋아해 그래서 경기 관람 같은 거 하는 거 좋아하는데
경기관람을 가니까 요즘에 코로나라서 사람들이 많이 없잖아 그래서 재미가,경기관람을 가니까 요즘에 코로나라서 사람들이 많이 없잖아 그래서 재미가
많이 쪼끔은 떨어지더라고,많이 쪼끔은 떨어지더라고
그래도 다시 가서 인제,그래도 다시 가서 인제
보니까 집에 있을 때보다 가서 보는 게 훨씬 낫기는 하더라고라고 그래서,보니까 집에 있을 때보다 가서 보는 게 훨씬 낫기는 하더라고라고 그래서
인제 적당히 경기관람을 할 수 있는 게 좋긴 하던데,인제 적당히 경기관람을 할 수 있는 게 좋긴 하던데
구기 종목외에 구기 종목외에 뭐~,구기 종목외에 구기 종목외에 뭐~
니가 쪼끔 더 할 수 있는 그런 운동이 있을까?,네가 쪼끔 더 할 수 있는 그런 운동이 있을까?
일단 저 같은 경우에는 매일 운동을 한다고 했는데 사실,일단 저 같은 경우에는 매일 운동을 한다고 했는데 사실
구기 종목 같은 경우에는 솔직히 매일 하기 힘들잖아요 걍 저 혼자 하기도 힘들고,구기 종목 같은 경우에는 솔직히 매일 하기 힘들잖아요 그냥 저 혼자 하기도 힘들고
그래서 한 번씩 친구들 모아서 뭐~ 축구하는 정도고,그래서 한 번씩 친구들 모아서 뭐~ 축구하는 정도고
매일 하는 거는 그냥 이제 헬스장 가거나,매일 하는 거는 그냥 이제 헬스장 가거나
아니면 새벽에 일어나서 러닝 뛰고 이런 거를,아니면 새벽에 일어나서 러닝 뛰고 이런 거를
걍 매일 하는데 그래서 요즘에는 그냥 한 번씩 뭐~ 유튜브 같은데 봐도 그냥,그냥 매일 하는데 그래서 요즘에는 그냥 한 번씩 뭐~ 유튜브 같은데 봐도 그냥
마라톤 이런 것도 보면 진짜 쫌 대단한 아~ 사람들 많다 뭐~ 이런 게 많이 느껴지고,마라톤 이런 것도 보면 진짜 조금 대단한 아~ 사람들 많다 뭐~ 이런 게 많이 느껴지고
