사투리,표준어
엄마 쇼핑에 대해서 좀 생각하면 어떤 게 떠오르는 거 같애?,엄마 쇼핑에 대해서 좀 생각하면 어떤 게 떠오르는 거 같애?
쇼핑하면은?,쇼핑하면은?
아무래도 기분이 좋지.,아무래도 기분이 좋지.
밖에 나가 가지고,밖에 나가 가지고
보니까 집에 있는 것보다는 나가서,보니까 집에 있는 것보다는 나가서
여러 가지를 보는 게 더 기분이 상쾌하지 않을까?,여러 가지를 보는 게 더 기분이 상쾌하지 않을까?
쇼핑을 하면은,쇼핑을 하면은
기분이 좋아진다는,기분이 좋아진다는
대구에 사시는 @이름 씨 그러면,대구에 사시는 @이름 씨 그러면
우리 @이름 씨가 생각하는 쇼핑 장소는,우리 @이름 씨가 생각하는 쇼핑 장소는
어떤 곳이 있을까 쇼핑할 수 있는 곳.,어떤 곳이 있을까 쇼핑할 수 있는 곳.
주로 마트,주로 마트
백화점 시장,백화점 시장
이런 쪽으로 많이 하는 편이지,이런 쪽으로 많이 하는 편이지
오십대 주부다 보니까 그런 쪽으로 많이 가지 않을까?,오십대 주부다 보니까 그런 쪽으로 많이 가지 않을까?
그러면,그러면
최근에 엄마가 쫌 자주 갔던 쇼핑 장소는 어디가 쫌 자주 갔을 거 같애?,최근에 엄마가 조금 자주 갔던 쇼핑 장소는 어디가 조금 자주 갔을 거 같애?
아울렛.,아울렛.
뭐~ 대형 마트 이런 종류?,뭐~ 대형 마트 이런 종류?
그러면,그러면
최근에 아울렛에 갔다고 했는데,최근에 아울렛에 갔다고 했는데
아울렛에서 뭘 샀는지 쫌 들어보실까?,아울렛에서 뭘 샀는지 조금 들어보실까?
아울렛에서는,아울렛에서는
티를 샀지.,티를 샀지.
그라고,그리고
아이 쇼핑을 쫌 많이 하고,아이 쇼핑을 조금 많이 하고
그냥 왔지.,그냥 왔지.
보면 티를 샀다고 했는데,보면 티를 샀다고 했는데
어떤 브랜드의 티를 샀는지 한 번 물어볼게.,어떤 브랜드의 티를 샀는지 한 번 물어볼게.
브랜드 티는 안 샀다.,브랜드 티는 안 샀다.
그냥 쪼매 싼 티 사 가지고 왔지.,그냥 조그마한 싼 티 사 가지고 왔지.
활동하기 좀 편하고,활동하기 좀 편하고
쭉 쭉 늘어나는 그런 티를 샀지.,쭉 쭉 늘어나는 그런 티를 샀지.
그러면 브랜드 티를 안 샀다고 하는데 아무래도 쇼핑하면 사람들 일부로,그러면 브랜드 티를 안 샀다고 하는데 아무래도 쇼핑하면 사람들 일부러
비싼 브랜드랑 메이커 이런 거 관심이 많은데,비싼 브랜드랑 메이커 이런 거 관심이 많은데
엄마가 아는 그런 브랜드는 어떤 게 있을까?,엄마가 아는 그런 브랜드는 어떤 게 있을까?
지센이나 크로커다일,지센이나 크로커다일
핑 골프,핑 골프
뭐~ 이런 거지.,뭐~ 이런 거지.
이거 갑자기 니가 물으니까 또 생각이 안 나네.,이거 갑자기 너가 물으니까 또 생각이 안 나네.
그러면 아울렛은 엄마가 뭐~ 생각보다 본 게 없으니까,그러면 아울렛은 엄마가 뭐~ 생각보다 본 게 없으니까
이제 아이 쇼핑을 그래도 했다고 들었는데,이제 아이 쇼핑을 그래도 했다고 들었는데
어떤 게 눈에 더 많이 들어왔어 요번에 갔을 때?,어떤 게 눈에 더 많이 들어왔어 요번에 갔을 때?
갔을 때?,갔을 때?
자켓,자켓
바지,바지
