사투리,표준어
저희가 지금,저희가 지금
살아가면서,살아가면서
정말 중요한게 돈도 돈이지만,정말 중요한게 돈도 돈이지만
건강이 최고 중요하지 않겠습니까?,건강이 최고 중요하지 않겠습니까?
이 건강을 잃으면,이 건강을 잃으면
이 모든 것을 잃는다 라는 말이 있지 않습니까?,이 모든 것을 잃는다 라는 말이 있지 않습니까?
그래서,그래서
항상 그래요 그 건강이 제일 중요한 거 같습니다 살아가면서,항상 그래요 그 건강이 제일 중요한 거 같습니다 살아가면서
돈이야,돈이야
벌면 되는 거지만 없어도,벌면 되는 거지만 없어도
근데 건강을 잃으면,근데 건강을 잃으면
모든 것을 할 수 없으니까,모든 것을 할 수 없으니까
해서 가장 중요한 문제인 거 같애요.,해서 가장 중요한 문제인 거 같애요.
요새는 또,요새는 또
코로나가 또 많이,코로나가 또 많이
유행하고 있어서,유행하고 있어서
제 또 이제  옛날에 약간 메르스나 사스?,제 또 이제  옛날에 약간 메르스나 사스?
전염병도 있었는데 이제 그때 당시에도 한참,전염병도 있었는데 이제 그때 당시에도 한참
유명했고 이제,유명했고 이제
사람들이 하도 많이,사람들이 하도 많이
걸려서 사망하시고 막,걸려서 사망하시고 막
아니면 질병을 이케 오랫동안 되게 앓고 계시더라구요 그래서,아니면 질병을 이렇게 오랫동안 되게 앓고 계시더라구요 그래서
이제 그 때 당시만 해도 이제 저는,이제 그 때 당시만 해도 이제 저는
어 또 이렇게 전염,어 또 이렇게 전염
하다가,하다가
이 또 서서히 약간 잠잠해지고,이 또 서서히 약간 잠잠해지고
끝나겠지 했는데,끝나겠지 했는데
그렇게,그렇게
이케 막 오래가지는 않았는데,이렇게 막 오래가지는 않았는데
그래서 이번 토론 할 때도 이제,그래서 이번 토론 할 때도 이제
메르스랑 사스 생각하면은 이제 똑같은 전염병이겠구나 해서 이제,메르스랑 사스 생각하면은 이제 똑같은 전염병이겠구나 해서 이제
이제 전염하다가 이제 끝나겠지 멈추겠지 생각을 했는데,이제 전염하다가 이제 끝나겠지 멈추겠지 생각을 했는데
생각보다 되게,생각보다 되게
오래 가더라구요 이게,오래 가더라구요 이게
처음에는 이제,처음에는 이제
코로나가,코로나가
제가 또,제가 또
지금 하는 전공이,지금 하는 전공이
세균이나 코로나 바이러스?,세균이나 코로나 바이러스?
이쪽과도 약간,이쪽과도 약간
관련해서 전공하고 있거든요.,관련해서 전공하고 있거든요.
전공이 코로나쪽인가요 코로나하고 그런 바이러스쪽에?,전공이 코로나쪽인가요 코로나하고 그런 바이러스쪽에?
전공이,전공이
의료쪽이라서 되게 많은 소식 접하고 또 공부하고 있지만,의료쪽이라서 되게 많은 소식 접하고 또 공부하고 있지만
근데 또 이게,근데 또 이게
처음엔 이게 동일한 균이,처음엔 이게 동일한 균이
감기나 인플루엔자라고 많이 하시더라구요.,감기나 인플루엔자라고 많이 하시더라구요.
코로나 약을,코로나 약을
백신이 뭐 내년에 나온다 이런 뉴스도 봤고,백신이 뭐 내년에 나온다 이런 뉴스도 봤고
이제 대국에서는 이제 개발을 해서,이제 대국에서는 이제 개발을 해서
진행 시키고 있다 하는데 이제 아직까지는,진행 시키고 있다 하는데 이제 아직까지는
한국에서는,한국에서는
그렇게 시행을 못하고 있으니까,그렇게 시행을 못하고 있으니까
저희들도 되게 답답한 상황인데,저희들도 되게 답답한 상황인데
근데 또,근데 또
이게 코로나가 한번 걸렸다가,이게 코로나가 한번 걸렸다가
나았다 치더라도,나았다 치더라도
폐쪽에 되게 심한 손상을 준다고 해요.,폐쪽에 되게 심한 손상을 준다고 해요.
코로나로 인해서,코로나로 인해서
또 이제,또 이제
사망하신 분들도 계시고,사망하신 분들도 계시고
하니깐,하니깐
저희들도 이제,저희들도 이제
그거를 또 코로나 검사하는 직업이다 보니까,그거를 또 코로나 검사하는 직업이다 보니까
이거를,이거를
바이러스를 계속 보면서,바이러스를 계속 보면서
어떻게 하면은 이 바이러스를 멈출 수 있을까 생각도 하는데,어떻게 하면은 이 바이러스를 멈출 수 있을까 생각도 하는데
이제 저희는 그런 쪽,이제 저희는 그런 쪽
주된 업무는 아니고 의료쪽에서 의료쪽에서 환자 그냥,주된 업무는 아니고 의료쪽에서 의료쪽에서 환자 그냥
검체 채취해서 검사하는 사람이다 보니까,검체 채취해서 검사하는 사람이다 보니까
제 이걸 위에서 지시하는,제 이걸 위에서 지시하는
