사투리,표준어
자기는 결혼 언제 할 생각이야?,자기는 결혼 언제 할 생각이야?
나는 최대한 늦게 하고 싶어.,나는 최대한 늦게 하고 싶어.
최대한 늦게 왜 이유가 있나?,최대한 늦게 왜 이유가 있어?
일단 결혼하고 나면은,일단 결혼하고 나면은
쪼끔 그래도 자유롭게 살 거지만 결혼을 했다는 거 자체가 약간 쫌,쪼끔 그래도 자유롭게 살 거지만 결혼을 했다는 거 자체가 약간 조금
내 인생에 내 혼자만의 인생이 아니라 그런 것도 있으니까,내 인생에 내 혼자만의 인생이 아니라 그런 것도 있으니까
그전에 내가 하고 싶은 거 다 해보고 약간 무모하게,그전에 내가 하고 싶은 거 다 해보고 약간 무모하게
막 그냥 탱자 탱자 놀아도 보고 해보고 싶은 것도 그냥 해보고,막 그냥 탱자 탱자 놀아도 보고 해보고 싶은 것도 그냥 해보고
그렇게  하고 싶은데 만약에 내가 결혼을 하면은 그게 쪼 그게 뭐~ 지원 든든한 지원군이 될 수도 있겠지만,그렇게  하고 싶은데 만약에 내가 결혼을 하면은 그게 쪼 그게 뭐~ 지원 든든한 지원군이 될 수도 있겠지만
그래도 뭔가 마음이 쫌 불편할 거 같고,그래도 뭔가 마음이 조금 불편할 거 같고
그거에 대한 또 그~ 미안함이 쫌 있어가지고 내가 그렇게 하면은 따른 사람의 희생이 쫌 따를 수도 있고 그러니까,그거에 대한 또 그~ 미안함이 조금 있어가지고 내가 그렇게 하면은 다른 사람의 희생이 조금 따를 수도 있고 그러니까
할 수 있는 한 최대한 늦게,할 수 있는 한 최대한 늦게
옛날에 막 우리 아버지 세대는 무조건 결혼 일찍 하고 뭐~ 그런 약간 압박도 있었고,옛날에 막 우리 아버지 세대는 무조건 결혼 일찍 하고 뭐~ 그런 약간 압박도 있었고
하지만 우린 이제 또 이십일 세기의 아름다운 청년들이다 아이가.,하지만 우린 이제 또 이십일 세기의 아름다운 청년들이지 않냐.
그니까 그리고 또 우리 부모님 세대들도 우리를 다 이해해줄 수 있고,그러니까 그리고 또 우리 부모님 세대들도 우리를 다 이해해줄 수 있고
그래서 나도 약간 혼자 할 수 있는 건 다 해보고 그다음에 그리고 솔직히 말해서,그래서 나도 약간 혼자 할 수 있는 건 다 해보고 그다음에 그리고 솔직히 말해서
요즘 평균 취직 나이가 옛날 같지도 않고 요즘 남자들은 한 스물일곱 스물여덟 그리고 서른 넘어서까지도 이제 취준생 하는 세대고,요즘 평균 취직 나이가 옛날 같지도 않고 요즘 남자들은 한 스물일곱 스물여덟 그리고 서른 넘어서까지도 이제 취준생 하는 세대고
어~ 여자들도 약간 쪼금씩 약간 그냥 사회로 들어가는,어~ 여자들도 약간 쪼금씩 약간 그냥 사회로 들어가는
약간 그런 진입 장벽들이 나이가 점점 높아지고 있는 거 같다 시간이 지날수록 그래서,약간 그런 진입 장벽들이 나이가 점점 높아지고 있는 거 같다 시간이 지날수록 그래서
평균 수명도 길어지고 그러니까,평균 수명도 길어지고 그러니까
