사투리,표준어
최근에 에스엔에스 뭐~ 페이스북이나 인스타그램 뭐~ 네이버 하다 못해 뭐~,최근에 에스엔에스 뭐~ 페이스북이나 인스타그램 뭐~ 네이버 하다 못해 뭐~
네이버 블로그 뭐~ 트위터 뭐~ 이런 에스엔에스가 되게 활발해지고 있는데,네이버 블로그 뭐~ 트위터 뭐~ 이런 에스엔에스가 되게 활발해지고 있는데
그게 커플들 사이에서도 되게,그게 커플들 사이에서도 되게
따른 자기의 본 계정 말고 따른 계정을 만들어서 거기에 지들끼리만,다른 자기의 본 계정 말고 다른 계정을 만들어서 거기에 지들끼리만
뭐~ 데이트 맛집 간 사진이나 뭐~ 영화 본 사진이나 뭐~ 영화티켓 막 인증하고 막 그런 거 막 에스엔에스에 올리고,뭐~ 데이트 맛집 간 사진이나 뭐~ 영화 본 사진이나 뭐~ 영화티켓 막 인증하고 막 그런 거 막 에스엔에스에 올리고
그런 걸 사람들한테 자랑하려는 용도로 막 커플 계정으로 그런 거를 올리는 거 같은데,그런 걸 사람들한테 자랑하려는 용도로 막 커플 계정으로 그런 거를 올리는 거 같은데
그런 게 나는 솔직히 뭐~ 보여주기 식으로 그렇게 하다 보면 나중에 언젠가는 뭐~ 보여주기 식으로,그런 게 나는 솔직히 뭐~ 보여주기 식으로 그렇게 하다 보면 나중에 언젠가는 뭐~ 보여주기 식으로
글 올리려고 데이트 약속을 잡거나 글 올리려고 영화 보거나,글 올리려고 데이트 약속을 잡거나 글 올리려고 영화 보거나
재미없는 영화를 억지로 막 보고 막 남들한테,재미없는 영화를 억지로 막 보고 막 남들한테
내 우리가 이렇게 재미있게 데이트 한다는 사실을 보여주기 위해서,내 우리가 이렇게 재미있게 데이트 한다는 사실을 보여주기 위해서
억지로 그런 서로의 감정이나 생각 상관없이 그런 거를,억지로 그런 서로의 감정이나 생각 상관없이 그런 거를
나중에는 어떻게 되면은 그런 게 상황이 생길 거라고 생각하거든 보여주기 식 연애가,나중에는 어떻게 되면은 그런 게 상황이 생길 거라고 생각하거든 보여주기 식 연애가
그런 에스엔에스로 보여주기 식 연애를 하는 거 어떻게 생각해?,그런 에스엔에스로 보여주기 식 연애를 하는 거 어떻게 생각해?
나도 그런 사람들 많이 봤거든 인스타그램 같은 데서,나도 그런 사람들 많이 봤거든 인스타그램 같은 데서
막 뭐~ 놀러가가지고 뭐~ 인생사진 서로 찍어주고,막 뭐~ 놀러가가지고 뭐~ 인생사진 서로 찍어주고
뭐~ 서로 행복하고 재미지다는 듯이 뭐~ 평생 사귈 것처럼 그런 식으로 인스타에 올린다 아이가 막 사진 찍어가지고,뭐~ 서로 행복하고 재미지다는 듯이 뭐~ 평생 사귈 것처럼 그런 식으로 인스타에 올리지 않니 막 사진 찍어가지고
그리고 막 서로 막,그리고 막 서로 막
같이 협찬 받아가지고 같이 커플 옷 입고 가고 또 똑같은 곳,같이 협찬 받아가지고 같이 커플 옷 입고 가고 또 똑같은 곳
또 둘이 동시에 협찬 받아가지고 막 고 그카면은 쫌 비즈니스 관계가 되잖아 협찬 받으면은 둘 다 돈 받으니까,또 둘이 동시에 협찬 받아가지고 막 고 그러면 조금 비즈니스 관계가 되잖아 협찬 받으면은 둘 다 돈 받으니까
그래가지고 쫌 그런 거는,그래가지고 조금 그런 거는
너무 서로 연애를 사랑해서 연애를 한다기보다는,너무 서로 연애를 사랑해서 연애를 한다기보다는
다른 사람한테 막 보여주려고 연애하고,다른 사람한테 막 보여주려고 연애하고
좋은 옷이나 좋은 신발 받을라고 연애하는 거 같고,좋은 옷이나 좋은 신발 받을라고 연애하는 거 같고
그래서 그런 거 쫌 별로고 그리고 내가 랑  남친,그래서 그런 거 조금 별로고 그리고 내가 랑  남친
좋아하그든 막 유튜브 같은 거 보면 엄청 재밌고 도 예쁘고  남친도 예쁘 아~ 멋있고 그캐가지고 좋아했는데,좋아하그든 막 유튜브 같은 거 보면 엄청 재밌고 도 예쁘고  남친도 예쁘 아~ 멋있고 그래가지고 좋아했는데
근데 걔네가 최근에 헤어졌거든.,근데 걔네가 최근에 헤어졌거든.
남자가 인스타 스토리에다가,남자가 인스타 스토리에다가
여자 친구 있냐 이카니까 놉 하면서 해가지고 최근에 헤어졌어 근데,여자 친구 있냐 이러니까 놉 하면서 해가지고 최근에 헤어졌어 근데
헤어지니까 막 둘이 사진도 다 지우고 막,헤어지니까 막 둘이 사진도 다 지우고 막
서로 좋아요도 안 누르고 막 그카잖아.,서로 좋아요도 안 누르고 막 그러잖아.
근데 이제 너무 그것도 보여주기 식인 거지 연애하면 조용히 해야 되는데,근데 이제 너무 그것도 보여주기 식인 거지 연애하면 조용히 해야 되는데
막 인스타에다 티 내고 그러니까 이제 사람들이 다 막 헤어졌냐 안 헤어졌냐 그런 거 관심 갖고 그카니깐,막 인스타에다 티 내고 그러니까 이제 사람들이 다 막 헤어졌냐 안 헤어졌냐 그런 거 관심 갖고 그러니깐
그래서 그런 거,그래서 그런 거
생각해 보면은 최대한 연애 하는 거 티 안 내고 그냥 자기들끼리 조용히 사귀는 게 제일 좋은 거 같고,생각해 보면은 최대한 연애 하는 거 티 안 내고 그냥 자기들끼리 조용히 사귀는 게 제일 좋은 거 같고
그리고 막 서로 막 선물 뭐~ 줬는지도 막 올리고 그러잖아 그카다 보면은 맨날 막,그리고 막 서로 막 선물 뭐~ 줬는지도 막 올리고 그러잖아 그러다 보면은 맨날 막
아~ 저 사람들 저런 거 비싸게 서로 주고 받았으니까 우리도 비싸게 주고 받아야지 이카면서,아~ 저 사람들 저런 거 비싸게 서로 주고 받았으니까 우리도 비싸게 주고 받아야지 이러면서
너무 보여주기 식으로 되는 거 같고 그리고 남자들도 보면은,너무 보여주기 식으로 되는 거 같고 그리고 남자들도 보면은
너무 막 사랑꾼인 척한다 아이가 댓글에다가 막 공주 이카면서,너무 막 사랑꾼인 척하지 않니 댓글에다가 막 공주 이러면서
너무 보여주기 식으로 그러는 거 별로인 거 같애 자 그냥 자기들끼리 여 카톡으로 그런 대화 많이 했으면 좋겠 그런 거 별로인데,너무 보여주기 식으로 그러는 거 별로인 거 같애 자 그냥 자기들끼리 여 카톡으로 그런 대화 많이 했으면 좋겠 그런 거 별로인데
근데 에스엔에스 요즘 많이 하잖아 애들이,근데 에스엔에스 요즘 많이 하잖아 애들이
막 일반인들도 쫌 예쁘고 잘생기고 그러면은 막,막 일반인들도 조금 예쁘고 잘생기고 그러면은 막
팔로워도 많아지고 그캐가지고 유명해지고 그러잖아.,팔로워도 많아지고 그래가지고 유명해지고 그러잖아.
그런 거에 대해서 어떻게 생각해?,그런 거에 대해서 어떻게 생각해?
사람들이 에스엔에스를 시작하는 이유가 다 유명해질라고 하는 거거든 내가 보기에?,사람들이 에스엔에스를 시작하는 이유가 다 유명해질라고 하는 거거든 내가 보기에?
팔로워를 뭐~ 몇 만이 되면은 막,팔로워를 뭐~ 몇 만이 되면은 막
협찬을 받았을 때 뭐~ 얼마를 받고 이런 게 팔로워 수에 그런 협찬 받을 수 있는 금액이 비례하나 봐 나는 잘 모르겠지만,협찬을 받았을 때 뭐~ 얼마를 받고 이런 게 팔로워 수에 그런 협찬 받을 수 있는 금액이 비례하나 봐 나는 잘 모르겠지만
그래서 그 인스타 하나 사진 올리는 것 때문에,그래서 그 인스타 하나 사진 올리는 것 때문에
돈 벌고 이러는 남의 모습 뭐~,돈 벌고 이러는 남의 모습 뭐~
명품으로 막 휘감고 막 막 일부러 지폐 보여주는 척하면서 막 사진 올리고 막,명품으로 막 휘감고 막 막 일부러 지폐 보여주는 척하면서 막 사진 올리고 막
외제차 타가지고 막 내 차 봐라 카면서 막 차 뽑았다 이런 식으로 막 사진에 올리는 게,외제차 타가지고 막 내 차 봐라 하면서 막 차 뽑았다 이런 식으로 막 사진에 올리는 게
다 인스타그램을 통해서 뭐~ 어쨌든 그런 부를 축 부를 축적하고 그거를 통해서 또 유튜브로 뭐~ 진출하고 막 그런 게 있잖아.,다 인스타그램을 통해서 뭐~ 어쨌든 그런 부를 축 부를 축적하고 그거를 통해서 또 유튜브로 뭐~ 진출하고 막 그런 게 있잖아.
그래서 일반인들도 뭐~ 유튜브를 통해가지고 인스타그램 넘어와가지고 막 너무 부럽다 막,그래서 일반인들도 뭐~ 유튜브를 통해가지고 인스타그램 넘어와가지고 막 너무 부럽다 막
막 언니 막 롤모델이라 카면서 막 그런 사람들이 막 생겨나잖아 그리고 막,막 언니 막 롤모델이라 하면서 막 그런 사람들이 막 생겨나잖아 그리고 막
롤모델을 얘기를 하지만 막 사람들은 어쨌든 다른 사람들은 뭐~ 시기 질투하는 사람들 있을 거고 막,롤모델을 얘기를 하지만 막 사람들은 어쨌든 다른 사람들은 뭐~ 시기 질투하는 사람들 있을 거고 막
뭐~ 뒤에서 안 좋은 얘기 안 좋은 소문 막 퍼트리는 사람도 있을 거고 그런데,뭐~ 뒤에서 안 좋은 얘기 안 좋은 소문 막 퍼트리는 사람도 있을 거고 그런데
그럼 어쨌든 유명해지는 사람들도 막 어쨌든 자기 나름의 고충이 있겠지만 일반인들은,그럼 어쨌든 유명해지는 사람들도 막 어쨌든 자기 나름의 고충이 있겠지만 일반인들은
저런 유명인들의 막 좋은 점 돈 많은 점 막,저런 유명인들의 막 좋은 점 돈 많은 점 막
예뻐 보이는 점 그런 점 닮고 싶어가지고 외형적으로,예뻐 보이는 점 그런 점 닮고 싶어가지고 외형적으로
신경 쓰게 되는 거 같고 어떤 다른 친구들한테도 내가 뭐~ 친구 많은,신경 쓰게 되는 거 같고 어떤 다른 친구들한테도 내가 뭐~ 친구 많은
사람이다 그런 거를 노출시키기 위해서 일반인들도,사람이다 그런 거를 노출시키기 위해서 일반인들도
팔로워를 늘릴려고 막 애를 쓰고 있는 거 같고 뭐~,팔로워를 늘릴려고 막 애를 쓰고 있는 거 같고 뭐~
그래서 해시태그도 막 이상한 말도 안 되는 뭐~ 맞팔 선팔 카면서 막,그래서 해시태그도 막 이상한 말도 안 되는 뭐~ 맞팔 선팔 하면서 막
