사투리,표준어
너는,너는
알바를 언제부터 시작할 거니?,알바를 언제부터 시작할 거니?
지금 학교 다니고 이학기가 십이월 말에 끝나니까 그때,지금 학교 다니고 이학기가 십이월 말에 끝나니까 그때
아르바이트를 구해서 하지 않을까 싶어요.,아르바이트를 구해서 하지 않을까 싶어요.
엄마는 오늘 이거 하면은 또 어떤 아르바이트가 있어요?,엄마는 오늘 이거 하면은 또 어떤 아르바이트가 있어요?
외교부에서 하는 거,외교부에서 하는 거
일조이조 연달아 하는데,일조이조 연달아 하는데
첫날은 여섯 시간하고 그다음 시간은 여덟 시간 하는 거야.,첫날은 여섯 시간하고 그다음 시간은 여덟 시간 하는 거야.
그거 말고는 또 다른  없나 나는 이제,그거 말고는 또 다른  없나 나는 이제
엄마가 소개해줘가지고 이런저런 일일 알바 다니고 있잖아요 엄마 화장품 관련이라던가,엄마가 소개해줘가지고 이런저런 일일 알바 다니고 있잖아요 엄마 화장품 관련이라던가
그런 것 다양하게 있는데 개인적으로 엄마가 소개해준,그런 것 다양하게 있는데 개인적으로 엄마가 소개해준
화장품 거기가 집에서  가깝고,화장품 거기가 집에서  가깝고
편하게 쫌 가성비가 좋다 보니까 이제,편하게 조금 가성비가 좋다 보니까 이제
잘 간 거 같아 엄마는 어디가 좋아?,잘 간 거 같아 엄마는 어디가 좋아?
1 :나는 돈 많이 주는 데가 좋아.,1 :나는 돈 많이 주는 데가 좋아.
그리고 내가 좋아하는 거는 좌담회 같은 걸 좋아해 친구하고 같이 이렇게 뭐~,그리고 내가 좋아하는 거는 좌담회 같은 걸 좋아해 친구하고 같이 이렇게 뭐~
동참해서 얘기를 주고받고 할 수 있으니까 그런 게 더 좋고 또,동참해서 얘기를 주고받고 할 수 있으니까 그런 게 더 좋고 또
뭔가 또 가서 배우는 것도 있고,뭔가 또 가서 배우는 것도 있고
또 여러 사람 만나서 즐거는 거고 있고 갔다 오면 또 뭐~ 돈도 생기고,또 여러 사람 만나서 즐거는 거고 있고 갔다 오면 또 뭐~ 돈도 생기고
집에서 가만히 있으면 우울증 올 거 같은데 그런 것들이 너무 좋아.,집에서 가만히 있으면 우울증 올 거 같은데 그런 것들이 너무 좋아.
아르바이트 얘기하다 보니까 이제 옛날에부터 처음 했던 아르바이트부터 시작해서 이제,아르바이트 얘기하다 보니까 이제 옛날에부터 처음 했던 아르바이트부터 시작해서 이제
여러 가지 아르바이트가 생각나는데,여러 가지 아르바이트가 생각나는데
내가 옛날에 이제,내가 옛날에 이제
