사투리,표준어
나 약간 다이어트를 크게 한 번 하고 나서,나 약간 다이어트를 크게 한 번 하고 나서
살에 대한 콤플렉스가 쪼끔 생긴 거 같아.,살에 대한 콤플렉스가 쪼끔 생긴 거 같아.
그러니까,그러니까
한 이 키로만 쪄도 마음이 굉장히 불안해 해진다고 해야 될까?,한 이 키로만 쪄도 마음이 굉장히 불안해 해진다고 해야 될까?
언니는 약간 나의 이런 불안감이 느껴져?,언니는 약간 나의 이런 불안감이 느껴져?
근데 니가 이번에 다이어트하면서 살을 이렇게 뺐잖아.,근데 너가 이번에 다이어트하면서 살을 이렇게 뺐잖아.
그니까 이제 다시,그러니까 이제 다시
숫자가 올라간다는 거에 대해서 약간 민감하게 생각할 수도 있을 거 같다는 생각은,숫자가 올라간다는 거에 대해서 약간 민감하게 생각할 수도 있을 거 같다는 생각은
들어 근데 너는 많이 빼서 지금 쫌 쪄도 되는 상태인거 아니야?,들어 근데 너는 많이 빼서 지금 조금 쪄도 되는 상태인거 아니야?
그렇긴 한데 나는 솔직히 지금 내 몸무게도 그렇게 만족스럽지가 않아서,그렇긴 한데 나는 솔직히 지금 내 몸무게도 그렇게 만족스럽지가 않아서
왜냐면 다리 살을 쫌 더 빼고 싶은데 이거를 어떻게,왜냐면 다리 살을 조금 더 빼고 싶은데 이거를 어떻게
살을 빼야 될지 모르겠어.,살을 빼야 될지 모르겠어.
언니는 뭐~ 다리 운동하는 거 있나?,언니는 뭐~ 다리 운동하는 거 있나?
내가 계속 말하고 있는데,내가 계속 말하고 있는데
운동을 하라고 운동을 운동을 안 하니까,운동을 하라고 운동을 운동을 안 하니까
니가 그러는 거 아니야 맨날 뭐~,너가 그러는 거 아니야 맨날 뭐~
달리기하면 무릎이 나빠져서 안 돼 뭐~ 이러는데,달리기하면 무릎이 나빠져서 안 돼 뭐~ 이러는데
운동을 하면은 무릎이 괜찮아진다니까 니가 아예 그걸 시작을 안 해가지고 무릎이,운동을 하면은 무릎이 괜찮아진다니까 너가 아예 그걸 시작을 안 해가지고 무릎이
쪼끔 운동을 하면 아픈 거야 그거에 대해서 겁을 먹으면 안 된다니까,쪼끔 운동을 하면 아픈 거야 그거에 대해서 겁을 먹으면 안 된다니까
니 요즘에 운동 안 하지?,너 요즘에 운동 안 하지?
맞아 안 하긴 해.,맞아 안 하긴 해.
그런데 약간 뭐랄까,그런데 약간 뭐랄까
내가 골반이 쫌,내가 골반이 조금
심하게 심하게까진 아닌데 그냥 쪼끔 심하게 틀어져서,심하게 심하게까진 아닌데 그냥 쪼끔 심하게 틀어져서
언니는 이해 못 할 거야 진짜 하체 운동이라든지 뭔가 쫌 힘 들어가는 운동을 할 때,언니는 이해 못 할 거야 진짜 하체 운동이라든지 뭔가 조금 힘 들어가는 운동을 할 때
한쪽 다리에 힘이 쫌 더 들어가는 게 느껴지는데 그게 너무 신경 쓰여.,한쪽 다리에 힘이 조금 더 들어가는 게 느껴지는데 그게 너무 신경 쓰여.
언니도 다리 그~ 골반 쫌 틀어졌다고 했지 않았나 나한테,언니도 다리 그~ 골반 조금 틀어졌다고 했지 않았나 나한테
나도 내가 내 골반이 막 틀어졌다라고 생각을 했는데,나도 내가 내 골반이 막 틀어졌다라고 생각을 했는데
뭐지 어떤 의사 쌤인가 말하는 거 들었는데 골반이 틀어지면은,뭐지 어떤 의사 선생님인가 말하는 거 들었는데 골반이 틀어지면은
아파서 제대로 생활을 못 한다고 하던데?,아파서 제대로 생활을 못 한다고 하던데?
그니까 그냥 쫌,그러니까 그냥 조금
비대칭이 된 거죠 골반이 틀어지고 이런 거는 그 정도는 아니라고 했던 거 같은데,비대칭이 된 거죠 골반이 틀어지고 이런 거는 그 정도는 아니라고 했던 거 같은데
그래서 나도 아~ 골반이 틀어졌는데 어떻게 해야 되지 막,그래서 나도 아~ 골반이 틀어졌는데 어떻게 해야 되지 막
쫌 신경 쓰였었는데 그거 본 뒤로는 그냥,조금 신경 쓰였었는데 그거 본 뒤로는 그냥
그냥 멀쩡한가 보다 하고 있지.,그냥 멀쩡한가 보다 하고 있지.
그래 나는 나랑 는 지금 교정을 했잖아.,그래 나는 나랑 는 지금 교정을 했잖아.
너만 지금 교정을 안 했잖아?,너만 지금 교정을 안 했잖아?
니는 교정을 만약에 지금 시켜준다고 하면은 교정을 할 거야?,너는 교정을 만약에 지금 시켜준다고 하면은 교정을 할 거야?
나는 이건 쫌 심하게 망설여볼 거 같아.,나는 이건 조금 심하게 망설여볼 거 같아.
왜냐면은 뭐~ 치아 하나 정도만 앞으로 땡기거나 교정하고 이런 거는 당연히 받고 싶은데,왜냐면은 뭐~ 치아 하나 정도만 앞으로 땡기거나 교정하고 이런 거는 당연히 받고 싶은데
만약에 언니랑 걔처럼 그렇게 막,만약에 언니랑 걔처럼 그렇게 막
다 치열을 다 교정을 해야 된다고 하면은 일단 나는 안 받을 거 같아.,다 치열을 다 교정을 해야 된다고 하면은 일단 나는 안 받을 거 같아.
그~ 치아 교정이 되게,그~ 치아 교정이 되게
치열을 예쁘게 만들어준다고 생각을 평소에 자주 하긴 했거든 그런데,치열을 예쁘게 만들어준다고 생각을 평소에 자주 하긴 했거든 그런데
그거를 너무 과하게 받으면은,그거를 너무 과하게 받으면은
이제 치아의 뿌리가 너무 약해진다고 요즘엔 또 교정을 안 시키는 추세라고 하더라고,이제 치아의 뿌리가 너무 약해진다고 요즘엔 또 교정을 안 시키는 추세라고 하더라고
그래 근데 나는 이제 언니나,그래 근데 나는 이제 언니나
동생보다는 치아가 쫌 약한 편인 거 같아서,동생보다는 치아가 조금 약한 편인 거 같아서
치아가 잘 시리기도 하고 그래서 못 받을 거 같아 내 생각에는,치아가 잘 시리기도 하고 그래서 못 받을 거 같아 내 생각에는
언니는 만족해?,언니는 만족해?
야 나 이 막 다 갈고 이런 거 아니거든?,야 나 이 막 다 갈고 이런 거 아니거든?
아니 나는 이제 턱 교정이니까 교정을 했어야지 교정을 안 했으면 수술을 했겠다는,아니 나는 이제 턱 교정이니까 교정을 했어야지 교정을 안 했으면 수술을 했겠다는
그럼 뭐~ 한 지 나는 교정기를 낀 지 너무 오래됐으니까,그럼 뭐~ 한 지 나는 교정기를 낀 지 너무 오래됐으니까
안 하기 전은 거의 생각이 안 나지.,안 하기 전은 거의 생각이 안 나지.
그래서 뭐~ 만족,그래서 뭐~ 만족
만족하는 건 아니고 약간 당연한 상태인 거처럼 느껴지는데,만족하는 건 아니고 약간 당연한 상태인 거처럼 느껴지는데
근데 니는 그니까 내가 말한 거는 너의 경우에를 말하는 거지.,근데 너는 그러니까 내가 말한 거는 너의 경우에를 말하는 거지.
니가 막 이가 다 틀려있다 이런 게 아니라 지금 니 상태에서 교정을 시켜준다고 하면은 니는 그렇게,너가 막 이가 다 틀려있다 이런 게 아니라 지금 너 상태에서 교정을 시켜준다고 하면은 너는 그렇게
삐뚤어진 게 많지 않으니까,삐뚤어진 게 많지 않으니까
그냥 몇 개만 하 그냥 이 교정만 하면 될 거 아니야 그니까 그 정도만,그냥 몇 개만 하 그냥 이 교정만 하면 될 거 아니야 그러니까 그 정도만
이아도 이라도 한다면은 할 생각이 있는지,이아도 이라도 한다면은 할 생각이 있는지
약간 이 치열이 니는 신경에 쓰이는지 물어보는 거야.,약간 이 치열이 너는 신경에 쓰이는지 물어보는 거야.
나는 위쪽만 하고 싶어 만약에 진짜 해야 할 기회가 주어진다면,나는 위쪽만 하고 싶어 만약에 진짜 해야 할 기회가 주어진다면
왜냐면 아래쪽은 별로 필요가 없는 거 같거든?,왜냐면 아래쪽은 별로 필요가 없는 거 같거든?
그리고 위쪽을 하고 싶은데,그리고 위쪽을 하고 싶은데
그런데 그거보다 더 내가 지금 원하는 거는 치아 미백을 하고 싶어.,그런데 그거보다 더 내가 지금 원하는 거는 치아 미백을 하고 싶어.
언니는 미백하고 싶지 않아?,언니는 미백하고 싶지 않아?
미백 아이 미백 뭐~ 시켜준다면 하고 싶은데 내가,미백 아이 미백 뭐~ 시켜준다면 하고 싶은데 내가
친구가 한 거를 봤단 말이야 근데,친구가 한 거를 봤단 말이야 근데
비싸게 돈을 들였는데 별로 효과가 없었어 그래가지고,비싸게 돈을 들였는데 별로 효과가 없었어 그래가지고
그거 보고 아~ 그냥,그거 보고 아~ 그냥
그렇게 드라마틱한 효과가 있는 건 아니구나.,그렇게 드라마틱한 효과가 있는 건 아니구나.
그낭 그 정도 생각을 했지.,그낭 그 정도 생각을 했지.
그래 니가 생각하기에 니가 생각에 내,그래 너가 생각하기에 너가 생각에 내
내 성격의 장단점은 뭐가 있다고 생각해?,내 성격의 장단점은 뭐가 있다고 생각해?
아~ 이거,아~ 이거
말할 거 많은데,말할 거 많은데
일단 언니 성격의 장점 장점은,일단 언니 성격의 장점 장점은
언니는 별로 연연하지 않아.,언니는 별로 연연하지 않아.
나 혼자 그렇게 느끼는 거일지 모르겠지만 언니는,나 혼자 그렇게 느끼는 거일지 모르겠지만 언니는
그냥 사소한 일에는 별로 연연하지 않는 거 같아 아니면 언니 혼자 잘,그냥 사소한 일에는 별로 연연하지 않는 거 같아 아니면 언니 혼자 잘
잘 참고 있거나,잘 참고 있거나
어쨌든 그냥 연연하지 않는 거였으면 좋겠는데 어쨌든 장점은 그거고,어쨌든 그냥 연연하지 않는 거였으면 좋겠는데 어쨌든 장점은 그거고
단점은 언니는 내로남불이 너무 심해 막,단점은 언니는 내로남불이 너무 심해 막
그런 거 있잖아 언니가 설거지를 안 하면은,그런 거 있잖아 언니가 설거지를 안 하면은
그거는 뭐~ 언니가 굉장히 피곤해서 그럴 수 있는 거고 근데 나랑,그거는 뭐~ 언니가 굉장히 피곤해서 그럴 수 있는 거고 근데 나랑
