사투리,표준어
요즘 날씨가 쫌 안 좋지 않아?,요즘 날씨가 조금 안 좋지 않아?
그냥 쫌 이상해 몇 일 전에는 진짜 따뜻했거든 그냥 맨투맨 하나 입을 정도로,그냥 조금 이상해 몇 일 전에는 진짜 따뜻했거든 그냥 맨투맨 하나 입을 정도로
근데 몇 일 전에 또 비오고 나니까 엄청 춥드라 야,근데 몇 일 전에 또 비오고 나니까 엄청 춥드라 야
그치 어제부터 비온 뒤로부터 너무 추워지고,그치 어제부터 비온 뒤로부터 너무 추워지고
진짜 일주일 전만 해도 대구 이십 이십도 라고 하더라고 구도 칠도 이렇게 되더라.,진짜 일주일 전만 해도 대구 이십 이십도 라고 하더라고 구도 칠도 이렇게 되더라.
쌀쌀해지고 있는 걸 느끼고 있어 지금,쌀쌀해지고 있는 걸 느끼고 있어 지금
요즘 이렇게 또 갑자기 추워지니까 날씨가 너무 적응이 안 된다.,요즘 이렇게 또 갑자기 추워지니까 날씨가 너무 적응이 안 된다.
맞다 비가 너무 많이 와서 그런가?,맞다 비가 너무 많이 와서 그런가?
그런 거 같애 이제 십일월 말이면 솔직히 이제 춥지 점점.,그런 거 같애 이제 십일월 말이면 솔직히 이제 춥지 점점.
닌 날씨 추운 거 안 좋아 하지 않아?,넌 날씨 추운 거 안 좋아 하지 않아?
추위를 너무 많이 타가지고 겨울에는 왠만큼 집에 있는다.,추위를 너무 많이 타가지고 겨울에는 왠만큼 집에 있는다.
요즘에 또 날씨도 우중충한 거 같애.,요즘에 또 날씨도 우중충한 거 같애.
구름도 많이 끼고 뭔가 화창한 날이 이제,구름도 많이 끼고 뭔가 화창한 날이 이제
비보다는 눈 올 거 같은데?,비보다는 눈 올 거 같은데?
눈 오면 발도 시렵 눈 오면은 눈 오는 거 보는건 좋아 근데 눈 오는데 나가면 발이 너무 시려워가지고,눈 오면 발도 시렵 눈 오면은 눈 오는 거 보는건 좋아 근데 눈 오는데 나가면 발이 너무 시려워가지고
발이 시려운 거는 어쩔 수 없다고 생각해.,발이 시려운 거는 어쩔 수 없다고 생각해.
굽을 높은 거 신어야 돼.,굽을 높은 거 신어야 돼.
옛날에는 굽 높은 거 보다도 초등학교때 어그 부츠 유행한 거 알아?,옛날에는 굽 높은 거 보다도 초등학교때 어그 부츠 유행한 거 알아?
알지 그거 진짜 따뜻한데.,알지 그거 진짜 따뜻한데.
겨울에 눈만 오면은 그런 거 신었잖아.,겨울에 눈만 오면은 그런 거 신었잖아.
근데 그것도 젖으면 알지 스며들면,근데 그것도 젖으면 알지 스며들면
축축하고 막 근데 빨리 눈 왔으면 좋겠어 나는,축축하고 막 근데 빨리 눈 왔으면 좋겠어 나는
근데 눈 보고 싶긴 하다 얼른,근데 눈 보고 싶긴 하다 얼른
그치 근데 또 대구는 따뜻해가지고 눈이 안 와요.,그치 근데 또 대구는 따뜻해가지고 눈이 안 와요.
대구는 눈 잘 안 온다 하던데 그~ 어제 강원도에 눈 눈 왔대.,대구는 눈 잘 안 온다 하던데 그~ 어제 강원도에 눈 눈 왔대.
난 진짜 부럽다고 생각해 나는 작년에도 못 봤거든 사실,난 진짜 부럽다고 생각해 나는 작년에도 못 봤거든 사실
작년에 대구에서 눈이 안 왔어 그래서 안동에 눈 왔다길래 눈 보러 갔더니만,작년에 대구에서 눈이 안 왔어 그래서 안동에 눈 왔다길래 눈 보러 갔더니만
다 녹고 없어졌더라고,다 녹고 없어졌더라고
나는 작년에는 그~ 기숙사로 나가고 부터 안동에 있어서 안동에서 눈 올 때 봤다.,나는 작년에는 그~ 기숙사로 나가고 부터 안동에 있어서 안동에서 눈 올 때 봤다.
쫌 자주 오는 거 같더라.,조금 자주 오는 거 같더라.
대구 있다가 안동 가니까 춥더라 야,대구 있다가 안동 가니까 춥더라 야
맞아 이게 기온차가 생각보다 많이 나서 대구가 진짜 따뜻하구나 싶어서 날씨가 진짜 그래도 대구가 좋은 거 같애.,맞아 이게 기온차가 생각보다 많이 나서 대구가 진짜 따뜻하구나 싶어서 날씨가 진짜 그래도 대구가 좋은 거 같애.
또 대구는 여름이 진짜 덥잖아 너무 습하고 덥고 나는 대구 날씨 별로 안 좋아해.,또 대구는 여름이 진짜 덥잖아 너무 습하고 덥고 나는 대구 날씨 별로 안 좋아해.
대구 날씨 여름에 그렇게 더운 거 빼고는 나는 겨울에 따뜻한게 좋아.,대구 날씨 여름에 그렇게 더운 거 빼고는 나는 겨울에 따뜻한게 좋아.
겨울에 따뜻하면 쫌 별로지 않나?,겨울에 따뜻하면 조금 별로지 않아?
왜 나는 너무 추운건 싫어해해가지고,왜 나는 너무 추운건 싫어해해가지고
근데 겨울에 그~ 한랭하고 건조한 그런 느낌이 좋다해야되나?,근데 겨울에 그~ 한랭하고 건조한 그런 느낌이 좋다해야되나?
아침에 일어나면 요즘 너무 건조해 날씨 탓인지,아침에 일어나면 요즘 너무 건조해 날씨 탓인지
일어날 때 그~ 눅눅하고 습한 것 보다는 낫다 생각 하거든?,일어날 때 그~ 눅눅하고 습한 것 보다는 낫다 생각 하거든?
그것도 그렇게 생각하면 그것도 맞아 이번 여름에 비도 엄청 많이 왔다 아니야?,그것도 그렇게 생각하면 그것도 맞아 이번 여름에 비도 엄청 많이 왔다 아니야?
맞아 틈만 나면 비 왔었지.,맞아 틈만 나면 비 왔었지.
비가 너무 왔어서 특히 이번 여름에 진짜 많이 온 거 같애.,비가 너무 왔어서 특히 이번 여름에 진짜 많이 온 거 같애.
그러게 무슨 일이야.,그러게 무슨 일이야.
그래서 밖에 나가는 것도 힘들었어 이번 여름에도,그래서 밖에 나가는 것도 힘들었어 이번 여름에도
그리고 나는 근데 장마철 되게 좋아해 그~ 비오는 게 너무 좋거든,그리고 나는 근데 장마철 되게 좋아해 그~ 비오는 게 너무 좋거든
그~ 비오는 비오는 거 그냥 안에서 보는 건 괜찮지만 밖에 나가면 너무 힘들지 않아?,그~ 비오는 비오는 거 그냥 안에서 보는 건 괜찮지만 밖에 나가면 너무 힘들지 않아?
그래 밖에 나가면 그럴 수 있지 진짜 여름때 장마철이 이번에 올해가 되게 심했던 거,그래 밖에 나가면 그럴 수 있지 진짜 여름때 장마철이 이번에 올해가 되게 심했던 거
이번 여름에 그~ 비 많이 온 게 태풍 맞지?,이번 여름에 그~ 비 많이 온 게 태풍 맞지?
장마철이랑 태풍 따로 있었지 않나 근데 태풍 되게 많이 왔었는데 맨날 우리,장마철이랑 태풍 따로 있었지 않아 근데 태풍 되게 많이 왔었는데 맨날 우리
우리 지역 비껴나가거나 아니면 되게  해가지고 없어지드만,우리 지역 비껴나가거나 아니면 되게  해가지고 없어지더만
이번에는 세개 네개 정도 왔었던 거 같은데 근데 그것도 맨날,이번에는 세개 네개 정도 왔었던 거 같은데 근데 그것도 맨날
태풍 온다고 막 긴장하고 있는데 생각보다 금방 지나가고 짧게 하고 멈추고,태풍 온다고 막 긴장하고 있는데 생각보다 금방 지나가고 짧게 하고 멈추고
꼭 그~ 부산지역이나 남쪽에 막 이렇게 하고는 끝나드만,꼭 그~ 부산지역이나 남쪽에 막 이렇게 하고는 끝나더만
부산이 진짜 이번에 피해 컸지 부산 지나고 없어졌잖아 그거,부산이 진짜 이번에 피해 컸지 부산 지나고 없어졌잖아 그거
맞다 내 부산 여행 갔을 때 태풍 와가지고 그때,맞다 나 부산 여행 갔을 때 태풍 와가지고 그때
밤에 홍수 나고 막 난리 났었잖아 그때 쫌 무섭긴 했어.,밤에 홍수 나고 막 난리 났었잖아 그때 조금 무섭긴 했어.
어~ 그게 지하철까지 진짜 그렇게 잠기는 구나 너무 신기했다.,어~ 그게 지하철까지 진짜 그렇게 잠기는 구나 너무 신기했다.
그때 단시간에 갑자기 비가 엄청 많이 오데,그때 단시간에 갑자기 비가 엄청 많이 오데
강수량이 갑자기 푹 불어나더라 진짜.,강수량이 갑자기 푹 불어나더라 진짜.
앞에 바다니까 더 무서운거야.,앞에 바다니까 더 무서운거야.
파도 진짜 쎄게 쳤겠다.,파도 진짜 쎄게 쳤겠다.
그러고 나서 몇 시간 뒤에 바로 잠잠해 지는 거야 그래가지고 밖에 나가서 파도 보니까 진짜 쎄드라.,그러고 나서 몇 시간 뒤에 바로 잠잠해 지는 거야 그래가지고 밖에 나가서 파도 보니까 진짜 쎄더라.
태풍 좋지 않아 피해가 너무 많아 그치 농작물도 안 좋고,태풍 좋지 않아 피해가 너무 많아 그치 농작물도 안 좋고
도로도 침수되고 사고도 많이 나고 그게 쫌 안 좋은 거 같애 자연재해가 위험한 거 같애.,도로도 침수되고 사고도 많이 나고 그게 조금 안 좋은 거 같애 자연재해가 위험한 거 같애.
맞아 그리고 천둥이나 번개도 되게 무섭지 않나?,맞아 그리고 천둥이나 번개도 되게 무섭지 않아?
어제 천둥 친거 알아?,어제 천둥 친거 알아?
나 혼자 있었는데 진짜 무섭드라.,나 혼자 있었는데 진짜 무섭드라.
나도 나 약간 그런 소리 잘 안 쪼는데 어젠 쫌 갑자기 많이 쳐서 깜짝 깜짝 놀랬어 엄청,나도 나 약간 그런 소리 잘 안 쪼는데 어젠 조금 갑자기 많이 쳐서 깜짝 깜짝 놀랬어 엄청
맞다 지진난 줄 알았어 나,맞다 지진난 줄 알았어 나
번개도 안 치고 그냥 천둥만 계속 치더라?,번개도 안 치고 그냥 천둥만 계속 치더라?
그니까 나는 쫌 무섭드라 진짜,그러니까 나는 조금 무섭드라 진짜
그냥 혼자 있으면 약간 더 무서운 거 같애.,그냥 혼자 있으면 약간 더 무서운 거 같애.
그때 나 쫌 불 끄고 있었는데 그랬어.,그때 나 조금 불 끄고 있었는데 그랬어.
날씨가 쫌 좋아 졌으면 좋겠다.,날씨가 조금 좋아 졌으면 좋겠다.
빨리 쫌 눈 왔으면 좋겠어 나는 그냥 근데 눈이 녹으면은 이제 클나는거지.,빨리 조금 눈 왔으면 좋겠어 나는 그냥 근데 눈이 녹으면은 이제 클나는거지.
빙판되고,빙판되고
빙판도 무서워 빙판이 넘어지지 넘어진 적 있지 않나?,빙판도 무서워 빙판이 넘어지지 넘어진 적 있지 않아?
그~ 괜히 혼자 걷다가 넘어지면 쪽팔린 거 알지?,그~ 괜히 혼자 걷다가 넘어지면 쪽팔린 거 알지?
그게 싫어 빙판 무섭다 특히 구두 신고 나가면 너무 미끄러워가지고 무서워.,그게 싫어 빙판 무섭다 특히 구두 신고 나가면 너무 미끄러워가지고 무서워.
요즘에도 겨울엔 부츠 신고 굽 높은 부츠 신는데 그런 거 지나가면은 진짜 무섭지.,요즘에도 겨울엔 부츠 신고 굽 높은 부츠 신는데 그런 거 지나가면은 진짜 무섭지.
조심해야 돼 겨울에 비오 비오거나 눈 오거나 했을 때.,조심해야 돼 겨울에 비오 비오거나 눈 오거나 했을 때.
그치고 나서도 조심해야 돼 진짜.,그치고 나서도 조심해야 돼 진짜.
그런 거 생각하면은 봄 가을 날씨가 진짜 좋은데 그치?,그런 거 생각하면은 봄 가을 날씨가 진짜 좋은데 그치?
나는 가을 날씨 진짜 좋아한다.,나는 가을 날씨 진짜 좋아한다.
난 가을이 시원한데 또 따뜻하고 그랬지 이번엔 진짜 많이 그랬지 않나?,난 가을이 시원한데 또 따뜻하고 그랬지 이번엔 진짜 많이 그랬지 않아?
솔직히 구월부터 거의 가을이었는데 십일월 중순까지 가을이었으니까 진짜 길었던 거 같애.,솔직히 구월부터 거의 가을이었는데 십일월 중순까지 가을이었으니까 진짜 길었던 거 같애.
그니까 보통은 겨울이 너무 빨리 와가지고 십일월부터 패딩 입고 다녔던 거 같은데 아직 패딩 입은적 한 번도 없다.,그러니까 보통은 겨울이 너무 빨리 와가지고 십일월부터 패딩 입고 다녔던 거 같은데 아직 패딩 입은적 한 번도 없다.
맞다 재작년엔 진짜 이맘때쯤에 꽁꽁 싸매고 패딩입고 그랬었는데 눈까지 오고,맞다 재작년엔 진짜 이맘때쯤에 꽁꽁 싸매고 패딩입고 그랬었는데 눈까지 오고
우리 수능 칠 때 패딩입고 갔잖아.,우리 수능 칠 때 패딩입고 갔잖아.
그니까 나 그때 너무 추웠거든,그러니까 나 그때 너무 추웠거든
그것도 수능 칠 때도 그렇고 수능 응원 하러 갔을 때 한 삼사년 전에도,그것도 수능 칠 때도 그렇고 수능 응원 하러 갔을 때 한 삼사년 전에도
수능 시즌엔 항상 추웠는데 올해는 수능이 미뤄져서 그런지 날씨도 좋은 거 같아.,수능 시즌엔 항상 추웠는데 올해는 수능이 미뤄져서 그런지 날씨도 좋은 거 같아.
그지 십이월 초 되면 이제 수능 시작 하면은 엄청 추워질라나 모르겠다 야,그지 십이월 초 되면 이제 수능 시작 하면은 엄청 추워질라나 모르겠다 야
이번에 한파를 못 느껴 봐서 그런지 추위에 대한 걱정이 별로 없는 거 같애 나.,이번에 한파를 못 느껴 봐서 그런지 추위에 대한 걱정이 별로 없는 거 같애 나.
학교 다닐 때는 또 아침에 나오니까 여덟시 이때 나오 학 집에서 나오고,학교 다닐 때는 또 아침에 나오니까 여덟시 이때 나오 학 집에서 나오고
그러니까 더 추웠는데 대학교 되고 집에 나올 때 쯤이면 열 한시 열 두시니까,그러니까 더 추웠는데 대학교 되고 집에 나올 때 쯤이면 열 한시 열 두시니까
그렇게 낮은 또 안 춥잖아 진짜 아직 추위를 제대로 못 느껴 봤다.,그렇게 낮은 또 안 춥잖아 진짜 아직 추위를 제대로 못 느껴 봤다.
오늘 비온 거 알아 아까 오전에?,오늘 비온 거 알아 아까 오전에?
아니 나는 방금 일어나가지고 잘 모르겠어 비 왔나?,아니 나는 방금 일어나가지고 잘 모르겠어 비 왔어?
아~ 내가 일곱시 반에 일어 났는데 일곱시 반에 거의 그쳐 가더라 한 아홉시까지 비 왔어.,아~ 내가 일곱시 반에 일어 났는데 일곱시 반에 거의 그쳐 가더라 한 아홉시까지 비 왔어.
쌀쌀하겠다 이제 완전,쌀쌀하겠다 이제 완전
그치 이렇게 아침에 비오기 시작하면 쫌 많이 추운 거 같애.,그치 이렇게 아침에 비오기 시작하면 조금 많이 추운 거 같애.
어쩐지 하늘도 많이 흐리더라.,어쩐지 하늘도 많이 흐리더라.
지금 구름이 엄청 많아 오늘 해가 떴으면 좋았을 텐데 비오면 빨래도 잘 못 하잖아.,지금 구름이 엄청 많아 오늘 해가 떴으면 좋았을 텐데 비오면 빨래도 잘 못 하잖아.
그러니까 나 어제 빨래 널었는데 덜 마르겠다.,그러니까 나 어제 빨래 널었는데 덜 마르겠다.
비오면 그~ 눅눅하게 마르는게 난 너무 싫어.,비오면 그~ 눅눅하게 마르는게 난 너무 싫어.
그지 냄새도 심해지고,그지 냄새도 심해지고
냄새가 나 그~ 빨리 안 마르면 냄새나더라.,냄새가 나 그~ 빨리 안 마르면 냄새나더라.
근데 비올 때 방안에서 그냥 비 소리 들 듣고 있으면 좋지 않나?,근데 비올 때 방안에서 그냥 비 소리 들 듣고 있으면 좋지 않아?
그거는 좋아해 근데 나가면 싫지.,그거는 좋아해 근데 나가면 싫지.
머리 다 젖고 발 다 젖고,머리 다 젖고 발 다 젖고
특히 고데기 다 풀려.,특히 고데기 다 풀려.
그것이 너무 싫어서 그냥 앞머리를 깠잖아.,그것이 너무 싫어서 그냥 앞머리를 깠잖아.
응 맞는 거 같애 앞머리 고데기가 다 풀려서 뻗어서 막 눈을 막 찌른다.,응 맞는 거 같애 앞머리 고데기가 다 풀려서 뻗어서 막 눈을 막 찌른다.
그치 근데 그게 여름에 진짜 심한 거 알지 비 안 와도 습하고 비 와도 습하고,그치 근데 그게 여름에 진짜 심한 거 알지 비 안 와도 습하고 비 와도 습하고
