사투리,표준어
님은 혹시,님은 혹시
가장 기억에 남는 여행 장소 있으세요?,가장 기억에 남는 여행 장소 있으세요?
국내 여행 해외여행 이케 좀 나누어서 생각해 볼 수 있을 거 같은데,국내 여행 해외여행 이렇게 좀 나누어서 생각해 볼 수 있을 거 같은데
국내 여행은 제주도가 사실 가장 기억에 남긴 합니다.,국내 여행은 제주도가 사실 가장 기억에 남긴 합니다.
근데 이거 여행 범주는 아니지만,근데 이거 여행 범주는 아니지만
어~ 여행을 가면은 주로 인제 뭐~,어~ 여행을 가면은 주로 인제 뭐~
좋은 경치를 보고 새로운 장소에 대한 어떤 색다른 경험을 하는 게 여행이라고 생각하는데,좋은 경치를 보고 새로운 장소에 대한 어떤 색다른 경험을 하는 게 여행이라고 생각하는데
그런 차원에서 생각해 보면 군대에 있었을 때 그~,그런 차원에서 생각해 보면 군대에 있었을 때 그~
눈 치우는 게 되게 힘든 그~ 추억이긴 하지만은,눈 치우는 게 되게 힘든 그~ 추억이긴 하지만은
어~ 저 같은 경우는 좀 특수 부대 출신이라서 그~ 디엠제트 안에,어~ 저 같은 경우는 좀 특수 부대 출신이라서 그~ 디엠제트 안에
그~ 눈 내리는 설산의 그~ 광경이 가장 사실은,그~ 눈 내리는 설산의 그~ 광경이 가장 사실은
기억에 남는 거 같아요.,기억에 남는 거 같아요.
그때 너무나도 그~ 광경은 아직까지도,그때 너무나도 그~ 광경은 아직까지도
지금 제대한 지가 이십 년이 넘었는데 아직까지 잊혀지지 아니한달 만큼,지금 제대한 지가 이십 년이 넘었는데 아직까지 잊혀지지 아니한달 만큼
기억에 너무 남고 그~ 아침에 사람의 인적이라고는 하나도 없는 데에 눈이,기억에 너무 남고 그~ 아침에 사람의 인적이라고는 하나도 없는 데에 눈이
이런 데 한 십 센치 정도 이르케 이십 센치 오게 되면,이런 데 한 십 센치 정도 이렇게 이십 센치 오게 되면
나무 가지나 이런 열매에 그대로 쌓이잖아요 사람이 손이 안 닿는 곳이다 보니까는,나무 가지나 이런 열매에 그대로 쌓이잖아요 사람이 손이 안 닿는 곳이다 보니까는
마치 어떤 정말 이~ 백지장 같은 도화지를 보는 듯한 느낌인데,마치 어떤 정말 이~ 백지장 같은 도화지를 보는 듯한 느낌인데
아침에 이래 해가 뜨면은 그~ 눈이 이르케 살짝 녹을려고 하면서 반짝반짝 거리는 부분들이 있거든요.,아침에 이렇게 해가 뜨면은 그~ 눈이 이렇게 살짝 녹을려고 하면서 반짝반짝 거리는 부분들이 있거든요.
진짜 그 광경은 잊을 수 없을 만큼 아름다웠던 거 같구요.,진짜 그 광경은 잊을 수 없을 만큼 아름다웠던 거 같구요.
근데 뭐~ 군 시절이라 여행이라 하기에 좀 그렇고,근데 뭐~ 군 시절이라 여행이라 하기에 좀 그렇고
음~ 사실은 저는 장소나 이런 어떤,음~ 사실은 저는 장소나 이런 어떤
대중이 뭐~ 선호하는 어떤 그런 곳보다는,대중이 뭐~ 선호하는 어떤 그런 곳보다는
누구와 가서 어떤 대화를 나누고 어떤 컨텐츠로,누구와 가서 어떤 대화를 나누고 어떤 컨텐츠로
뭐~ 놀고 오는지가 더 중요한 거 같애요 그래서,뭐~ 놀고 오는지가 더 중요한 거 같애요 그래서
기억에 남는 거는 제주도 여행하고,기억에 남는 거는 제주도 여행하고
국내에 있을 때는 포항에 보경사라는 곳이 있는데,국내에 있을 때는 포항에 보경사라는 곳이 있는데
그곳이 아주 기억에 사실 많이 남습니다 제주도 같은 경우는 뭐~ 워낙,그곳이 아주 기억에 사실 많이 남습니다 제주도 같은 경우는 뭐~ 워낙
그~ 뭐~ 저 때는 사실 수학여행으로 제주도를 많이 갔었고 그때는,그~ 뭐~ 저 때는 사실 수학여행으로 제주도를 많이 갔었고 그때는
뭐~ 나이가 당연히 어려서인지 뭐~ 자연을 느껴 느끼거나,뭐~ 나이가 당연히 어려서인지 뭐~ 자연을 느껴 느끼거나
어~ 그런 거는 없었던 거 같애요 그냥 친구들이 좋고 친구들하고 어울리니까 좋은 거였는데,어~ 그런 거는 없었던 거 같애요 그냥 친구들이 좋고 친구들하고 어울리니까 좋은 거였는데
나이가 들고 인제 이십 대 들고 또 뭐~ 삼십 대도 그렇고 사십 대에도,나이가 들고 인제 이십 대 들고 또 뭐~ 삼십 대도 그렇고 사십 대에도
제주도를 갔다 왔는데 사뭇 느낌이 다르더라구요?,제주도를 갔다 왔는데 사뭇 느낌이 다르더라구요?
그~ 티비 프로에 왜,그~ 티비 프로에 왜
핑클 멤버였던,핑클 멤버였던
누구죠 핑클 멤버였던 그~ 연예인 여자 연예인 있죠 이름이 생각이 안 나네요 갑자기 그~,누구죠 핑클 멤버였던 그~ 연예인 여자 연예인 있죠 이름이 생각이 안 나네요 갑자기 그~
남편이랑 김상순이랑 같이 사는 있죠.,남편이랑 김상순이랑 같이 사는 있죠.
근데 그 사람들 제주도에 이르케 살고 있잖아요?,근데 그 사람들 제주도에 이렇게 살고 있잖아요?
