사투리,표준어
만화 진짜 어렸을 때,만화 진짜 어렸을 때
만화방부터 시작해서 지금 뭐~  웹툰까지 그다음 뭐~,만화방부터 시작해서 지금 뭐~  웹툰까지 그다음 뭐~
벌툰 막 이래 가주고 진짜 옛날에는 막,벌툰 막 이래 가지고 진짜 옛날에는 막
만화방에 컵라면 먹고 뭐~ 아저씨들 담배 피고 막 이랬다가 지금은 인제 엄청 젊게 변했죠 약간,만화방에 컵라면 먹고 뭐~ 아저씨들 담배 피우고 막 이랬다가 지금은 인제 엄청 젊게 변했죠 약간
동굴 안에서 막 먹고 막,동굴 안에서 막 먹고 막
세련돼졌지.,세련돼졌지.
그치 그치 아이스티도 팔고 어~ 커피도 주고,그렇지 그렇지 아이스티도 팔고 어~ 커피도 주고
요즘은 만화책 압 장사 안 하고 다 먹는 걸로 장사하더만 피시방도 그렇고 만화방도 그렇고,요즘은 만화책 압 장사 안 하고 다 먹는 걸로 장사하더만 피시방도 그렇고 만화방도 그렇고
그래서 만화하면 형은 뭐~ 인생 만화 있어요?,그래서 만화하면 형은 뭐~ 인생 만화 있어요?
인생 만화 근데 인생 만화는 너무 많은데,인생 만화 근데 인생 만화는 너무 많은데
그~ 내가 그런 거 진짜 좋아하거든 반전,그~ 내가 그런 거 진짜 좋아하거든 반전
반전이 나와 약간 충격적인 거,반전이 나와 약간 충격적인 거
그니까 떡밥 요즘은 떡밥이라고 하지 복선이 이렇게 쫙 깔아놨다가,그러니까 떡밥 요즘은 떡밥이라고 하지 복선이 이렇게 쫙 깔아놨다가
한 방에 빡 해결되는 그런 거 있잖아.,한 방에 빡 해결되는 그런 거 있잖아.
아니면 이렇게 복선을 깔아놨는데 뭐야 하고 지나갔는데 훅 들어오는 거 있잖아.,아니면 이렇게 복선을 깔아놨는데 뭐야 하고 지나갔는데 훅 들어오는 거 있잖아.
그런 거 진짜 좋아하는데 그거에서 진짜 충격적이었던 게,그런 거 진짜 좋아하는데 그거에서 진짜 충격적이었던 게
레이브 아나 레이브 들어는 봤나 이제 칼에다가 이제 뭘 꽂으면,레이브 아나 레이브 들어는 봤어 이제 칼에다가 이제 뭘 꽂으면
성능이 바껴 예를 들면 스피드 검을 꽂으면 내 스피드까지 빨라져.,성능이 바뀌어 예를 들면 스피드 검을 꽂으면 내 스피드까지 빨라져.
그리고 폭발검 띄우면 칼 휘두를 때마다 터져 뭐~ 그런 만화가 있는데 이제,그리고 폭발검 띄우면 칼 휘두를 때마다 터져 뭐~ 그런 만화가 있는데 이제
그런 게 있었어 이제 삼십일 편인데,그런 게 있었어 이제 삼십일 편인데
이제 우리가 막 지나가다가 엄청난 마법사가 여기를 아무도 못 건드리게 결계를 쳐놓은 거야.,이제 우리가 막 지나가다가 엄청난 마법사가 여기를 아무도 못 건드리게 결계를 쳐놓은 거야.
오십 년 동안 이게 뭐지 이러고 사람들이 지나갔었어.,오십 년 동안 이게 뭐지 이러고 사람들이 지나갔었어.
와 이거는 이렇게 마술사가 이런 엄청난 힘을 가지려면 몇십 년 동안 수련을 해야 된대.,와 이거는 이렇게 마술사가 이런 엄청난 힘을 가지려면 몇십 년 동안 수련을 해야 된대.
어~ 그럼 이 결계는 누가 쳐놨을까 이렇게 주인공 친구들이 한 일곱 명이 있었는데,어~ 그럼 이 결계는 누가 쳐놨을까 이렇게 주인공 친구들이 한 일곱 명이 있었는데
이제 그걸 모르고 지나갔어 막 근데 모르고 지나가다가 뭐~ 근데 그 마법사를 발견했어.,이제 그걸 모르고 지나갔어 막 근데 모르고 지나가다가 뭐~ 근데 그 마법사를 발견했어.
해골이 되어 있는 거야 어~,해골이 되어 있는 거야 어~
너무 옛날에 결계를 쳐놓고 그 자리에 앉은 채로 해골이 되어 있었단 말이야 어~,너무 옛날에 결계를 쳐놓고 그 자리에 앉은 채로 해골이 되어 있었단 말이야 어~
근데 그~ 그 사람이 여자 주인공에 목걸이를 가지고 있는 거야.,근데 그~ 그 사람이 여자 주인공에 목걸이를 가지고 있는 거야.
여자 주인공은 지금 사람이야 어~ 뭐지 뭐 뭘까 요렇게 넘어갔었거든.,여자 주인공은 지금 사람이야 어~ 뭐지 뭐 뭘까 요렇게 넘어갔었거든.
별일 여자 주인공도 뭐~ 께름칙하게 이상하게 넘어갔었단 말이야 음~,별일 여자 주인공도 뭐~ 께름칙하게 이상하게 넘어갔었단 말이야 음~
근데 이제 아~ 이게 앞에 이야기이고 이게 삼십일 편에 비밀이 밝혀지는데 그~,근데 이제 아~ 이게 앞에 이야기이고 이게 삼십일 편에 비밀이 밝혀지는데 그~
주인공 팀들 중에 그~ 지그하르트라고 하는 그게 시간을 조종하는 마법사가 있었어.,주인공 팀들 중에 그~ 지그하르트라고 하는 그게 시간을 조종하는 마법사가 있었어.
어~ 시간을 조종하는 마법사가 있었는데,어~ 시간을 조종하는 마법사가 있었는데
얘네들이 그~ 무슨 과거에 무슨 사건을 해결하기 위해서 과거로 가는데,얘네들이 그~ 무슨 과거에 무슨 사건을 해결하기 위해서 과거로 가는데
그~ 악당들이 그~ 과거로 가는 통로?,그~ 악당들이 그~ 과거로 가는 통로?
통로를 뿌서버려 얘네들이 돌아와야 되는데 그 사건을 해결하고 돌아와야 되는데,통로를 부숴버려 얘네들이 돌아와야 되는데 그 사건을 해결하고 돌아와야 되는데
그~ 통로를 부숴버린단 말이야.,그~ 통로를 부숴버린단 말이야.
그래서 주인공 동료가 엇 그~ 이제 시간을 조종하는 사람이니까,그래서 주인공 동료가 엇 그~ 이제 시간을 조종하는 사람이니까
이 통로를 마법으로 지켜.,이 통로를 마법으로 지켜.
그러면서 주인공 친구들을 보내줘.,그러면서 주인공 친구들을 보내줘.
그~ 자기가 혼자 남아 그래서 그~ 오십 년 전에 결계를 친 게 친구  주인공 친구였던 거야.,그~ 자기가 혼자 남아 그래서 그~ 오십 년 전에 결계를 친 게 친구  주인공 친구였던 거야.
어~ 그러니까 혼자 과거에서 그래서,어~ 그러니까 혼자 과거에서 그래서
딱 애들이 들어올 수 있게 몇십 년 동안 계속 결계만 치고 완전 죽는 거여?,딱 애들이 들어올 수 있게 몇십 년 동안 계속 결계만 치고 완전 죽는 거야?
어 그니까 오십 년 후에 여기에 결계가 처져있어야,어 그러니까 오십 년 후에 여기에 결계가 처져있어야
주인공 친구들이 그~ 그 현실을 구할 수 있거든.,주인공 친구들이 그~ 그 현실을 구할 수 있거든.
여기에 막 보물 예를 들면,여기에 막 보물 예를 들면
나도 잘 기억이 안 나는데 보물 같은 거 아니면 무슨 무기 같은 게 숨겨져 있어야 돼.,나도 잘 기억이 안 나는데 보물 같은 거 아니면 무슨 무기 같은 게 숨겨져 있어야 돼.
근데 자기는 미래를 알고 왔잖아 아~ 그게 나였구나,근데 자기는 미래를 알고 왔잖아 아~ 그게 나였구나
이렇게 하고 앉아서 앉은 채로 오십 년 동안 그 마법에 결계를 만든 거야.,이렇게 하고 앉아서 앉은 채로 오십 년 동안 그 마법에 결계를 만든 거야.
오와 거의 감 야 감동인데 약간 희생,오와 거의 감 야 감동인데 약간 희생
