사투리,표준어
어~ 요새 코로나 때문에 공연이,어~ 요새 코로나 때문에 공연이
되게 많이 없어졌는데,되게 많이 없어졌는데
어~ 그래도 언젠가는 이 코로나라,어~ 그래도 언젠가는 이 코로나라
라는 게 끝날,라는 게 끝날
그때 이제 공연을 보게 된다면,그때 이제 공연을 보게 된다면
어떤 걸 보고 싶어 왜냐면 공연이 굉장히 다양하기 때문에,어떤 걸 보고 싶어 왜냐면 공연이 굉장히 다양하기 때문에
음~ 뭐~ 일반적인 그런,음~ 뭐~ 일반적인 그런
콘서트만 해도 뭐~ 발라드 콘서트 뭐~,콘서트만 해도 뭐~ 발라드 콘서트 뭐~
뭐~ 싸이 콘서트 뭐~ 아이돌 콘서트 되게 종류가 많잖아,뭐~ 싸이 콘서트 뭐~ 아이돌 콘서트 되게 종류가 많잖아
그런 것 중에,그런 것 중에
뭐~ 콘서트 외에 뭐~ 다른 거 뮤지컬이라던지 혹은 뭐~,뭐~ 콘서트 외에 뭐~ 다른 거 뮤지컬이라던지 혹은 뭐~
여러 가지 것들 중에서 코로나 끝나면은,여러 가지 것들 중에서 코로나 끝나면은
내가 이거는 쫌 보러 가고 싶다 하는 그런 게 있나,내가 이거는 조금 보러 가고 싶다 하는 그런 게 있나
최근에 이제 동생이 유튜브를 보면서,최근에 이제 동생이 유튜브를 보면서
막 뮤지컬 노래를 많이 듣더라고,막 뮤지컬 노래를 많이 듣더라고
그러면서 이제 나도 옆에 있다 보니까 같이 듣게 되는데,그러면서 이제 나도 옆에 있다 보니까 같이 듣게 되는데
거기서 어~ 황금별이라는,거기서 어~ 황금별이라는
노래가 있어 근데 이게 뮤지컬,노래가 있어 근데 이게 뮤지컬
모짜르트인가 거기서 나온 노래인데 아~ 괜찮더라고 나는 그 노래가 그래서 나는,모짜르트인가 거기서 나온 노래인데 아~ 괜찮더라고 나는 그 노래가 그래서 나는
어~ 만약에 코로나가 끝난다면,어~ 만약에 코로나가 끝난다면
뮤지컬을 한번 보러 가고 싶은데,뮤지컬을 한번 보러 가고 싶은데
어~ 근데 부산에는 잘 안 오더라고,어~ 근데 부산에는 잘 안 오더라고
그래서 쫌 많이 아쉬운 면도 있고,그래서 조금 많이 아쉬운 면도 있고
음~ 또 뮤지컬 중에서 킹키부츠인가,음~ 또 뮤지컬 중에서 킹키부츠인가
그것도 한번 보고 싶고 어~ 그래 나는,그것도 한번 보고 싶고 어~ 그래 나는
너는 어떤 공연이 보고 싶어 너는,너는 어떤 공연이 보고 싶어 너는
난 사실 공연 뮤지컬을 그렇게,난 사실 공연 뮤지컬을 그렇게
되게 좋아하는 편은 아니라서,되게 좋아하는 편은 아니라서
생각을 딱히 해 보진 않았는데 만약에 본다면,생각을 딱히 해 보진 않았는데 만약에 본다면
쫌 되게 노래를 굉장히 잘하는 막,조금 되게 노래를 굉장히 잘하는 막
그런 사람들이 잔잔하게 부르는,그런 사람들이 잔잔하게 부르는
노래를 듣고 싶거든 그~ 뭐~ 크러쉬,노래를 듣고 싶거든 그~ 뭐~ 크러쉬
나 정승환 노래 되게 잘하는 거 같아서,나 정승환 노래 되게 잘하는 거 같아서
그런 것도 듣고 싶고 그~,그런 것도 듣고 싶고 그~
