사투리,표준어
내가 한 삼사 년 전,내가 한 삼사 년 전
아니면 한 오육 년 전까지만 해도 보통 우리나라에서 드라마는,아니면 한 오육 년 전까지만 해도 보통 우리나라에서 드라마는
케이비에스 뭐~ 엠비씨 에스비에스 같은 방송 삼사에서 하는 드라마들이,케이비에스 뭐~ 엠비씨 에스비에스 같은 방송 삼사에서 하는 드라마들이
되게 어~ 대중들한테 인기를 많이 얻고,되게 어~ 대중들한테 인기를 많이 얻고
주를 이루었잖아.,주를 이루었잖아.
근데 최근에는,근데 최근에는
뭐~ 넷플릭스나 유튜브 이런 거 이런 플랫폼이 다양해지면서,뭐~ 넷플릭스나 유튜브 이런 거 이런 플랫폼이 다양해지면서
쫌 더 드라마에를 선택할 수 있는 폭이 넓어지고 그랬다 그랬잖아.,조금 더 드라마에를 선택할 수 있는 폭이 넓어지고 그랬다 그랬잖아.
그래서 내가 최근에 재밌게 본 거는 넷플릭스에서,그래서 내가 최근에 재밌게 본 거는 넷플릭스에서
기묘한 이야기라고 그거는 이제 한국 드라마는 아니지만,기묘한 이야기라고 그거는 이제 한국 드라마는 아니지만
어~ 미드인가 아무튼 해외에서 하는 드라마를 봤단 말이야.,어~ 미드인가 아무튼 해외에서 하는 드라마를 봤단 말이야.
너는 혹시 이 드라마 알아?,너는 혹시 이 드라마 알아?
아~ 나는 이 드라마 아는데,아~ 나는 이 드라마 아는데
그니까 쪼끔 보다가,그러니까 쪼끔 보다가
한 삼사 회까지 보다가,한 삼사 회까지 보다가
진짜 어~ 드라마 이름처럼 제목처럼 너무 기묘해가지고,진짜 어~ 드라마 이름처럼 제목처럼 너무 기묘해가지고
아~ 이건 안 되겠다 싶은  그래서 나는 어둡고 침침한 거 별로 안 좋아하고 살짝,아~ 이건 안 되겠다 싶은  그래서 나는 어둡고 침침한 거 별로 안 좋아하고 살짝
판타지는 좋아하는데 괴물 나오고 막 이런 잔인한 거,판타지는 좋아하는데 괴물 나오고 막 이런 잔인한 거
별로 안 좋아해가지구 일단은 무서워해.,별로 안 좋아해가지구 일단은 무서워해.
안 좋아한다기보다는 못 봐.,안 좋아한다기보다는 못 봐.
그래가지구 보다가 쪼끔 어~,그래가지구 보다가 쪼끔 어~
안 보 이제 멈춰서 중간에 아~ 이건 안 되겠다 이 드라마는 나와 안 맞다 하면서,안 보 이제 멈춰서 중간에 아~ 이건 안 되겠다 이 드라마는 나와 안 맞다 하면서
버린 적이 있지 아~ 버린 거라기보다는,버린 적이 있지 아~ 버린 거라기보다는
안 안 봤지 그~ 중도 하차를 했어.,안 안 봤지 그~ 중도 하차를 했어.
근데 이 드라마가 되게 사람들이 재밌다고 하는데,근데 이 드라마가 되게 사람들이 재밌다고 하는데
니가 보기에는 이 드라마의 가장 큰 매력이 뭐라고 생각해?,네가 보기에는 이 드라마의 가장 큰 매력이 뭐라고 생각해?
나는 개인적으로 이 드라마가,나는 개인적으로 이 드라마가
약간 내가 원래 한국 드라마를 잘 안 보고 미드나 영드 이런 거 좋아하거든?,약간 내가 원래 한국 드라마를 잘 안 보고 미드나 영드 이런 거 좋아하거든?
근데 그런 거 좋아하는 이유도 그렇고 뭐냐면,근데 그런 거 좋아하는 이유도 그렇고 뭐냐면
약간 주인공이 막 딱히 막 정해져 있는 느낌이 아니야.,약간 주인공이 막 딱히 막 정해져 있는 느낌이 아니야.
그니까 한국 드라마는 여주 남주 정해져 있고 서브 남주 정해져 있고 뭔가 되게 정형화된 느낌이면,그러니까 한국 드라마는 여주 남주 정해져 있고 서브 남주 정해져 있고 뭔가 되게 정형화된 느낌이면
기묘한 이야기는 일단 기본적으로 내가 봤을 때는,기묘한 이야기는 일단 기본적으로 내가 봤을 때는
어~ 주인공이라 할 수 있는 캐릭터들이 거의 뭐~ 열 명 정도 될 만큼,어~ 주인공이라 할 수 있는 캐릭터들이 거의 뭐~ 열 명 정도 될 만큼
되게 다양하고 그 캐릭터들의 서사가 있다 아이가.,되게 다양하고 그 캐릭터들의 서사가 있지 않니.
어~ 막 몇 명한테만 치우쳐져 있는 게 아니라 여러 명이 다 서사가 되게 비중 있게 다뤄져서,어~ 막 몇 명한테만 치우쳐져 있는 게 아니라 여러 명이 다 서사가 되게 비중 있게 다뤄져서
뭔가 캐릭터들 하나하나의 매력도 좋고,뭔가 캐릭터들 하나하나의 매력도 좋고
그래서 그 캐릭터들이 쪼끔씩 쪼끔씩 이렇게 브로맨스나,그래서 그 캐릭터들이 쪼끔씩 쪼끔씩 이렇게 브로맨스나
아니면 이렇게 잘 맞는 합이 잘 맞는 뭐 듀오나 이런 식으로 나타나면,아니면 이렇게 잘 맞는 합이 잘 맞는 뭐 듀오나 이런 식으로 나타나면
그런 거 보는 데 약간 쾌감이 있어 그래서 막,그런 거 보는 데 약간 쾌감이 있어 그래서 막
사건이 흘러가는 것도 재밌지만 그기 안에서 등장인물들이 서로서로 약간 케미를 보여준다든지,사건이 흘러가는 것도 재밌지만 거기 안에서 등장인물들이 서로서로 약간 케미를 보여준다든지
그리고 생각보다 안 친했던 등장인물끼리 갑자기 만나가지고,그리고 생각보다 안 친했던 등장인물끼리 갑자기 만나가지고
내가 좋아하던 등장인물 케미들이 이렇게,내가 좋아하던 등장인물 케미들이 이렇게
서로 더 친해지고 막 이런 새로운,서로 더 친해지고 막 이런 새로운
그니까 케미들이 또 생기고 나는 그런 게 진짜 재밌드라고,그러니까 케미들이 또 생기고 나는 그런 게 진짜 재밌드라고
그래서 기묘한 이야기는 개인적으로 보통 드라마 보면은,그래서 기묘한 이야기는 개인적으로 보통 드라마 보면은
