사투리,표준어
야 니 이상형 있다이가,야 너 이상형 있잖아
맨날 키크고 잘생긴 남자랑 만날 거라 했는데,맨날 키크고 잘생긴 남자랑 만날 거라 했는데
니 이상형 구체적으로 얘기해봐 어떻게 되는데,니 이상형 구체적으로 얘기해봐 어떻게 되는데
나는 어~ 진짜 이상형 이런 거는,나는 어~ 진짜 이상형 이런 거는
언니가 얘기했던 것처럼 잘생기고 키 크고,언니가 얘기했던 것처럼 잘생기고 키 크고
솔직히 누구나 그렇게 생각한다이가 돈 많고 잘생긴 사람 좋아한다고,솔직히 누구나 그렇게 생각하잖아 돈 많고 잘생긴 사람 좋아한다고
그런 사람이나,그런 사람이나
아니면은 아니면 근데 대부분 이상형이 그렇지 않나 키 크고 잘생기고 돈 많고,아니면은 아니면 근데 대부분 이상형이 그렇지 않나 키 크고 잘생기고 돈 많고
뭔가 약간 그런 사람?,뭔가 약간 그런 사람?
그런 사람이 난 좀 좋더라고 근데 생각해 보면은,그런 사람이 난 좀 좋더라고 근데 생각해 보면은
만나는 사람은 그렇지가 않더라고 약간 이상형이랑 만나는 거는 좀 힘든 거 같더라,만나는 사람은 그렇지가 않더라고 약간 이상형이랑 만나는 거는 좀 힘든 거 같더라
언니야는 이상형 어떻게 되는데?,언니는 이상형 어떻게 되는데?
뭐 어릴 때야 잘 생긴 사람 키 큰 사람 뭐 좋아했는데,뭐 어릴 때야 잘 생긴 사람 키 큰 사람 뭐 좋아했는데
좀 여러 사람 만나보면서 이상형 생각해보니까 아,좀 여러 사람 만나보면서 이상형 생각해보니까 아
말이 잘 통하는 사람이 좀 좋은 거 같더라고 그리고 배려를 잘하는 사람,말이 잘 통하는 사람이 좀 좋은 거 같더라고 그리고 배려를 잘하는 사람
만나다 보니까,만나다 보니까
이 배려심이 없는 사람들이 가끔 있는데,이 배려심이 없는 사람들이 가끔 있는데
이게 진짜 자기밖에 모르는 사람들도 더러 만나본 적이 있어서,이게 진짜 자기밖에 모르는 사람들도 더러 만나본 적이 있어서
거기에 좀 상처를 많이 받아가지고,거기에 좀 상처를 많이 받아가지고
나는 이상형 한다면은,나는 이상형 한다면은
어 배려심 많은 사람 그리고,어 배려심 많은 사람 그리고
얘기가 잘 통하는 사람 그렇게,얘기가 잘 통하는 사람 그렇게
그게 좀 이상형인 거 같애,그게 좀 이상형인 거 같애
니 최근에 썸 타던 사람 없나?,너 최근에 썸 타던 사람 없니?
나는 요새 그냥 연락하는 사람은 아애 없고,나는 요새 그냥 연락하는 사람은 아애 없고
옛날에 옛날에 썸 탔던 사람이 있었거든,옛날에 옛날에 썸 탔던 사람이 있었거든
근데 왜 썸이 깨졌었냐면은,근데 왜 썸이 깨졌었냐면은
내가 뭐지 그~,내가 뭐지 그~
그거를 나갔단 말이야 과팅을 나갔단 말이야 과팅을 나갔는데,그거를 나갔단 말이야 과팅을 나갔단 말이야 과팅을 나갔는데
그 뭐지 막 내가 좀 맘에 들어 하던 친구가 있었어 근데,그 뭐지 막 내가 좀 맘에 들어 하던 친구가 있었어 근데
나랑 같이 과팅 나갔던 애가 걔한테 연락을 하기 시작하는 거야.,나랑 같이 과팅 나갔던 애가 걔한테 연락을 하기 시작하는 거야.
그래서 근데 생각을 했던 게,그래서 근데 생각을 했던 게
어~ 뭐지 내가 뭐지 얘가 마음에 든다고 해서 내가 얘랑 사귀는 건 아니다이가,어~ 뭐지 내가 뭐지 얘가 마음에 든다고 해서 내가 얘랑 사귀는 건 아니잖아
그래서 나는 그냥 이제 다른 얘랑 연락을 했지 아 쟤네 둘이 잘 되나 보다 이렇게 생각해가지고 했는데,그래서 나는 그냥 이제 다른 얘랑 연락을 했지 아 쟤네 둘이 잘 되나 보다 이렇게 생각해가지고 했는데
이제 우연찮게 이제 걔랑 또 잘 뭐지 말하는 게 좀 잘 맞아서 걔랑 막 얘기를 하고 있었다?,이제 우연찮게 이제 걔랑 또 잘 뭐지 말하는 게 좀 잘 맞아서 걔랑 막 얘기를 하고 있었다?
근데 이 여자애가,근데 이 여자애가
막 뭐지 걔랑도 연락을 했었어 근데 걔한테 이제 이 친구가,막 뭐지 걔랑도 연락을 했었어 근데 걔한테 이제 이 친구가
아~ 얘 정말 괜찮다 이러면서 내 얘기를 한 거지 내 얘기를 했는데,아~ 얘 정말 괜찮다 이러면서 내 얘기를 한 거지 내 얘기를 했는데
그~ 내 친구가 뭐랬냐면 대학교 같이 다녔던 애가 뭐랬냐면,그~ 내 친구가 뭐랬냐면 대학교 같이 다녔던 애가 뭐랬냐면
야 니 걔한테 꼬리치지 마라 이렇게 얘기를 했던 거야.,야 너 걔한테 꼬리치지 마라 이렇게 얘기를 했던 거야.
근데 너무 어이가 없잖아,근데 너무 어이가 없잖아
근데 뭐지 얘는 어떻게 보면은 그냥 진짜 사람 좋다는 얘기로 했던 건데 막 아 되게 괜찮다 성격도 좋고 이렇게 얘기했던 건데,근데 뭐지 얘는 어떻게 보면은 그냥 진짜 사람 좋다는 얘기로 했던 건데 막 아 되게 괜찮다 성격도 좋고 이렇게 얘기했던 건데
막 그런 식으로 얘기를 하데,막 그런 식으로 얘기를 하데
그러면서 이제 막 얘기를 하다가,그러면서 이제 막 얘기를 하다가
이제 뭐지 자연스럽게 뭔가 멀어지게 되는 거?,이제 뭐지 자연스럽게 뭔가 멀어지게 되는 거?
그렇게 되고 나도 이제 이 친구랑은 너무 안 맞아 가지고,그렇게 되고 나도 이제 이 친구랑은 너무 안 맞아 가지고
여자애랑도 멀어지고,여자애랑도 멀어지고
이 남자애랑도 이제 얘기를 하다가 이제 얘랑 안 맞게 된 이 친구 얘기를 하다가 이제,이 남자애랑도 이제 얘기를 하다가 이제 얘랑 안 맞게 된 이 친구 얘기를 하다가 이제
얘 이 여자애랑 내랑 조금 틀어지는 그런 게 있었거든 근데 그런 거에 약간 틀어지는 그런 것도 있었고,얘 이 여자애랑 나랑 조금 틀어지는 그런 게 있었거든 근데 그런 거에 약간 틀어지는 그런 것도 있었고
약간 어떻게든 관련이 돼있었어 이 남자애가 근데 그러면서 이제 좀,약간 어떻게든 관련이 돼있었어 이 남자애가 근데 그러면서 이제 좀
어색해진 거지 그러면서 썸 깨진 적도 있었고,어색해진 거지 그러면서 썸 깨진 적도 있었고
한 번은 고백을 받은 적 있단 말이야?,한 번은 고백을 받은 적 있단 말이야?
근데 고백을 받았는데 너무 어이가 없게 고백을 받은 거지,근데 고백을 받았는데 너무 어이가 없게 고백을 받은 거지
막 무슨 기류가 있었던 것도 아니었어,막 무슨 기류가 있었던 것도 아니었어
어떻게 고백을 받았냐면은,어떻게 고백을 받았냐면은
카카오톡 막 메신저로 이렇게 연락을 하고 있었다 메신저로 이렇게 연락을 하고 있는데,카카오톡 막 메신저로 이렇게 연락을 하고 있었다 메신저로 이렇게 연락을 하고 있는데
이 남자애가 막 아 뭐,이 남자애가 막 아 뭐
뭐지 밥 뭐 먹냐 이래서 아 나 김치찌개 먹을 거다 김치찌개 고기 들어있어서 너무 좋다 막 이런 얘기 하고 있는데 진짜 뜬금없이 얘가,뭐지 밥 뭐 먹냐 이래서 아 나 김치찌개 먹을 거다 김치찌개 고기 들어있어서 너무 좋다 막 이런 얘기 하고 있는데 진짜 뜬금없이 얘가
