사투리,표준어
남자 친구가 있으신가요?,남자 친구가 있으신가요?
저 없은 지 한창 됐어요.,저 없은 지 한창 됐어요.
혹시 연애를 하실 때,혹시 연애를 하실 때
다투고 이렇게 하잖아요.,다투고 이렇게 하잖아요.
주로 어떤 일로 다투셨었어요?,주로 어떤 일로 다투셨었어요?
근데 저도 너무 오래 돼서,근데 저도 너무 오래 돼서
잘 기억은 안 나는데 제일 마지막에 사귀었던,잘 기억은 안 나는데 제일 마지막에 사귀었던
애랑은 근데 걔 걔랑,애랑은 근데 걔 걔랑
아~ 근데 걔 말고 그~,아~ 근데 걔 말고 그~
처음 사겼던 남친이랑 제일 싸웠던 게 뭐였냐면은,처음 사귀었던 남친이랑 제일 싸웠던 게 뭐였냐면은
남친이 어쨌든 자기 꿈도 있고 그리고  학교에서나 뭐~ 열심히 할려고 하니까,남친이 어쨌든 자기 꿈도 있고 그리고  학교에서나 뭐~ 열심히 할려고 하니까
그 쪽으로 쏠리더라고요 근데,그 쪽으로 쏠리더라고요 근데
그 땐 또 어리고 이러니까 그런 거를 못 참겠고 막,그 땐 또 어리고 이러니까 그런 거를 못 참겠고 막
나만 봐 줬으면 좋겠고 약간 그게 좀,나만 봐 줬으면 좋겠고 약간 그게 좀
커 가지고,커 가지고
괜히 막 더 더 짜증 내고 약간 좀 그랬던 게 좀 있었던 거 같애요.,괜히 막 더 더 짜증 내고 약간 좀 그랬던 게 좀 있었던 거 같애요.
약간 어릴 때는,약간 어릴 때는
내가 계속 밀리고 뒷전이 되는 게 쪼금 그렇잖아요 저도,내가 계속 밀리고 뒷전이 되는 게 쪼금 그렇잖아요 저도
그런 이유로 많이 싸웠었던 거 같은데,그런 이유로 많이 싸웠었던 거 같은데
요즘은 어떤 이유로,요즘은 어떤 이유로
저는 이제 있으면은,저는 이제 있으면은
게 관계를 할 때는 항상,게 관계를 할 때는 항상
뭔가 대화를 조금,뭔가 대화를 조금
중요시 생각을 하는데,중요시 생각을 하는데
약간 이런 말 해도 될지 모르겠지만,약간 이런 말 해도 될지 모르겠지만
남자분들은 대화를 많이 안 하잖아요.,남자분들은 대화를 많이 안 하잖아요.
많이 안 한다기보다,많이 안 한다기보다
대화하는 법을 잘 모르는 것 같아서 그런 것 때문에 가장 최근에 싸웠는데,대화하는 법을 잘 모르는 것 같아서 그런 것 때문에 가장 최근에 싸웠는데
뭔가 인제,뭔가 인제
사 생활을 하는 거에 또 얘기하고 하는데 인제 뭔가 진지한 얘기 이런 것들이 참 안 되는 것 같아서,사 생활을 하는 거에 또 얘기하고 하는데 인제 뭔가 진지한 얘기 이런 것들이 참 안 되는 것 같아서
그런 걸로 많이,그런 걸로 많이
조금 다투고 있는 중인데,조금 다투고 있는 중인데
지금은 많이 나아졌고,지금은 많이 나아졌고
네 그렇습니다.,네 그렇습니다.
근데 뭐~ 대부분이 약간 또 남자가 대 남자랑 여자랑 같이 대화 할 주제도 약간 좀 애매한 것도 있는 거 같기도 해요 그런,근데 뭐~ 대부분이 약간 또 남자가 대 남자랑 여자랑 같이 대화 할 주제도 약간 좀 애매한 것도 있는 거 같기도 해요 그런
그런 것도,그런 것도
그니까 딱 같은,그러니까 딱 같은
그 손길을 이렇게 맞는 게 있으니까 어쨌든 처음 만나도 이렇게 얘기도,그 손길을 이렇게 맞는 게 있으니까 어쨌든 처음 만나도 이렇게 얘기도
잘 할 수 있고 이런 것도 있는데 확실히,잘 할 수 있고 이런 것도 있는데 확실히
그런 건 있긴 하지만 그래도 사람마다 다른 거 같은 게 제 친구도,그런 건 있긴 하지만 그래도 사람마다 다른 거 같은 게 제 친구도
그~ 어떻게 지금 남친이 있는데 그 남친이 오히려 더 말이 많을 정도로,그~ 어떻게 지금 남친이 있는데 그 남친이 오히려 더 말이 많을 정도로
왜 제 친구는 오히려 말이 좀 없는 편이거든요 그래 가지고,왜 제 친구는 오히려 말이 좀 없는 편이거든요 그래 가지고
이게 또 사람마다 다르기도 하고 또 어떤 사람 만나냐 따라 뭐~,이게 또 사람마다 다르기도 하고 또 어떤 사람 만나냐 따라 뭐~
어떤 주제냐 따라 또 다르고 좀 말 많은 남자들도 있고,어떤 주제냐 따라 또 다르고 좀 말 많은 남자들도 있고
그런 거 같더라고요 저도,그런 거 같더라고요 저도
별 생각이 없었는데 그~ 방금 얘기 들으니까 그 친구 남친이 너무 생각이 나 가지고,별 생각이 없었는데 그~ 방금 얘기 들으니까 그 친구 남친이 너무 생각이 나 가지고
말하는 걸 너무 좋아하더라고요.,말하는 걸 너무 좋아하더라고요.
사람 성향 차이긴 한데 저도 제 친구들 보면,사람 성향 차이긴 한데 저도 제 친구들 보면
얘기 많은 남자 애들 진짜 많거든요 계속 그래서,얘기 많은 남자 애들 진짜 많거든요 계속 그래서
그런 친구들 생각하면 막 저희도 한 세 네 시간 계속 진짜,그런 친구들 생각하면 막 저희도 한 세 네 시간 계속 진짜
쉼 없이 떠들어도 계속 할 얘기가 있거든요.,쉼 없이 떠들어도 계속 할 얘기가 있거든요.
막 꼬리에 꼬리를 물고 주제가 이리 튀었다 저리 튀었다 하면서 얘기를 진짜 많이 하는데,막 꼬리에 꼬리를 물고 주제가 이리 튀었다 저리 튀었다 하면서 얘기를 진짜 많이 하는데
어~ 맞아요 남자 친구는,어~ 맞아요 남자 친구는
좀 과묵한 타입인 거 같긴 경상도 남자라서 그런 지 모르겠지만,좀 과묵한 타입인 거 같긴 경상도 남자라서 그런 지 모르겠지만
항상 거의 만나면,항상 거의 만나면
십 중에 팔 점 오는 저 혼자 얘기를 하고,십 중에 팔 점 오는 저 혼자 얘기를 하고
그렇 그니까 그 사람은 들어 주는 걸 좋아하는 사람이고,그렇 그러니까 그 사람은 들어 주는 걸 좋아하는 사람이고
저는 듣고 싶기도 하고 얘기하는 것도 좋아하는데 뭔가 인제 티키타카가 돼야 되는데,저는 듣고 싶기도 하고 얘기하는 것도 좋아하는데 뭔가 인제 티키타카가 돼야 되는데
계속 혼자 뭔가 얘기하고 그 사람 막 그냥 아~ 그렇구나 하면서 받아 주긴 하지만,계속 혼자 뭔가 얘기하고 그 사람 막 그냥 아~ 그렇구나 하면서 받아 주긴 하지만
그 사람이 무슨 생각을 하고 그런 거를 듣고 싶은데,그 사람이 무슨 생각을 하고 그런 거를 듣고 싶은데
그런 쪽으로 얘기를 잘 안 하는 것 같은 자기 얘기하는 게 서툰 사람인 거 같은?,그런 쪽으로 얘기를 잘 안 하는 것 같은 자기 얘기하는 게 서툰 사람인 거 같은?
그래 가지구,그래 가지구
다투고 다퉜었습니다.,다투고 다퉜었습니다.
건 참 어려운 거 같긴 해요.,건 참 어려운 거 같긴 해요.
이게 또 연애나,이게 또 연애나
근데 또 그래서 또 결혼을 못 하겠는 것도 있고 이게 내가 이 사람 한 명을 만나서,근데 또 그래서 또 결혼을 못 하겠는 것도 있고 이게 내가 이 사람 한 명을 만나서
계속 꾸준히 같이 이렇게,계속 꾸준히 같이 이렇게
잘 좋게 지낼 수가 있을까?,잘 좋게 지낼 수가 있을까?
이런 생각이 드니까,이런 생각이 드니까
결혼을 할 수 있을까 이런 생각도 들기도 하고,결혼을 할 수 있을까 이런 생각도 들기도 하고
그리고 주변에 친구들 남친 있는 친구들을 봐도,그리고 주변에 친구들 남친 있는 친구들을 봐도
아~ 쟤랑 좀 결혼 안 했으면 좋겠는데 이런 애들,아~ 쟤랑 좀 결혼 안 했으면 좋겠는데 이런 애들
몇 명이 있어요 그러니까,몇 명이 있어요 그러니까
아~ 그냥 좀 헤어졌으면 좋겠다 그니까 제가 좀 솔로라서 또 그럴 수도 있는 거지만은,아~ 그냥 좀 헤어졌으면 좋겠다 그러니까 제가 좀 솔로라서 또 그럴 수도 있는 거지만은
근데 제가 보기에 너무 좀 아닌 남자들인 거예요 그니까,근데 제가 보기에 너무 좀 아닌 남자들인 거예요 그러니까
한 명은 남친이 약간,한 명은 남친이 약간
그~ 노는 걸 좋아하고,그~ 노는 걸 좋아하고
그니까 막 그렇게 싸 다니면서 논다기보다는 그냥 일을 안 하고 싶어 하는 거?,그러니까 막 그렇게 싸 다니면서 논다기보다는 그냥 일을 안 하고 싶어 하는 거?
까 약간 그러니까 책임감이 없어 보이는 거에요 그러면서 맨날,까 약간 그러니까 책임감이 없어 보이는 거에요 그러면서 맨날
