사투리,표준어
좋아하시는 연예인 있으세요?,좋아하시는 연예인 있으세요?
좋아하는 연예인은 따로 없고 뭐~,좋아하는 연예인은 따로 없고 뭐~
그~ 드라마 보거나 그러다 보면은,그~ 드라마 보거나 그러다 보면은
잠깐잠깐 빠지는 것 같애요 뭐~ 남주나 이런 식으로,잠깐잠깐 빠지는 것 같애요 뭐~ 남주나 이런 식으로
잠깐잠깐 빠졌다가,잠깐잠깐 빠졌다가
쫌 금사빠라 해야 되나?,조금 금사빠라 해야 되나?
좋아했다가 다른 배우 좋아했다가 그러는 것 같애요.,좋아했다가 다른 배우 좋아했다가 그러는 것 같애요.
혹시 좋아하는 연예인 있으세요?,혹시 좋아하는 연예인 있으세요?
제가,제가
요새 딘며들다 아세요?,요새 딘며들다 아세요?
딘딘이 딘 그~ 스며들다 이렇게 해서 그~ 합성어로 딘며들다 이게 있거든요?,딘딘이 딘 그~ 스며들다 이렇게 해서 그~ 합성어로 딘며들다 이게 있거든요?
요새 딘딘한테 살짝 빠졌는데,요새 딘딘한테 살짝 빠졌는데
한 번씩,한 번씩
아~ 내가 왜?,아~ 내가 왜?
내가 왜 얘를 좋아해 약간 이 생각 하다가도 아 그래.,내가 왜 얘를 좋아해 약간 이 생각 하다가도 아 그래.
그래 괜찮긴 한데 이렇게 하는데,그래 괜찮긴 한데 이렇게 하는데
딘며든 것 같애요.,딘며든 것 같애요.
그냥 원래,그냥 원래
사람들은 원래 다 드라마 보면은 한 번씩,사람들은 원래 다 드라마 보면은 한 번씩
어?,어?
저 남주 괜찮은데?,저 남주 괜찮은데?
이렇게 하는데 항상 그 드라마 거기에서는 아~ 그 역할에 너무 잘 맞아서,이렇게 하는데 항상 그 드라마 거기에서는 아~ 그 역할에 너무 잘 맞아서
아~ 쟤 괜찮다 했는데,아~ 쟤 괜찮다 했는데
그~ 사람들이 이제 드라마 끝나고 난 다음에 나중에 기사나 사진을 보면,그~ 사람들이 이제 드라마 끝나고 난 다음에 나중에 기사나 사진을 보면
