사투리,표준어
회사 처음 다니던 회사에 어떤 회사이셨나요?,회사 처음 다니던 회사에 어떤 회사이셨나요?
저는,저는
학교에서 추천해 줘 가지고 갔던 학교 아~ 그~ 학교 안 회사였거든요.,학교에서 추천해 줘 가지고 갔던 학교 아~ 그~ 학교 안 회사였거든요.
거기가 뷔페였어요 한식 뷔페,거기가 뷔페였어요 한식 뷔페
한식 뷔펜데 풀잎채라고,한식 뷔펜데 풀잎채라고
잘 모르실 거 같은데 맞죠.,잘 모르실 거 같은데 맞죠.
지점이 많지도 않고 저 여기 오픈 멤버로 들어 갔던 거라서,지점이 많지도 않고 저 여기 오픈 멤버로 들어 갔던 거라서
솔직히 일에 대해서 일도 모르는데 그 오픈 멤버로 들어가니까 진짜 힘들더라고,솔직히 일에 대해서 일도 모르는데 그 오픈 멤버로 들어가니까 진짜 힘들더라고
처음에는,처음에는
아무래도 오픈 멤버니까 오픈을 아직 안 해서 따른 지점에 가서 먼저 배웠거든요.,아무래도 오픈 멤버니까 오픈을 아직 안 해서 다른 지점에 가서 먼저 배웠거든요.
뭐~ 가서 배우고 한 일주일 정도 배웠는데 뭐~ 동부산 혹시 아세요?,뭐~ 가서 배우고 한 일주일 정도 배웠는데 뭐~ 동부산 혹시 아세요?
동부산 저 부산 저 안쪽에 있는 기장 가기 전에 있는 건데,동부산 저 부산 저 안쪽에 있는 기장 가기 전에 있는 건데
그쪽에 롯데 아울렛이 하나 크게 생겼어요.,그쪽에 롯데 아울렛이 하나 크게 생겼어요.
그 때 처음에 거기 생겼을 때 오픈 멤버로 제 친구가 들어가고,그 때 처음에 거기 생겼을 때 오픈 멤버로 제 친구가 들어가고
거기 제가 지원을 갔거든요.,거기 제가 지원을 갔거든요.
아무래도 오픈이니까 사람이 엄청 많이 오잖아요.,아무래도 오픈이니까 사람이 엄청 많이 오잖아요.
서 거기 지원을 가가지고,서 거기 지원을 가가지고
제가 약간 처음에 일 못하는 줄 알았는데 하다 보니까 이렇게,제가 약간 처음에 일 못하는 줄 알았는데 하다 보니까 이렇게
몸이 막 혼자서 막 움직이고 그러더라고요.,몸이 막 혼자서 막 움직이고 그러더라고요.
저는 즉석 파트였어요 그래서,저는 즉석 파트였어요 그래서
뭐~ 튀김 아니면 전,뭐~ 튀김 아니면 전
냉면 뽑는 거 뭐~ 볶음 요리,냉면 뽑는 거 뭐~ 볶음 요리
아니면 뭐~,아니면 뭐~
뭐였냐 그~ 직화 요리 이런 거 약간 했었거든요.,뭐였냐 그~ 직화 요리 이런 거 약간 했었거든요.
그래가지고 거기서 이제 막 일도,그래가지고 거기서 이제 막 일도
아무래도 일이 빡빡하다 보니까 일도 빨리 배우고,아무래도 일이 빡빡하다 보니까 일도 빨리 배우고
우리 매장이 오픈해서 전 양산에서 처음 일했거든요.,우리 매장이 오픈해서 전 양산에서 처음 일했거든요.
그래가지고 양산에서 일하면서,그래가지고 양산에서 일하면서
오픈하면 이제 오픈빨이 보통 일반적으로 있잖아요.,오픈하면 이제 오픈빨이 보통 일반적으로 있잖아요.
요식업 같은데 보면 오픈빨이 있거든요?,요식업 같은데 보면 오픈빨이 있거든요?
이 딱 처음에 손님 막,이 딱 처음에 손님 막
엄청 막 왔다가,엄청 막 왔다가
