사투리,표준어
나는 보통 차 타고 다니면서 음악들을 때 그냥 아무거나,나는 보통 차 타고 다니면서 음악들을 때 그냥 아무거나
탑 백 이런 거 돌려서 듣거든.,탑 백 이런 거 돌려서 듣거든.
너는 막 뚜렷하게 막 듣는 그런 장르나,너는 막 뚜렷하게 막 듣는 그런 장르나
아니면 가수 뭐 이런 사람들 있어?,아니면 가수 뭐 이런 사람들 있어?
나는 막 내가 좋아하는 장르가 딱히 있는 건 아닌데,나는 막 내가 좋아하는 장르가 딱히 있는 건 아닌데
그냥 만약에 지나가다 이 노래가 마음에 들었어,그냥 만약에 지나가다 이 노래가 마음에 들었어
나는 근데 그 노래만 주구장창 들어 한곡으로만 막 몇 달씩 들은 적도 있고,나는 근데 그 노래만 주구장창 들어 한곡으로만 막 몇 달씩 들은 적도 있고
질릴 때까지?,질릴 때까지?
탑 백은 좀 많이 들어본 적이 없는 왜냐면은,탑 백은 좀 많이 들어본 적이 없는 왜냐면은
들어도 사실 내 귀에 잘 안 들어와.,들어도 사실 내 귀에 잘 안 들어와.
그리고 뭔가,그리고 뭔가
나는 이제 항상,나는 이제 항상
하루 종일 그런 멜론을 켜놔 음악 그 재생 프로그램을,하루 종일 그런 멜론을 켜놔 음악 그 재생 프로그램을
근데,근데
뭐~ 밥 먹을 때도 잘 때는 그냥 소리만 꺼놓지 늘 켜져있단 말이야.,뭐~ 밥 먹을 때도 잘 때는 그냥 소리만 꺼놓지 늘 켜져있단 말이야.
그래서 나한테는,그래서 나한테는
하루 종일 듣는 거니까는 내 귀에 들어오지 않으면은 아예 그냥 걸러져서,하루 종일 듣는 거니까는 내 귀에 들어오지 않으면은 아예 그냥 걸러져서
음악 자체가 안 들려.,음악 자체가 안 들려.
그래서 나는 한 곡만 주로 듣는 편이야.,그래서 나는 한 곡만 주로 듣는 편이야.
요새는 좀 빠져들어 있는 게 팝송 요런 쪽으로?,요새는 좀 빠져들어 있는 게 팝송 요런 쪽으로?
예전에는 막 그냥 뭐~ 아이돌 이런 것도 많이 알고 하니까는,예전에는 막 그냥 뭐~ 아이돌 이런 것도 많이 알고 하니까는
그 시대에 맞게 이렇게 좀 따라가면서 들었던 것도 있는데,그 시대에 맞게 이렇게 좀 따라가면서 들었던 것도 있는데
요새는 진짜 막 티비에서 노래 나오면은 하나도 모르겠는 거야.,요새는 진짜 막 티비에서 노래 나오면은 하나도 모르겠는 거야.
그리고 예전 요새 막,그리고 예전 요새 막
노래 나오는 게 트랜드가,노래 나오는 게 트랜드가
음~ 뭔가 노래 같지 않은 느낌?,음~ 뭔가 노래 같지 않은 느낌?
노래 같지 않고 그냥 멜로디만 나온 거 같은 느낌 따라 부르기 힘든?,노래 같지 않고 그냥 멜로디만 나온 거 같은 느낌 따라 부르기 힘든?
근데 나는 그래도 약간 노래라고 하면은,근데 나는 그래도 약간 노래라고 하면은
그 노래를 듣고 내가 뭔가,그 노래를 듣고 내가 뭔가
기분 좋은 감정을 느끼고,기분 좋은 감정을 느끼고
또 가끔은 따라 부르면서 스트레스도 부를 수 있는,또 가끔은 따라 부르면서 스트레스도 부를 수 있는
그런 노래가 좋은데,그런 노래가 좋은데
요새는 그런 노래는 아닌 거 같은 거지 도저히 따라 부르면은 자괴감만 들고 괴로운 그런 노래들,요새는 그런 노래는 아닌 거 같은 거지 도저히 따라 부르면은 자괴감만 들고 괴로운 그런 노래들
그래서 나는,그래서 나는
예전 노래만 좀 요새는 한 곡 반복 혹은 팝송?,예전 노래만 좀 요새는 한 곡 반복 혹은 팝송?
이런 걸로 하는 거 같애 너는 뭐~ 주로 어떤 노래를,이런 걸로 하는 거 같애 너는 뭐~ 주로 어떤 노래를
좋아하는 장르가 어떤 게 있어?,좋아하는 장르가 어떤 게 있어?
나도 약간 아~ 대학생 때 이럴 때는 팝송,나도 약간 아~ 대학생 때 이럴 때는 팝송
나는 근데,나는 근데
맨날 들을 때는 팝송 탑 백 이런 걸로 이제 걸러서 했거든.,맨날 들을 때는 팝송 탑 백 이런 걸로 이제 걸러서 했거든.
요즘에는 진짜 니 말대로,요즘에는 진짜 네 말대로
약간 들을 게 없어서,약간 들을 게 없어서
좋아하는 노래를 저장해놨다가,좋아하는 노래를 저장해놨다가
그것만 모아서 돌려듣기를 하거나,그것만 모아서 돌려듣기를 하거나
아니면 그것도 있더라고 뭐~ 천구백구십 년대 노래 뭐~,아니면 그것도 있더라고 뭐~ 천구백구십 년대 노래 뭐~
천구 이천 년대 노래 막 이런 것도 있더라고 그래서 그런 거를,천구 이천 년대 노래 막 이런 것도 있더라고 그래서 그런 거를
듣기도 하는 거 같애.,듣기도 하는 거 같애.
근데 나도,근데 나도
요즘 노래들 들어보면 약간 좀 알아듣기 어렵고,요즘 노래들 들어보면 약간 좀 알아듣기 어렵고
이런 것도 있긴 있던데 근데,이런 것도 있긴 있던데 근데
최근에 좀 느낀 게 막 티비에스가 엄청 유명하잖아 근데,최근에 좀 느낀 게 막 티비에스가 엄청 유명하잖아 근데
비티에스 노래는 약간 좋은 게 좀 가끔씩 들리는 거 같애 그래서 아~,비티에스 노래는 약간 좋은 게 좀 가끔씩 들리는 거 같애 그래서 아~
이래서 사람들이,이래서 사람들이
어~ 좋아하는구나 싶기도 하고 내가 한때 그걸 봤었거든 비티에스의 그런 약간 뭐라 해야 되지?,어~ 좋아하는구나 싶기도 하고 내가 한때 그걸 봤었거든 비티에스의 그런 약간 뭐라 해야 되지?
과거 막 이런  막 팬들이 얘기하는 거 있잖아 근데 비티에스가 막 한 순간에 뜬 게 아니고,과거 막 이런  막 팬들이 얘기하는 거 있잖아 근데 비티에스가 막 한 순간에 뜬 게 아니고
되게 그 팬덤이 되게 살 이케,되게 그 팬덤이 되게 살 이렇게
띄었다 약간 그런 게   있는 얘기를 들었어 근데 그게,띄었다 약간 그런 게   있는 얘기를 들었어 근데 그게
지금 엄청 오래된 팬들이 얘기하는 게 거기 안에 가사가 너무 좋다고 그래서 처음에 막 빠져들었다고 그 얘기를 하더라고,지금 엄청 오래된 팬들이 얘기하는 게 거기 안에 가사가 너무 좋다고 그래서 처음에 막 빠져들었다고 그 얘기를 하더라고
근데 그렇게 해서 그 노래를 들었는데,근데 그렇게 해서 그 노래를 들었는데
진짜 가사를 듣고 보니까 좀 좋은 거야.,진짜 가사를 듣고 보니까 좀 좋은 거야.
그래서 아~ 이렇게 해서 뜨구나 약간 이 생각을 한 적은 있었거든.,그래서 아~ 이렇게 해서 뜨구나 약간 이 생각을 한 적은 있었거든.
근데 그 외에 막 아이돌들은 그냥 보통,근데 그 외에 막 아이돌들은 그냥 보통
요즘 요즘,요즘 요즘
애들이 막 말하는 그런 거를 쓰고,애들이 막 말하는 그런 거를 쓰고
뭐라 해야 되지 언어가 아닌 언어를 쓴다고 해야 되나 그런 것도 좀 많았던 거 같고 그래서,뭐라 해야 되지 언어가 아닌 언어를 쓴다고 해야 되나 그런 것도 좀 많았던 거 같고 그래서
크게 와닿은 노래들은 많이 없었던 거 같애.,크게 와닿은 노래들은 많이 없었던 거 같애.
그래서 음~ 그리고 아~ 최근에 그 인스타 같은 데 봤는데,그래서 음~ 그리고 아~ 최근에 그 인스타 같은 데 봤는데
외국인이 지 그것도 근데 한참 오래전 이천 뭐 십몇 년  외국인이 앉아서,외국인이 지 그것도 근데 한참 오래전 이천 뭐 십몇 년  외국인이 앉아서
지오디 노래를 기타를 막 치는 거야.,지오디 노래를 기타를 막 치는 거야.
근데 갑자기 그 지하철역 안에 있던 사람들이 전부 다 그 노래를 따라 부르는거야.,근데 갑자기 그 지하철역 안에 있던 사람들이 전부 다 그 노래를 따라 부르는거야.
그래서 그걸 보면서도 약간,그래서 그걸 보면서도 약간
와 진짜 옛날에는 저랬는데 요즘에는 저런 노래가 과연있을까 난 그 생각을 했었거든.,와 진짜 옛날에는 저랬는데 요즘에는 저런 노래가 과연있을까 난 그 생각을 했었거든.
그래서 그런 거 보면서도 약간 그래 근데 우리가 또,그래서 그런 거 보면서도 약간 그래 근데 우리가 또
그 시대였으니까 그걸 좋아하지 않나 요즘,그 시대였으니까 그걸 좋아하지 않나 요즘
시대는 또 요즘 그 노래를 좋아하겠지 왜냐면 부모님 세대가 막 트로트를 좋아하는 것처럼,시대는 또 요즘 그 노래를 좋아하겠지 왜냐면 부모님 세대가 막 트로트를 좋아하는 것처럼
난 그 얘기를 하기도 했어 그 친구들한테,난 그 얘기를 하기도 했어 그 친구들한테
야 나중에 우리가 나이들어서 듣는 노래가 이런 노래일까 아니면 트로트일까 막 이랬는데,야 나중에 우리가 나이들어서 듣는 노래가 이런 노래일까 아니면 트로트일까 막 이랬는데
야 이런 노래 들어야지 막 이렇게 하는 거야 그래서,야 이런 노래 들어야지 막 이렇게 하는 거야 그래서
그래 우리가 생각하는 엄마 아빠 시대는 트로트였고,그래 우리가 생각하는 엄마 아빠 시대는 트로트였고
또 다음 시,또 다음 시
애들이 생각하는 우리 노래는 이런 거겠지 약간 이 생각을 하긴 했거든.,애들이 생각하는 우리 노래는 이런 거겠지 약간 이 생각을 하긴 했거든.
그래서 아~ 혹시 그러면 뚜렷한 가수 가수를 좋아해본 적은 있어?,그래서 아~ 혹시 그러면 뚜렷한 가수 가수를 좋아해본 적은 있어?
난 가수도 딱히,난 가수도 딱히
그러니까 예전에 막 우리 어렸을 때 막,그러니까 예전에 막 우리 어렸을 때 막
뭐~ 지오디 뭐~ 신화 이런 거 막 사람들 많이 좋아하고 그랬잖아 동방신기,뭐~ 지오디 뭐~ 신화 이런 거 막 사람들 많이 좋아하고 그랬잖아 동방신기
근데 난 오히려 그때는 딱히 관심이 없었던 거 같애.,근데 난 오히려 그때는 딱히 관심이 없었던 거 같애.
그냥 노래 좋으면 듣고,그냥 노래 좋으면 듣고
그리고,그리고
그런 아이돌 노래들을 그때는 엄청 좋아하지 않았어서,그런 아이돌 노래들을 그때는 엄청 좋아하지 않았어서
막 그런 거 있잖아 락 이런 거,막 그런 거 있잖아 락 이런 거
그때 내가 왜 그랬는지 모르겠지만은 그런 쪽으로 오히려 관심이 많아서,그때 내가 왜 그랬는지 모르겠지만은 그런 쪽으로 오히려 관심이 많아서
가수를 좋아했던 적은 없는데,가수를 좋아했던 적은 없는데
요새 막 그런 가수들이,요새 막 그런 가수들이
좀 콘서트 같은 거 많이 하잖아.,좀 콘서트 같은 거 많이 하잖아.
그래서 뭐~,그래서 뭐~
그런 콘서트를 예전에,그런 콘서트를 예전에
누구였지 박효신 말고 하여튼 그런 콘서트를 갔는데 너무 좋은 거야.,누구였지 박효신 말고 하여튼 그런 콘서트를 갔는데 너무 좋은 거야.
그래서,그래서
이 근데 그런 콘서트를 하는 가수들이 몇,이 근데 그런 콘서트를 하는 가수들이 몇
이케 좀 고정돼 있다 해야 되나 뭐~ 거미 김태우 이런 식으로?,이렇게 좀 고정돼 있다 해야 되나 뭐~ 거미 김태우 이런 식으로?
그런 쪽으로는 이제 조금 아~ 좋아한다 정도 얘기하는 거지 막 빠져서 이 사람에 막,그런 쪽으로는 이제 조금 아~ 좋아한다 정도 얘기하는 거지 막 빠져서 이 사람에 막
팬 생활을 해본 적은 없는 거 같애.,팬 생활을 해본 적은 없는 거 같애.
이렇게 막 공연 얘기가 나오니까 또 생각나는 게,이렇게 막 공연 얘기가 나오니까 또 생각나는 게
너랑 누구랑 갔었지 예전에 싸이에 흠뻑쇼,너랑 누구랑 갔었지 예전에 싸이에 흠뻑쇼
이런 거 막 가고 그랬었잖아.,이런 거 막 가고 그랬었잖아.
