사투리,표준어
어~ 저는 가수 아이유를 좋아하는 편인데요 그래서,어~ 저는 가수 아이유를 좋아하는 편인데요 그래서
아이유 콘서트나 이런 관련된 공연이 있으면은,아이유 콘서트나 이런 관련된 공연이 있으면은
찾아가서 직접 어~ 보는 편인데,찾아가서 직접 어~ 보는 편인데
혹시 본인이 선호하는 연예인의 콘서트를 가보신 적이 있으신가요?,혹시 본인이 선호하는 연예인의 콘서트를 가보신 적이 있으신가요?
네 저도 아이유 팬이라서,네 저도 아이유 팬이라서
작년에 부산 콘서트를 가본 적이 있었거든요.,작년에 부산 콘서트를 가본 적이 있었거든요.
그때는 이제 처음으로 여자 아이돌 콘서트를 가봤는데,그때는 이제 처음으로 여자 아이돌 콘서트를 가봤는데
그~ 뒤에 올해 초에 태연 콘서트도 한번 갔어가지구,그~ 뒤에 올해 초에 태연 콘서트도 한번 갔어가지구
콘서트 가는 거를 되게 즐기는 편입니다.,콘서트 가는 거를 되게 즐기는 편입니다.
혹시 어~ 아이유 말고도 혹시 다른 분 다른 가수들,혹시 어~ 아이유 말고도 혹시 다른 분 다른 가수들
콘서트 가보신 적이 있나요?,콘서트 가보신 적이 있나요?
어~ 아니요 다른 분들의 콘서트를 가보고 싶었는데,어~ 아니요 다른 분들의 콘서트를 가보고 싶었는데
제 시간이나 이런 상황이 맞지 않아서,제 시간이나 이런 상황이 맞지 않아서
아이유 콘서트 한번 가본 게 다이고요.,아이유 콘서트 한번 가본 게 다이고요.
만약에 어~ 다른 지금 코로나 때문에 어떨지 모르겠지만,만약에 어~ 다른 지금 코로나 때문에 어떨지 모르겠지만
다른 가수분들의 콘서트가 있다면은,다른 가수분들의 콘서트가 있다면은
뭐~ 직접 찾아가서 좀 보고 싶은 의향은 있습니다.,뭐~ 직접 찾아가서 좀 보고 싶은 의향은 있습니다.
어~ 콘서트를 보고 오면은 보통,어~ 콘서트를 보고 오면은 보통
기력이 딸린다고 해야 하나요 그~,기력이 달린다고 해야 하나요 그~
체력적으로 많이 힘든데,체력적으로 많이 힘든데
혹시 콘서트를 보고 오시면 그~,혹시 콘서트를 보고 오시면 그~
체력 쪽으로 이케 어떻게 되는지 그리고 그냥 바로 집에서,체력 쪽으로 이렇게 어떻게 되는지 그리고 그냥 바로 집에서
쉬는 편인지 궁금합니다.,쉬는 편인지 궁금합니다.
보통 콘서트를 갈 때는 친구들이랑 같이 가니까,보통 콘서트를 갈 때는 친구들이랑 같이 가니까
근데 최근에 갔던 태연이나 아이유 콘서트는 좌석 콘서트여서 좌석에 앉아가지고,근데 최근에 갔던 태연이나 아이유 콘서트는 좌석 콘서트여서 좌석에 앉아가지고
보는 거여서 체력 쪽으로 큰 무리는 없었고요.,보는 거여서 체력 쪽으로 큰 무리는 없었고요.
어~ 예전에,어~ 예전에
남자 아이돌 콘서트를 가본 적 있었는데 그때 이제,남자 아이돌 콘서트를 가본 적 있었는데 그때 이제
스탠딩인데 서 있는 좌석이어가지구 한 두 시간 정도 서 있으니까,스탠딩인데 서 있는 좌석이어가지구 한 두 시간 정도 서 있으니까
밀치는 사람도 많고 해서 다리가,밀치는 사람도 많고 해서 다리가
굉장히 아팠고 끝나자마자 거의 주저앉을  정도로 다리가 굉장히 많이 아팠던 기억이 있네요.,굉장히 아팠고 끝나자마자 거의 주저앉을  정도로 다리가 굉장히 많이 아팠던 기억이 있네요.
어~ 음~ 어~ 혹시,어~ 음~ 어~ 혹시
콘서트나 아니면 이제 뮤지컬?,콘서트나 아니면 이제 뮤지컬?
뮤지컬 같은 거 보시는 거 좋아하시나요?,뮤지컬 같은 거 보시는 거 좋아하시나요?
네 그~ 뮤지컬이나 콘서트 공연 같은 거 보러 가는 것을 되게 좋아하는 편이고요.,네 그~ 뮤지컬이나 콘서트 공연 같은 거 보러 가는 것을 되게 좋아하는 편이고요.
전문적인 지식이 있지 않지만 그래도 그~,전문적인 지식이 있지 않지만 그래도 그~
현장에 대한 분위기 그런 노래를 되게,현장에 대한 분위기 그런 노래를 되게
공감하면서 듣는 것을 좋아하기 때문에,공감하면서 듣는 것을 좋아하기 때문에
자주 가는 편입니다 어~ 혹시,자주 가는 편입니다 어~ 혹시
최근에 보신 뮤지컬이나 연극 중에서 어~,최근에 보신 뮤지컬이나 연극 중에서 어~
감명 깊었던 그런 스토리나 그런 노래 같은 게 있으실까요?,감명 깊었던 그런 스토리나 그런 노래 같은 게 있으실까요?
최근에 마지막으로 갔던 콘서트는 태연 콘서트였는데,최근에 마지막으로 갔던 콘서트는 태연 콘서트였는데
그때 이제 태연이 최신곡으로 냈던,그때 이제 태연이 최신곡으로 냈던
그~ 베럴 베이 베럴 베이베라는 곡이 있는데,그~ 베럴 베이 베럴 베이베라는 곡이 있는데
그게 락 스타일의 노래여가지고,그게 락 스타일의 노래여가지고
어~ 되게 목소리가 파워풀하니까 되게 듣기가,어~ 되게 목소리가 파워풀하니까 되게 듣기가
좋았고 그거 딱 들었을 때 소름이 굉장히 돋았던 기억이 있구요.,좋았고 그거 딱 들었을 때 소름이 굉장히 돋았던 기억이 있구요.
음~ 콘서트 뮤지컬 연극 등등 이제 볼거리가 많은데,음~ 콘서트 뮤지컬 연극 등등 이제 볼거리가 많은데
혹시 그중에서 제일 선호하는,혹시 그중에서 제일 선호하는
장르라 해야 되나 그런 게 있을까요?,장르라 해야 되나 그런 게 있을까요?
어~ 저는 쫌 차분하고,어~ 저는 조금 차분하고
이~ 그런 조용하고 이렇게 쫌,이~ 그런 조용하고 이렇게 조금
가만히 앉아서 이게 감상을 할 수 있는 분위기를 선호하는 편인데,가만히 앉아서 이게 감상을 할 수 있는 분위기를 선호하는 편인데
이제 예를 들어서 싸이나 그런 되게 활동적인 콘서트는 제가,이제 예를 들어서 싸이나 그런 되게 활동적인 콘서트는 제가
듣기도 물론 즐겁지만 끝나고 나면은,듣기도 물론 즐겁지만 끝나고 나면은
엄청 많이 체력 소모가 되기 때문 되는 거 같애서,엄청 많이 체력 소모가 되기 때문 되는 거 같애서
그렇게 활동적이고 좀 활력적인 콘서트나 그런 뮤지컬의 장르는 선호하지 않는 편이구요.,그렇게 활동적이고 좀 활력적인 콘서트나 그런 뮤지컬의 장르는 선호하지 않는 편이구요.
어~ 약간 레미제라블이나 이런,어~ 약간 레미제라블이나 이런
웃는 남자 그런 되게 정적이고,웃는 남자 그런 되게 정적이고
좀 많은 생각을 할 수 있는 그런 장르를 더 선호하는 편인 거 같습니다.,좀 많은 생각을 할 수 있는 그런 장르를 더 선호하는 편인 거 같습니다.
음~ 혹시 뮤지컬이나,음~ 혹시 뮤지컬이나
연극에서 출연하신 그런 배우분들이나,연극에서 출연하신 그런 배우분들이나
그런 좀 좋아하시는 그런 분들이 계실까요?,그런 좀 좋아하시는 그런 분들이 계실까요?
어~ 제가 콘서트 같은 거 많이 찾아가고 하는데,어~ 제가 콘서트 같은 거 많이 찾아가고 하는데
뮤지컬이나 연극은 제가 선호하는 거는 아니어서,뮤지컬이나 연극은 제가 선호하는 거는 아니어서
뮤지컬은 예전에 딱 한번 봤고,뮤지컬은 예전에 딱 한번 봤고
연극은 이제 대구 여기 시어터가 많으니까,연극은 이제 대구 여기 시어터가 많으니까
거기서 이제 몇 번 본 거여가지구,거기서 이제 몇 번 본 거여가지구
어~ 아직 배우분들의,어~ 아직 배우분들의
기억에 남는 분들은 잘 없는 거 같아 연기는,기억에 남는 분들은 잘 없는 거 같아 연기는
역할은 기억은 나는데 그~ 배우분들의,역할은 기억은 나는데 그~ 배우분들의
본래 성함이라든지 그런 거는 아직,본래 성함이라든지 그런 거는 아직
네 없는 거 같습니다.,네 없는 거 같습니다.
어~ 그래 요즘 최근에 그~ 나훈아 콘서트로,어~ 그래 요즘 최근에 그~ 나훈아 콘서트로
되게 얘기가 많은데 혹시 어~ 티켓팅 같은 거 해보신 적 있으세요?,되게 얘기가 많은데 혹시 어~ 티켓팅 같은 거 해보신 적 있으세요?
네 제가 티켓팅을 한번 해본 적 있는데요.,네 제가 티켓팅을 한번 해본 적 있는데요.
그~ 운이 제가 하면은 뭐든지 운이 안 좋은 편인 거 같애서,그~ 운이 제가 하면은 뭐든지 운이 안 좋은 편인 거 같애서
티켓팅을 늘 실패를 해요 그래서,티켓팅을 늘 실패를 해요 그래서
음~ 친구한테 부탁을 해서 그렇게 표를 구입하는 경우가 많구요.,음~ 친구한테 부탁을 해서 그렇게 표를 구입하는 경우가 많구요.
티켓팅을 할려고 피시방까지도 가봤는데,티켓팅을 할려고 피시방까지도 가봤는데
그~ 잘 되지가 않드라고요.,그~ 잘 되지가 않드라고요.
그래서 항상 실패를 하니까 그~ 주변 친구들 중에 되게 잘 하는 친구가 있어서,그래서 항상 실패를 하니까 그~ 주변 친구들 중에 되게 잘 하는 친구가 있어서
그~ 친구한테 항상 부탁하곤 합니다.,그~ 친구한테 항상 부탁하곤 합니다.
혹시 방금 티켓팅에서 물어보셨는데,혹시 방금 티켓팅에서 물어보셨는데
어~ 본인은 티켓팅 직접 하시는지,어~ 본인은 티켓팅 직접 하시는지
그리고 그 티켓팅을 성공하셨을 때,그리고 그 티켓팅을 성공하셨을 때
그런 기분이나 그런 주변인들의 반응도 궁금합니다.,그런 기분이나 그런 주변인들의 반응도 궁금합니다.
어~ 티켓팅 아까 제가 질문드렸던 것처럼 나훈아 티켓팅을 최근에 했었는데,어~ 티켓팅 아까 제가 질문드렸던 것처럼 나훈아 티켓팅을 최근에 했었는데
어~ 첫날에는 이제 제가 시간이,어~ 첫날에는 이제 제가 시간이
오픈 시간에 안 맞아서 친구한테 부탁을 했는데 친구가 자리를 하나 잡아줬었고,오픈 시간에 안 맞아서 친구한테 부탁을 했는데 친구가 자리를 하나 잡아줬었고
그~ 다음날에 이제 취소 표 티켓팅을 할 때는 제가 했는데,그~ 다음날에 이제 취소 표 티켓팅을 할 때는 제가 했는데
그때 이제 네 자리를 제가 잡았었어요 네 잡았는데,그때 이제 네 자리를 제가 잡았었어요 네 잡았는데
그거를 이제 부모님이랑 친척분들 보내드릴려고,그거를 이제 부모님이랑 친척분들 보내드릴려고
표를 구한 거였는데 어~ 다들 이제 친구들이,표를 구한 거였는데 어~ 다들 이제 친구들이
어~ 나훈아 콘서트 가는 거 표 잡는 거 어려운데 어떻게 잡았냐,어~ 나훈아 콘서트 가는 거 표 잡는 거 어려운데 어떻게 잡았냐
뭐~ 이렇게 되게 신기하게 보는 친구들도 많았고,뭐~ 이렇게 되게 신기하게 보는 친구들도 많았고
지금 이~ 코로나 시기에 그냥,지금 이~ 코로나 시기에 그냥
콘서트를 보러 간다는 거 자체에 대해서 안 좋게 보는 친구들도 있어가지고,콘서트를 보러 간다는 거 자체에 대해서 안 좋게 보는 친구들도 있어가지고
음~ 결국에는 부모님들은 코로나 때문에,음~ 결국에는 부모님들은 코로나 때문에
안 간다고는 하셔서 굉장히 아쉽게 표를 취소를 다 했지만,안 간다고는 하셔서 굉장히 아쉽게 표를 취소를 다 했지만
왜 약간 그렇게 반응이 갈리는 거 같애요.,왜 약간 그렇게 반응이 갈리는 거 같애요.
코로나만 아니었으면은 응~ 굉장히 잘 즐기고 올 수 있지 않았나 싶은데,코로나만 아니었으면은 응~ 굉장히 잘 즐기고 올 수 있지 않았나 싶은데
뭐~ 코로나니까 그런 데 모이면 안 된다 그런 데 가지 마라 그냥 집에만 있어라 하는,뭐~ 코로나니까 그런 데 모이면 안 된다 그런 데 가지 마라 그냥 집에만 있어라 하는
사람들도 있고 해서 네,사람들도 있고 해서 네
그러면 그~ 아까 뮤지컬 얘기로 다시 돌아가서,그러면 그~ 아까 뮤지컬 얘기로 다시 돌아가서
뭐~ 레미제라블이나 웃는 남자 이렇게,뭐~ 레미제라블이나 웃는 남자 이렇게
그런 장르를 좋아하신다고 하셨는데,그런 장르를 좋아하신다고 하셨는데
어~ 그거 두 개 말고 더,어~ 그거 두 개 말고 더
보셨거나 보실 계획이 있는 뮤지컬이 있을까요?,보셨거나 보실 계획이 있는 뮤지컬이 있을까요?
어~ 뮤지컬 중에서 그런 장르가 만약에 만들어진다면은,어~ 뮤지컬 중에서 그런 장르가 만약에 만들어진다면은
보러 갈 생각 있구요.,보러 갈 생각 있구요.
음~ 쫌 그리고 뮤지컬 영화 중에서,음~ 조금 그리고 뮤지컬 영화 중에서
어~ 위대한 쇼맨이나 약간 되게 유명한 라라랜드 같은,어~ 위대한 쇼맨이나 약간 되게 유명한 라라랜드 같은
그런 음악적인 요소가 강한 그런 뮤지컬들도 선호를 하고,그런 음악적인 요소가 강한 그런 뮤지컬들도 선호를 하고
그런 거 있으면은 친구들이랑 이제 약간 감상하고 평가하는 거 좀 좋아해서 무조건 잡아서 좀 보는 편입니다.,그런 거 있으면은 친구들이랑 이제 약간 감상하고 평가하는 거 좀 좋아해서 무조건 잡아서 좀 보는 편입니다.
어~ 아까 그~ 코로나 때문에,어~ 아까 그~ 코로나 때문에
콘서트 티켓을 취소해서 되게 아쉬웠다고 하셨잖아요.,콘서트 티켓을 취소해서 되게 아쉬웠다고 하셨잖아요.
그래서 요새 코로나 상황에 맞춰서 콘서트도 약간 비대면 콘서트로 이케,그래서 요새 코로나 상황에 맞춰서 콘서트도 약간 비대면 콘서트로 이렇게
스트리밍을 돌려서 한다든가 아님 브이라이브 그런 앱을 사용해서,스트리밍을 돌려서 한다든가 아님 브이라이브 그런 앱을 사용해서
비대면 콘서트를 하고 있는 가수들이 많은데,비대면 콘서트를 하고 있는 가수들이 많은데
그~ 비대면 콘서트에 에서 어떻게 생각하시는지 궁금합니다.,그~ 비대면 콘서트에 에서 어떻게 생각하시는지 궁금합니다.
일단 비대면 콘서트라는 거 자체가 약간은 어떻게 보면 획기적이고,일단 비대면 콘서트라는 거 자체가 약간은 어떻게 보면 획기적이고
그~ 비대면 콘서트,그~ 비대면 콘서트
이게 같은 말인지 모르겠는데 비욘드 라이브라고도 하더라고요.,이게 같은 말인지 모르겠는데 비욘드 라이브라고도 하더라고요.
근데 이제 고런 거 하는 거 보면은 이제 뭐~ 특히,근데 이제 고런 거 하는 거 보면은 이제 뭐~ 특히
뭐~ 어른들이 좋아하시는 가수들이나,뭐~ 어른들이 좋아하시는 가수들이나
뭐~ 트로트 가수들이나 어~ 아니면 이제 솔로 가수들은 잘,뭐~ 트로트 가수들이나 어~ 아니면 이제 솔로 가수들은 잘
그런 비대면 콘서트를 열지는 않잖아요 이제 최근에 뭐~,그런 비대면 콘서트를 열지는 않잖아요 이제 최근에 뭐~
아이돌들?,아이돌들?
아이돌들이 많이 비대면 콘서트를 진행을 많이 하는 거 같던데,아이돌들이 많이 비대면 콘서트를 진행을 많이 하는 거 같던데
이제 친구가,이제 친구가
그~ 그룹 엔시티 팬이어서 최근에 비대면 콘서트를 진행했는데,그~ 그룹 엔시티 팬이어서 최근에 비대면 콘서트를 진행했는데
그거를 티켓을 구매를 해서 봤다고 하더라고요.,그거를 티켓을 구매를 해서 봤다고 하더라고요.
그래서 어~ 되게 획기적이다 괜찮다.,그래서 어~ 되게 획기적이다 괜찮다.
뭐~ 힘들게 체력적으로 소모할 일도 없고 그치 장소 구분 받지 않고,뭐~ 힘들게 체력적으로 소모할 일도 없고 그치 장소 구분 받지 않고
어~ 아이패드나 노트북으로 그렇게 볼 수 있다는 거 자체가 되게 신기했습니다.,어~ 아이패드나 노트북으로 그렇게 볼 수 있다는 거 자체가 되게 신기했습니다.
혹시 연극 보신 것 중에,혹시 연극 보신 것 중에
기억에 남는 작품이 있을까요?,기억에 남는 작품이 있을까요?
어~ 중학생 때인가 그때 학교에서 단체로,어~ 중학생 때인가 그때 학교에서 단체로
관람했던 연극은 기억 그~ 제목은 잘 모르는데,관람했던 연극은 기억 그~ 제목은 잘 모르는데
그~ 연극을 보고 봤 보았던 기억은 있는데,그~ 연극을 보고 봤 보았던 기억은 있는데
사실 어~ 놀면서까지 약간,사실 어~ 놀면서까지 약간
따분한 되게 따분했던 걸로 기억한 연극이어서,따분한 되게 따분했던 걸로 기억한 연극이어서
그렇게 왜 놀면서 놀러 왔는데 이렇게 따분한 걸 들어야 되나 하면서 좀,그렇게 왜 놀면서 놀러 왔는데 이렇게 따분한 걸 들어야 되나 하면서 좀
