사투리,표준어
여행에 관해 얘기해 볼까요?,여행에 관해 얘기해 볼까요?
우리가 일 년 전에,우리가 일 년 전에
유럽 여행을 갔었잖아 같이,유럽 여행을 갔었잖아 같이
거기 가서 이제 런던 먼저 갔었는데,거기 가서 이제 런던 먼저 갔었는데
런던에서 가장,런던에서 가장
기억에 남는 관광지가 어디였어?,기억에 남는 관광지가 어디였어?
나는 해리포터 박물관이 기억에 남는데,나는 해리포터 박물관이 기억에 남는데
왜냐면 난 영화도 그렇게 깊게,왜냐면 난 영화도 그렇게 깊게
그니까 다 알고 보지도 않아서,그러니까 다 알고 보지도 않아서
그렇게 큰 관심은 없었는데 그냥,그렇게 큰 관심은 없었는데 그냥
재밌겠다 이 정도만 생각하고 갔는데,재밌겠다 이 정도만 생각하고 갔는데
막상 가 보니깐,막상 가 보니깐
볼 것도 많고,볼 것도 많고
뭐 니가 옆에서,뭐 너가 옆에서
가르쳐 준 것도 있었지만,가르쳐 준 것도 있었지만
줄거리가 더 궁금해지기도 하더라고,줄거리가 더 궁금해지기도 하더라고
나는 해리포터 영화를 다 보고 간 거여서,나는 해리포터 영화를 다 보고 간 거여서
너무 재밌었거든 스토리를,너무 재밌었거든 스토리를
다 아는 상태에서 간 거여서,다 아는 상태에서 간 거여서
근데 니는 영화를,근데 너는 영화를
보지도 않은 상태에서 갔는데,보지도 않은 상태에서 갔는데
재밌게 노니까 나도 재밌더라고,재밌게 노니까 나도 재밌더라고
우리 그때 거의 사진도,우리 그때 거의 사진도
하루 종일 찍으면서 놀았잖아,하루 종일 찍으면서 놀았잖아
지금도 기억나는 게,지금도 기억나는 게
그리핀도르랑 슬리데린이랑,그리핀도르랑 슬리데린이랑
원클로 이런 거 코스프레 같은 거 한다고,원클로 이런 거 코스프레 같은 거 한다고
목도리까지 사 가지고,목도리까지 사 가지고
갔던 것도 생각난다,갔던 것도 생각난다
맞아 만약에 내 혼자 갔으면,맞아 만약에 나 혼자 갔으면
그런 거는 사지도 않았을건데,그런 거는 사지도 않았을건데
괜히 니가 사는 거 보니까,괜히 너가 사는 거 보니까
같이 사고 싶더라고,같이 사고 싶더라고
그래서 막상 하고 노니까,그래서 막상 하고 노니까
더 재밌게 놀 수 있었던 것 같다,더 재밌게 놀 수 있었던 것 같다
우리 제일 처음으로 간,우리 제일 처음으로 간
