사투리,표준어
그럼 이제 영화에 대해서 한번 얘기해 보자.,그럼 이제 영화에 대해서 한번 얘기해 보자.
요즘 진짜 영화 옛날엔 영화관 많이 갔던 거 같은데 진짜 올해 영화관 한 번도 안 갔었더라 생각해 보니까,요즘 진짜 영화 옛날엔 영화관 많이 갔던 거 같은데 진짜 올해 영화관 한 번도 안 갔었더라 생각해 보니까
그~ 나도 안 간듯,그~ 나도 안 간듯
진짜 아~ 막 많이 갔다고 해도 생각해 보면 내가 다,진짜 아~ 막 많이 갔다고 해도 생각해 보면 내가 다
물론 마블 영화만 봤던 거긴 한데 진짜로,물론 마블 영화만 봤던 거긴 한데 진짜로
영화관을 한 번도 안 간 건 처음인듯 일 년에,영화관을 한 번도 안 간 건 처음인듯 일 년에
코로나 터지고 또 영화 개봉도 안 하고 미뤄지고 이러니까 진짜 안 간 듯,코로나 터지고 또 영화 개봉도 안 하고 미뤄지고 이러니까 진짜 안 간 듯
내가 한국에서,내가 한국에서
살 때 진짜 영화관 많이 갔었잖아 그리고 지금 다시 부산에 왔는데 진짜 한 번도 안 간 게 너무 신기함 가격도 훨씬 싼데,살 때 진짜 영화관 많이 갔었잖아 그리고 지금 다시 부산에 왔는데 진짜 한 번도 안 간 게 너무 신기함 가격도 훨씬 싼데
진짜 한 번도 안 갔음 진짜 마블 영화만 개봉 많이 했으면,진짜 한 번도 안 갔음 진짜 마블 영화만 개봉 많이 했으면
마블 영화를 어떻게든 보러 가긴 했을 텐데 진짜 아예 개봉을 안 하니까 영화관 자체를 안 가게 된 거 같음,마블 영화를 어떻게든 보러 가긴 했을 텐데 진짜 아예 개봉을 안 하니까 영화관 자체를 안 가게 된 거 같음
그래서 그~ 씨제이 실적도 거의 씨지비로 다 채웠는데 올해는 망한 듯,그래서 그~ 씨제이 실적도 거의 씨지비로 다 채웠는데 올해는 망한 듯
나 씨지비 막 메가 어쩌구 막 얘기 나왔잖아.,나 씨지비 막 메가 어쩌구 막 얘기 나왔잖아.
마블 진짜 우리나라에서 진짜 인기 많고 그런데 아예 안 나오니까,마블 진짜 우리나라에서 진짜 인기 많고 그런데 아예 안 나오니까
대박이다,대박이다
나도 진짜 마블 진짜 안 나와서 너무 스트레스 받았거든 왜냐면 작년에도 나 진짜,나도 진짜 마블 진짜 안 나와서 너무 스트레스 받았거든 왜냐면 작년에도 나 진짜
진심 이어 가지고 미친 사람처럼 봤잖아.,진심 이어 가지고 미친 사람처럼 봤잖아.
그리구 막 작년에는 아직 일본에 있었으니까,그리고 막 작년에는 아직 일본에 있었으니까
국도 시네마 가격도 비싼데 전매권 막 다섯 장 사고,국도 시네마 가격도 비싼데 전매권 막 다섯 장 사고
그~ 전매권 다 쓰고 또 한 번 더 보러 가고 그래서 진짜 많이 보러 갔는데,그~ 전매권 다 쓰고 또 한 번 더 보러 가고 그래서 진짜 많이 보러 갔는데
심지어 한국 들어봤을 때 또 파 프롬 홈 본다고 메가박스에서 파 프롬 홈 봤거든.,심지어 한국 들어봤을 때 또 파 프롬 홈 본다고 메가박스에서 파 프롬 홈 봤거든.
그리고 씨지브이도 한 번 갔다 그래서 두 번이나 더 갔단 말이야 아~ 진짜 그 정도로 한 번 나오면 진심으로 보는 사람인데,그리고 씨지브이도 한 번 갔다 그래서 두 번이나 더 갔단 말이야 아~ 진짜 그 정도로 한 번 나오면 진심으로 보는 사람인데
안 나오니까 너무 짜증 나는 거 아님 블랙 위도우도,안 나오니까 너무 짜증 나는 거 아님 블랙 위도우도
올해 개봉 이어 가지고 진짜 기다렸는데 미뤄지고,올해 개봉 이어 가지고 진짜 기다렸는데 미뤄지고
작년에 한 개만 개봉한 줄 알았는데 생각해 보니까 엔드게임이 작년이다 그러고 나서 파 프롬 홈이 나왔다.,작년에 한 개만 개봉한 줄 알았는데 생각해 보니까 엔드게임이 작년이다 그리고 나서 파 프롬 홈이 나왔다.
맞아 이어졌었다 약간,맞아 이어졌었다 약간
그래서 그~ 있잖아 그 사람 이름 뭐지 황석희,그래서 그~ 있잖아 그 사람 이름 뭐지 황석희
번역가,번역가
엔드게임 안 봤는데 갑자기 토니 죽었다는 걸 번역해 가지고 그 사람 완전,엔드게임 안 봤는데 갑자기 토니 죽었다는 걸 번역해 가지고 그 사람 완전
번역을 너무 이상하게 해 가지고 진짜 욕 많이 먹었지.,번역을 너무 이상하게 해 가지고 진짜 욕 많이 먹었지.
엔드게임은 걍 진짜 아~ 차라리 진짜 황석희 그 사람이 하는 게 낫지.,엔드게임은 그냥 진짜 아~ 차라리 진짜 황석희 그 사람이 하는 게 낫지.
그 땡땡 씨는 진짜 안 된다.,그 땡땡 씨는 진짜 안 된다.
아~ 영화 진짜 우리 너무 웃긴 게 그냥 우린 진짜 마블 영화 아니면 영화를 안 보는 거 같지 않나,아~ 영화 진짜 우리 너무 웃긴 게 그냥 우린 진짜 마블 영화 아니면 영화를 안 보는 거 같지 않나
그래서 또 올해도 영화관도 안 가고 이런 듯,그래서 또 올해도 영화관도 안 가고 이런 듯
맞아 막 요즘 막 또 막 삼진 그룹 토익 반 맞나 그거 막 인기 많다 그러고 막 또,맞아 막 요즘 막 또 막 삼진 그룹 토익 반 맞나 그거 막 인기 많다 그러고 막 또
나 맨날 올레 티비 지나가다 볼 거 없으면 구백구십팔 번 틀은 적이 있단 말이야 그럼 막 영화 막,나 맨날 올레 티비 지나가다 볼 거 없으면 구백구십팔 번 틀은 적이 있단 말이야 그럼 막 영화 막
브이오디 광고 이런 거 뜨거나 아니면 개봉한 영화가 뭐~ 어쩌고 이런 채널 하면서 영화 추천 이런 게 나온단 말이야.,브이오디 광고 이런 거 뜨거나 아니면 개봉한 영화가 뭐~ 어쩌고 이런 채널 하면서 영화 추천 이런 게 나온단 말이야.
근데 막 뭐지 약간 예고편 그런 걸로 보면 어~ 흥미로운데 이러고 한 번도 본 적이 없는 듯,근데 막 뭐지 약간 예고편 그런 걸로 보면 어~ 흥미로운데 이러고 한 번도 본 적이 없는 듯
약간 흥미롭긴 한데 안 보는 뭔지 알제,약간 흥미롭긴 한데 안 보는 뭔지 알지
또 요즘 영화들은 또 빨리 내리고 플랫폼으로 다 갈아타니까,또 요즘 영화들은 또 빨리 내리고 플랫폼으로 다 갈아타니까
넷플릭스에 올라오면 볼 텐데 이런 느낌임 그리구 약간,넷플릭스에 올라오면 볼 텐데 이런 느낌임 그리고 약간
