사투리,표준어
난 사실 글,난 사실 글
읽고 쓰고 하는 거를 굉장히 좋아하는데 지금 딱 생각나는 게,읽고 쓰고 하는 거를 굉장히 좋아하는데 지금 딱 생각나는 게
고등학교 때 이제 언어 영역 준비하면서 읽었던 지문이 생각나는데 난 솔직히,고등학교 때 이제 언어 영역 준비하면서 읽었던 지문이 생각나는데 난 솔직히
그전까지도 그렇게 뭔가 등단한 작가들의 작품을 많이 읽어본 적이 없었어.,그전까지도 그렇게 뭔가 등단한 작가들의 작품을 많이 읽어본 적이 없었어.
맨날 인터넷에서 이제 사람들이 쓴 소설이나 그런 그 당시 팬픽이나 뭐~ 이런 판타지 이런 것만,맨날 인터넷에서 이제 사람들이 쓴 소설이나 그런 그 당시 팬픽이나 뭐~ 이런 판타지 이런 것만
읽다가 처음으로 진짜 마음에 훅 들어온 작품이 하나가 있었는데 그게 강신재의 젊은 느티나무였거든.,읽다가 처음으로 진짜 마음에 훅 들어온 작품이 하나가 있었는데 그게 강신재의 젊은 느티나무였거든.
그게 굉장히 긴 작품도 아니었고 그~ 언어 영역에서 보는 짧은 지문 한 조각이었는데 그~,그게 굉장히 긴 작품도 아니었고 그~ 언어 영역에서 보는 짧은 지문 한 조각이었는데 그~
지문이 너무 좋아서 실제로 이제 소설을 찾아서 읽었었고 그랬었는데,지문이 너무 좋아서 실제로 이제 소설을 찾아서 읽었었고 그랬었는데
지금도 그래서 그 소설을 가지고 있거든 솔직히 페이지로 따지자면 막 사십 페이지도 안 돼.,지금도 그래서 그 소설을 가지고 있거든 솔직히 페이지로 따지자면 막 사십 페이지도 안 돼.
와 이렇게도 쓸 수 있구나라는 생각도 들고 솔직히 이제 등단한 작가들의 소설은 솔직히,와 이렇게도 쓸 수 있구나라는 생각도 들고 솔직히 이제 등단한 작가들의 소설은 솔직히
어렵다는 생각이 좀 많이 있거든 좀,어렵다는 생각이 좀 많이 있거든 좀
너무 삶에 대해서 이야기하거나 표현이 너무 내가 느끼기에는 장황하거나 그래서 좀 공감이 좀 안 가는,너무 삶에 대해서 이야기하거나 표현이 너무 내가 느끼기에는 장황하거나 그래서 좀 공감이 좀 안 가는
그런 게 좀 많았는데 그 사람 거는,그런 게 좀 많았는데 그 사람 거는
표현이 그렇게 일상적이진 않은데 그렇다고 과하지도 않고 굉장히 좋았어.,표현이 그렇게 일상적이진 않은데 그렇다고 과하지도 않고 굉장히 좋았어.
그러면서 이제 하나둘씩 읽어보긴 했는데 그래도 결국에는 그 소설 외에는,그러면서 이제 하나둘씩 읽어보긴 했는데 그래도 결국에는 그 소설 외에는
그런 소설류가 다 눈에 안 들어오더라고 혹시 니는 생각나는,그런 소설류가 다 눈에 안 들어오더라고 혹시 너는 생각나는
그런 이제 뭐~ 짧게라도 그렇게 생각나는 소설 같은 거 있어?,그런 이제 뭐~ 짧게라도 그렇게 생각나는 소설 같은 거 있어?
내가 고등학교 때는 정말 그냥,내가 고등학교 때는 정말 그냥
내가 원해서 읽기보다는 그냥 책에 나와서 아니면 옛날에,내가 원해서 읽기보다는 그냥 책에 나와서 아니면 옛날에
우리 옛날에는 독후감 막 이런 숙제도 많았었잖아.,우리 옛날에는 독후감 막 이런 숙제도 많았었잖아.
그래서 그렇게 봤던 거라서 사실은 지금은 딱히 기억이 안 나는 거 같애 오히려 나이 들고 나서,그래서 그렇게 봤던 거라서 사실은 지금은 딱히 기억이 안 나는 거 같애 오히려 나이 들고 나서
내가 찾아보게 되는 책에 더 정이 더 가고 공감이 되고 애정이 가게 되더라고.,내가 찾아보게 되는 책에 더 정이 더 가고 공감이 되고 애정이 가게 되더라고.
그래서 나는 가끔 이제 책방을 이제 가게 되면은,그래서 나는 가끔 이제 책방을 이제 가게 되면은
뭐~ 예를 들면은 왜,뭐~ 예를 들면은 왜
뭐~ 교보문고라던가 등등의 그런 곳에 가게 되면은 베스트셀러 같은 걸 보면서 사는 경우도 있는데,뭐~ 교보문고라던가 등등의 그런 곳에 가게 되면은 베스트셀러 같은 걸 보면서 사는 경우도 있는데
그런 걸 보면서 느끼는 게 아~ 우리나라 사람들이 지금 이런 걸 뭐~ 필요로 하는구나 느끼고 있구나,그런 걸 보면서 느끼는 게 아~ 우리나라 사람들이 지금 이런 걸 뭐~ 필요로 하는구나 느끼고 있구나
이렇게 생각이 들더라고 그리고 직장을 다니게 되면서 시간이 없는데,이렇게 생각이 들더라고 그리고 직장을 다니게 되면서 시간이 없는데
오히려 내 마음을 이해해 주고 알아주는 거는 이 책을 보면서,오히려 내 마음을 이해해 주고 알아주는 거는 이 책을 보면서
이제 생각하게 되니까 이제 인터넷으로 아니면은 무슨,이제 생각하게 되니까 이제 인터넷으로 아니면은 무슨
뭐~ 에스엔에스로 본 글귀가 마음에 들어서 구매하는 경우가 많았어.,뭐~ 에스엔에스로 본 글귀가 마음에 들어서 구매하는 경우가 많았어.
근데 언니는 그러면은 그~ 혹시 읽었던 책이 언니한테는 어떤 영향을 주게 되었어?,근데 언니는 그러면은 그~ 혹시 읽었던 책이 언니한테는 어떤 영향을 주게 되었어?
나는 막 베스트셀러 막 책이나,나는 막 베스트셀러 막 책이나
막 사람들이 인기 많고 많이 읽은 책 그런 것들을 막,막 사람들이 인기 많고 많이 읽은 책 그런 것들을 막
사거나 읽는 경우도 있었는데 솔직히 제목이나 사람들이 찾아놓은 글귀 이외에는,사거나 읽는 경우도 있었는데 솔직히 제목이나 사람들이 찾아놓은 글귀 이외에는
좀 실망스러운 부분이 많더라고.,좀 실망스러운 부분이 많더라고.
지금 딱 생각나는 게 당신이 뭐~ 지금 알았으면 좋겠는?,지금 딱 생각나는 게 당신이 뭐~ 지금 알았으면 좋겠는?
그런 책이 있었는데 나는 솔직히 그 책을 읽으면서,그런 책이 있었는데 나는 솔직히 그 책을 읽으면서
처음에는 막 아~ 그래 그렇지 이러면서 공감도 하고 막 교훈도 얻는 것 같다가 읽으면 읽을수록,처음에는 막 아~ 그래 그렇지 이러면서 공감도 하고 막 교훈도 얻는 것 같다가 읽으면 읽을수록
같은 말이 계속 반복되고 너무 인생  사람들이 자기 위안 아닌가,같은 말이 계속 반복되고 너무 인생  사람들이 자기 위안 아닌가
이런 부정적인 생각도 들고 솔직히 공감이 백 프로 안 되더라고.,이런 부정적인 생각도 들고 솔직히 공감이 백 프로 안 되더라고.
그 이후에도 뭐~ 되게 유명했잖아 막 아프니까 청춘이다 그 책도 난 솔직히 공감이 솔직히 안 됐어.,그 이후에도 뭐~ 되게 유명했잖아 막 아프니까 청춘이다 그 책도 난 솔직히 공감이 솔직히 안 됐어.
그 당시에 붐이 일어났지만 그것도  공감이 안 됐었고 최근에는 뭐~,그 당시에 붐이 일어났지만 그것도  공감이 안 됐었고 최근에는 뭐~
좋아하는 게 없거나 지쳤거나 그 책을 또 읽었는데 제목은 좋았어.,좋아하는 게 없거나 지쳤거나 그 책을 또 읽었는데 제목은 좋았어.
제목도 좋았고 그 책을 사게 된 계기가 됐던 이제 글귀 같은 것도 좋았는데,제목도 좋았고 그 책을 사게 된 계기가 됐던 이제 글귀 같은 것도 좋았는데
막상 책을 펼치니까 아~ 또 이런 얘기를 또 적어놨네 이런 생각밖에 안 드는 거야 그래서 좀,막상 책을 펼치니까 아~ 또 이런 얘기를 또 적어놨네 이런 생각밖에 안 드는 거야 그래서 좀
뭐 라해야 되지 최근에 많이 나오는 뭐~ 이대로도 괜찮다라는,뭐 라해야 되지 최근에 많이 나오는 뭐~ 이대로도 괜찮다라는
위주의 좀 자기 위로 책들 있잖아 난 솔직히 그런 책들로는 위로가 잘 안 되더라고.,위주의 좀 자기 위로 책들 있잖아 난 솔직히 그런 책들로는 위로가 잘 안 되더라고.
그래서 어느 순간부터 그런 책들은 안 읽고,그래서 어느 순간부터 그런 책들은 안 읽고
오히려 이제 허구의 인물의 인생을 풀어낸 그런 소설들 있잖아.,오히려 이제 허구의 인물의 인생을 풀어낸 그런 소설들 있잖아.
어~ 예를 들어서 뭐~ 어떤 사람이 이제 어떤 일을 겪으면서,어~ 예를 들어서 뭐~ 어떤 사람이 이제 어떤 일을 겪으면서
뭐~ 감정이 변화를 겪고 이렇게 꼭 그런 문학이 아니더라도,뭐~ 감정이 변화를 겪고 이렇게 꼭 그런 문학이 아니더라도
이제 뭐~ 요즘에 많이 읽잖아 웹 소설이나 판타지나,이제 뭐~ 요즘에 많이 읽잖아 웹 소설이나 판타지나
그런 거에서도 어떤 사람의 일대기를 적어놓은 걸 보면 그런 거에서 위안이 되는 거 같애.,그런 거에서도 어떤 사람의 일대기를 적어놓은 걸 보면 그런 거에서 위안이 되는 거 같애.
좀 나랑은 떨어져 있지만 이 사람이 인생을 사는 모습을 보면서 조금 나도 힘내야겠거나,좀 나랑은 떨어져 있지만 이 사람이 인생을 사는 모습을 보면서 조금 나도 힘내야겠거나
아니면 그래 이런 면에서는 내가 견뎌내야 된다 이런,아니면 그래 이런 면에서는 내가 견뎌내야 된다 이런
생각도 좀 들고 혹시 그러면 꼭 솔직히 문학이,생각도 좀 들고 혹시 그러면 꼭 솔직히 문학이
뭐~ 수필 소설 시 이렇게 나눠져있지 않고 요즘에는,뭐~ 수필 소설 시 이렇게 나눠져있지 않고 요즘에는
웹 소설이나 인터넷 소설도 쉽게 쉽게 접할 수 있는데 혹시 지금,웹 소설이나 인터넷 소설도 쉽게 쉽게 접할 수 있는데 혹시 지금
생각나는 최근에 읽었던 소설 같은 거 있어?,생각나는 최근에 읽었던 소설 같은 거 있어?
