사투리,표준어
어~ 저는 사실 연애 경험이 그렇게 많지가 않아서,어~ 저는 사실 연애 경험이 그렇게 많지가 않아서
다른 분들에 약간 연애 가치관이나,다른 분들에 약간 연애 가치관이나
결혼에 대한 가치관 이런 게 쫌 궁금해 가지고 이 주제를 쫌 정하게 됐는데,결혼에 대한 가치관 이런 게 조금 궁금해 가지고 이 주제를 조금 정하게 됐는데
그까  님 결혼하셨다고 들었는데,그까  님 결혼하셨다고 들었는데
결혼 그분과 결혼하시게 된,결혼 그분과 결혼하시게 된
어~ 계기나 뭐~ 이유가 있나요?,어~ 계기나 뭐~ 이유가 있나요?
확신을 가지게 된 이유가 있나요?,확신을 가지게 된 이유가 있나요?
어~ 저는 약간 결혼은 어릴 때부터 왜 그랬는데 모르겠는데,어~ 저는 약간 결혼은 어릴 때부터 왜 그랬는데 모르겠는데
다 어른들이 말씀하시는 게 있잖아요 남자들이 다 그놈이 그놈이다.,다 어른들이 말씀하시는 게 있잖아요 남자들이 다 그놈이 그놈이다.
이 말이 그렇게 뭔가 가슴 속에 남아있더라고요.,이 말이 그렇게 뭔가 가슴 속에 남아있더라고요.
그래서 그놈이 그놈이다 중에서 쫌 내 말을 들을 거 같은 착한 사람을 골랐던 거 같애요.,그래서 그놈이 그놈이다 중에서 조금 내 말을 들을 거 같은 착한 사람을 골랐던 거 같애요.
그리고 저는 저희 아버지가 경찰관이셨거든요.,그리고 저는 저희 아버지가 경찰관이셨거든요.
그래서 굉장히 엄하고 굉장히 가부장적인데,그래서 굉장히 엄하고 굉장히 가부장적인데
어~ 약간 삼교대하시고 그~ 청소년 범죄과에 있으셨어요 그래서,어~ 약간 삼교대하시고 그~ 청소년 범죄과에 있으셨어요 그래서
그랬는지 무슨 돌발 상황만 생기면은 어 출동하시고 이래 가지고,그랬는지 무슨 돌발 상황만 생기면은 어 출동하시고 이래 가지고
가정에 그렇게 제 입학식 졸업식에 잘 참여를 못 해 주시고,가정에 그렇게 제 입학식 졸업식에 잘 참여를 못 해 주시고
가족들이랑 여행도 맘 편하 제대로 못 가고 이래서,가족들이랑 여행도 맘 편하 제대로 못 가고 이래서
뭔가 가정에 충실한 아빠가 너무 어릴 때부터 부러웠기 때문에,뭔가 가정에 충실한 아빠가 너무 어릴 때부터 부러웠기 때문에
가정적인 남자를 굉장히 많이 봤던 거 같애요.,가정적인 남자를 굉장히 많이 봤던 거 같애요.
그래서 저희 남편은 소개팅으로 만나게 됐는데,그래서 저희 남편은 소개팅으로 만나게 됐는데
다른 요새 남자들을 너무 자기 위주인 그런 게 있는데 이 사람은,다른 요새 남자들을 너무 자기 위주인 그런 게 있는데 이 사람은
어~ 되게 가정 일에 발 벗고 나서는 스타일이고 뭐~ 이케,어~ 되게 가정 일에 발 벗고 나서는 스타일이고 뭐~ 이렇게
가족 행사 같은 게 되게 소소히 잘 챙기고 스스로 그런 걸 쫌 좋아하고 즐기더라구요.,가족 행사 같은 게 되게 소소히 잘 챙기고 스스로 그런 걸 조금 좋아하고 즐기더라구요.
이~ 가족 분위기 자체가 그래서 그거를 연애 때 되게 좋게 봤던 것 같애요.,이~ 가족 분위기 자체가 그래서 그거를 연애 때 되게 좋게 봤던 것 같애요.
우리도 가정이 생기면은 이렇게 소소하게,우리도 가정이 생기면은 이렇게 소소하게
맛있는 거 먹고 즐기고 가족끼리 모이고 되게 재밌겠다 이런 생각에,맛있는 거 먹고 즐기고 가족끼리 모이고 되게 재밌겠다 이런 생각에
쫌 아~ 이 사람이면 결혼해도 괜찮겠다 이렇게 생각을 했던 거 같애요.,조금 아~ 이 사람이면 결혼해도 괜찮겠다 이렇게 생각을 했던 거 같애요.
그러면 혹시  님은 지금은,그러면 혹시  님은 지금은
결혼까지는 그래도 구체적으로 배우자관까지는 생각하기가 이른 거 같고,결혼까지는 그래도 구체적으로 배우자관까지는 생각하기가 이른 거 같고
남자 친구는 그러면 어떤 이상형을 가지고 계세요?,남자 친구는 그러면 어떤 이상형을 가지고 계세요?
외관적인 것도 좋고 뭐~ 내면적인 것도 좋고 어떠세요?,외관적인 것도 좋고 뭐~ 내면적인 것도 좋고 어떠세요?
어~ 저는 음~ 스무 살 때,어~ 저는 음~ 스무 살 때
